#q_sq i k_sq z Re(fg) Im(fg)
1e-06 2 1e-06 -0.989401 -0.0905094 0
1e-06 2 1e-06 -0.944575 -0.0905094 0
1e-06 2 1e-06 -0.865631 -0.0905094 0
1e-06 2 1e-06 -0.755404 -0.0905094 0
1e-06 2 1e-06 -0.617876 -0.0905094 0
1e-06 2 1e-06 -0.458017 -0.0905094 0
1e-06 2 1e-06 -0.281604 -0.0905094 0
1e-06 2 1e-06 -0.0950125 -0.0905094 0
1e-06 2 1e-06 0.0950125 -0.0905094 0
1e-06 2 1e-06 0.281604 -0.0905094 0
1e-06 2 1e-06 0.458017 -0.0905094 0
1e-06 2 1e-06 0.617876 -0.0905094 0
1e-06 2 1e-06 0.755404 -0.0905094 0
1e-06 2 1e-06 0.865631 -0.0905094 0
1e-06 2 1e-06 0.944575 -0.0905094 0
1e-06 2 1e-06 0.989401 -0.0905094 0
1e-06 2 1.55052e-06 -0.989401 -0.0905089 0
1e-06 2 1.55052e-06 -0.944575 -0.0905089 0
1e-06 2 1.55052e-06 -0.865631 -0.0905089 0
1e-06 2 1.55052e-06 -0.755404 -0.0905089 0
1e-06 2 1.55052e-06 -0.617876 -0.0905089 0
1e-06 2 1.55052e-06 -0.458017 -0.0905088 0
1e-06 2 1.55052e-06 -0.281604 -0.0905088 0
1e-06 2 1.55052e-06 -0.0950125 -0.0905088 0
1e-06 2 1.55052e-06 0.0950125 -0.0905088 0
1e-06 2 1.55052e-06 0.281604 -0.0905088 0
1e-06 2 1.55052e-06 0.458017 -0.0905088 0
1e-06 2 1.55052e-06 0.617876 -0.0905089 0
1e-06 2 1.55052e-06 0.755404 -0.0905089 0
1e-06 2 1.55052e-06 0.865631 -0.0905089 0
1e-06 2 1.55052e-06 0.944575 -0.0905089 0
1e-06 2 1.55052e-06 0.989401 -0.0905089 0
1e-06 2 2.4041e-06 -0.989401 -0.0905081 0
1e-06 2 2.4041e-06 -0.944575 -0.0905081 0
1e-06 2 2.4041e-06 -0.865631 -0.0905081 0
1e-06 2 2.4041e-06 -0.755404 -0.0905081 0
1e-06 2 2.4041e-06 -0.617876 -0.0905081 0
1e-06 2 2.4041e-06 -0.458017 -0.090508 0
1e-06 2 2.4041e-06 -0.281604 -0.090508 0
1e-06 2 2.4041e-06 -0.0950125 -0.090508 0
1e-06 2 2.4041e-06 0.0950125 -0.090508 0
1e-06 2 2.4041e-06 0.281604 -0.090508 0
1e-06 2 2.4041e-06 0.458017 -0.090508 0
1e-06 2 2.4041e-06 0.617876 -0.0905081 0
1e-06 2 2.4041e-06 0.755404 -0.0905081 0
1e-06 2 2.4041e-06 0.865631 -0.0905081 0
1e-06 2 2.4041e-06 0.944575 -0.0905081 0
1e-06 2 2.4041e-06 0.989401 -0.0905081 0
1e-06 2 3.72759e-06 -0.989401 -0.0905069 0
1e-06 2 3.72759e-06 -0.944575 -0.0905069 0
1e-06 2 3.72759e-06 -0.865631 -0.0905068 0
1e-06 2 3.72759e-06 -0.755404 -0.0905068 0
1e-06 2 3.72759e-06 -0.617876 -0.0905068 0
1e-06 2 3.72759e-06 -0.458017 -0.0905068 0
1e-06 2 3.72759e-06 -0.281604 -0.0905068 0
1e-06 2 3.72759e-06 -0.0950125 -0.0905068 0
1e-06 2 3.72759e-06 0.0950125 -0.0905068 0
1e-06 2 3.72759e-06 0.281604 -0.0905068 0
1e-06 2 3.72759e-06 0.458017 -0.0905068 0
1e-06 2 3.72759e-06 0.617876 -0.0905068 0
1e-06 2 3.72759e-06 0.755404 -0.0905068 0
1e-06 2 3.72759e-06 0.865631 -0.0905068 0
1e-06 2 3.72759e-06 0.944575 -0.0905069 0
1e-06 2 3.72759e-06 0.989401 -0.0905069 0
1e-06 2 5.77969e-06 -0.989401 -0.090505 0
1e-06 2 5.77969e-06 -0.944575 -0.090505 0
1e-06 2 5.77969e-06 -0.865631 -0.0905049 0
1e-06 2 5.77969e-06 -0.755404 -0.0905049 0
1e-06 2 5.77969e-06 -0.617876 -0.0905049 0
1e-06 2 5.77969e-06 -0.458017 -0.0905049 0
1e-06 2 5.77969e-06 -0.281604 -0.0905049 0
1e-06 2 5.77969e-06 -0.0950125 -0.0905048 0
1e-06 2 5.77969e-06 0.0950125 -0.0905048 0
1e-06 2 5.77969e-06 0.281604 -0.0905049 0
1e-06 2 5.77969e-06 0.458017 -0.0905049 0
1e-06 2 5.77969e-06 0.617876 -0.0905049 0
1e-06 2 5.77969e-06 0.755404 -0.0905049 0
1e-06 2 5.77969e-06 0.865631 -0.0905049 0
1e-06 2 5.77969e-06 0.944575 -0.090505 0
1e-06 2 5.77969e-06 0.989401 -0.090505 0
1e-06 2 8.96151e-06 -0.989401 -0.090502 0
1e-06 2 8.96151e-06 -0.944575 -0.090502 0
1e-06 2 8.96151e-06 -0.865631 -0.090502 0
1e-06 2 8.96151e-06 -0.755404 -0.0905019 0
1e-06 2 8.96151e-06 -0.617876 -0.0905019 0
1e-06 2 8.96151e-06 -0.458017 -0.0905019 0
1e-06 2 8.96151e-06 -0.281604 -0.0905019 0
1e-06 2 8.96151e-06 -0.0950125 -0.0905018 0
1e-06 2 8.96151e-06 0.0950125 -0.0905018 0
1e-06 2 8.96151e-06 0.281604 -0.0905019 0
1e-06 2 8.96151e-06 0.458017 -0.0905019 0
1e-06 2 8.96151e-06 0.617876 -0.0905019 0
1e-06 2 8.96151e-06 0.755404 -0.0905019 0
1e-06 2 8.96151e-06 0.865631 -0.090502 0
1e-06 2 8.96151e-06 0.944575 -0.090502 0
1e-06 2 8.96151e-06 0.989401 -0.090502 0
1e-06 2 1.3895e-05 -0.989401 -0.0904975 0
1e-06 2 1.3895e-05 -0.944575 -0.0904974 0
1e-06 2 1.3895e-05 -0.865631 -0.0904974 0
1e-06 2 1.3895e-05 -0.755404 -0.0904973 0
1e-06 2 1.3895e-05 -0.617876 -0.0904973 0
1e-06 2 1.3895e-05 -0.458017 -0.0904972 0
1e-06 2 1.3895e-05 -0.281604 -0.0904972 0
1e-06 2 1.3895e-05 -0.0950125 -0.0904972 0
1e-06 2 1.3895e-05 0.0950125 -0.0904972 0
1e-06 2 1.3895e-05 0.281604 -0.0904972 0
1e-06 2 1.3895e-05 0.458017 -0.0904972 0
1e-06 2 1.3895e-05 0.617876 -0.0904973 0
1e-06 2 1.3895e-05 0.755404 -0.0904973 0
1e-06 2 1.3895e-05 0.865631 -0.0904974 0
1e-06 2 1.3895e-05 0.944575 -0.0904974 0
1e-06 2 1.3895e-05 0.989401 -0.0904975 0
1e-06 2 2.15443e-05 -0.989401 -0.0904904 0
1e-06 2 2.15443e-05 -0.944575 -0.0904904 0
1e-06 2 2.15443e-05 -0.865631 -0.0904903 0
1e-06 2 2.15443e-05 -0.755404 -0.0904902 0
1e-06 2 2.15443e-05 -0.617876 -0.0904901 0
1e-06 2 2.15443e-05 -0.458017 -0.09049 0
1e-06 2 2.15443e-05 -0.281604 -0.09049 0
1e-06 2 2.15443e-05 -0.0950125 -0.09049 0
1e-06 2 2.15443e-05 0.0950125 -0.09049 0
1e-06 2 2.15443e-05 0.281604 -0.09049 0
1e-06 2 2.15443e-05 0.458017 -0.09049 0
1e-06 2 2.15443e-05 0.617876 -0.0904901 0
1e-06 2 2.15443e-05 0.755404 -0.0904902 0
1e-06 2 2.15443e-05 0.865631 -0.0904903 0
1e-06 2 2.15443e-05 0.944575 -0.0904904 0
1e-06 2 2.15443e-05 0.989401 -0.0904904 0
1e-06 2 3.34048e-05 -0.989401 -0.0904794 0
1e-06 2 3.34048e-05 -0.944575 -0.0904794 0
1e-06 2 3.34048e-05 -0.865631 -0.0904793 0
1e-06 2 3.34048e-05 -0.755404 -0.0904791 0
1e-06 2 3.34048e-05 -0.617876 -0.090479 0
1e-06 2 3.34048e-05 -0.458017 -0.0904789 0
1e-06 2 3.34048e-05 -0.281604 -0.0904788 0
1e-06 2 3.34048e-05 -0.0950125 -0.0904788 0
1e-06 2 3.34048e-05 0.0950125 -0.0904788 0
1e-06 2 3.34048e-05 0.281604 -0.0904788 0
1e-06 2 3.34048e-05 0.458017 -0.0904789 0
1e-06 2 3.34048e-05 0.617876 -0.090479 0
1e-06 2 3.34048e-05 0.755404 -0.0904791 0
1e-06 2 3.34048e-05 0.865631 -0.0904793 0
1e-06 2 3.34048e-05 0.944575 -0.0904794 0
1e-06 2 3.34048e-05 0.989401 -0.0904794 0
1e-06 2 5.17947e-05 -0.989401 -0.0904624 0
1e-06 2 5.17947e-05 -0.944575 -0.0904623 0
1e-06 2 5.17947e-05 -0.865631 -0.0904622 0
1e-06 2 5.17947e-05 -0.755404 -0.090462 0
1e-06 2 5.17947e-05 -0.617876 -0.0904618 0
1e-06 2 5.17947e-05 -0.458017 -0.0904616 0
1e-06 2 5.17947e-05 -0.281604 -0.0904615 0
1e-06 2 5.17947e-05 -0.0950125 -0.0904614 0
1e-06 2 5.17947e-05 0.0950125 -0.0904614 0
1e-06 2 5.17947e-05 0.281604 -0.0904615 0
1e-06 2 5.17947e-05 0.458017 -0.0904616 0
1e-06 2 5.17947e-05 0.617876 -0.0904618 0
1e-06 2 5.17947e-05 0.755404 -0.090462 0
1e-06 2 5.17947e-05 0.865631 -0.0904622 0
1e-06 2 5.17947e-05 0.944575 -0.0904623 0
1e-06 2 5.17947e-05 0.989401 -0.0904624 0
1e-06 2 8.03086e-05 -0.989401 -0.0904361 0
1e-06 2 8.03086e-05 -0.944575 -0.0904359 0
1e-06 2 8.03086e-05 -0.865631 -0.0904357 0
1e-06 2 8.03086e-05 -0.755404 -0.0904354 0
1e-06 2 8.03086e-05 -0.617876 -0.0904351 0
1e-06 2 8.03086e-05 -0.458017 -0.0904348 0
1e-06 2 8.03086e-05 -0.281604 -0.0904346 0
1e-06 2 8.03086e-05 -0.0950125 -0.0904345 0
1e-06 2 8.03086e-05 0.0950125 -0.0904345 0
1e-06 2 8.03086e-05 0.281604 -0.0904346 0
1e-06 2 8.03086e-05 0.458017 -0.0904348 0
1e-06 2 8.03086e-05 0.617876 -0.0904351 0
1e-06 2 8.03086e-05 0.755404 -0.0904354 0
1e-06 2 8.03086e-05 0.865631 -0.0904357 0
1e-06 2 8.03086e-05 0.944575 -0.0904359 0
1e-06 2 8.03086e-05 0.989401 -0.0904361 0
1e-06 2 0.00012452 -0.989401 -0.0903952 0
1e-06 2 0.00012452 -0.944575 -0.090395 0
1e-06 2 0.00012452 -0.865631 -0.0903946 0
1e-06 2 0.00012452 -0.755404 -0.0903942 0
1e-06 2 0.00012452 -0.617876 -0.0903937 0
1e-06 2 0.00012452 -0.458017 -0.0903932 0
1e-06 2 0.00012452 -0.281604 -0.0903929 0
1e-06 2 0.00012452 -0.0950125 -0.0903927 0
1e-06 2 0.00012452 0.0950125 -0.0903927 0
1e-06 2 0.00012452 0.281604 -0.0903929 0
1e-06 2 0.00012452 0.458017 -0.0903932 0
1e-06 2 0.00012452 0.617876 -0.0903937 0
1e-06 2 0.00012452 0.755404 -0.0903942 0
1e-06 2 0.00012452 0.865631 -0.0903946 0
1e-06 2 0.00012452 0.944575 -0.090395 0
1e-06 2 0.00012452 0.989401 -0.0903952 0
1e-06 2 0.00019307 -0.989401 -0.0903319 0
1e-06 2 0.00019307 -0.944575 -0.0903316 0
1e-06 2 0.00019307 -0.865631 -0.090331 0
1e-06 2 0.00019307 -0.755404 -0.0903303 0
1e-06 2 0.00019307 -0.617876 -0.0903295 0
1e-06 2 0.00019307 -0.458017 -0.0903288 0
1e-06 2 0.00019307 -0.281604 -0.0903283 0
1e-06 2 0.00019307 -0.0950125 -0.090328 0
1e-06 2 0.00019307 0.0950125 -0.090328 0
1e-06 2 0.00019307 0.281604 -0.0903283 0
1e-06 2 0.00019307 0.458017 -0.0903288 0
1e-06 2 0.00019307 0.617876 -0.0903295 0
1e-06 2 0.00019307 0.755404 -0.0903303 0
1e-06 2 0.00019307 0.865631 -0.090331 0
1e-06 2 0.00019307 0.944575 -0.0903316 0
1e-06 2 0.00019307 0.989401 -0.0903319 0
1e-06 2 0.000299358 -0.989401 -0.0902338 0
1e-06 2 0.000299358 -0.944575 -0.0902333 0
1e-06 2 0.000299358 -0.865631 -0.0902324 0
1e-06 2 0.000299358 -0.755404 -0.0902312 0
1e-06 2 0.000299358 -0.617876 -0.0902301 0
1e-06 2 0.000299358 -0.458017 -0.090229 0
1e-06 2 0.000299358 -0.281604 -0.0902282 0
1e-06 2 0.000299358 -0.0950125 -0.0902278 0
1e-06 2 0.000299358 0.0950125 -0.0902278 0
1e-06 2 0.000299358 0.281604 -0.0902282 0
1e-06 2 0.000299358 0.458017 -0.090229 0
1e-06 2 0.000299358 0.617876 -0.0902301 0
1e-06 2 0.000299358 0.755404 -0.0902312 0
1e-06 2 0.000299358 0.865631 -0.0902324 0
1e-06 2 0.000299358 0.944575 -0.0902333 0
1e-06 2 0.000299358 0.989401 -0.0902338 0
1e-06 2 0.000464159 -0.989401 -0.0900818 0
1e-06 2 0.000464159 -0.944575 -0.0900809 0
1e-06 2 0.000464159 -0.865631 -0.0900796 0
1e-06 2 0.000464159 -0.755404 -0.0900778 0
1e-06 2 0.000464159 -0.617876 -0.090076 0
1e-06 2 0.000464159 -0.458017 -0.0900743 0
1e-06 2 0.000464159 -0.281604 -0.0900731 0
1e-06 2 0.000464159 -0.0950125 -0.0900724 0
1e-06 2 0.000464159 0.0950125 -0.0900724 0
1e-06 2 0.000464159 0.281604 -0.0900731 0
1e-06 2 0.000464159 0.458017 -0.0900743 0
1e-06 2 0.000464159 0.617876 -0.090076 0
1e-06 2 0.000464159 0.755404 -0.0900778 0
1e-06 2 0.000464159 0.865631 -0.0900796 0
1e-06 2 0.000464159 0.944575 -0.0900809 0
1e-06 2 0.000464159 0.989401 -0.0900818 0
1e-06 2 0.000719686 -0.989401 -0.0898463 0
1e-06 2 0.000719686 -0.944575 -0.089845 0
1e-06 2 0.000719686 -0.865631 -0.0898429 0
1e-06 2 0.000719686 -0.755404 -0.0898402 0
