#q_sq i k_sq z Re(fg) Im(fg)
1e-06 10 1e-06 -0.989401 0.567265 -0
1e-06 10 1e-06 -0.944575 0.567265 -0
1e-06 10 1e-06 -0.865631 0.567265 -0
1e-06 10 1e-06 -0.755404 0.567265 -0
1e-06 10 1e-06 -0.617876 0.567265 -0
1e-06 10 1e-06 -0.458017 0.567265 -0
1e-06 10 1e-06 -0.281604 0.567265 -0
1e-06 10 1e-06 -0.0950125 0.567265 -0
1e-06 10 1e-06 0.0950125 0.567265 0
1e-06 10 1e-06 0.281604 0.567265 0
1e-06 10 1e-06 0.458017 0.567265 0
1e-06 10 1e-06 0.617876 0.567265 0
1e-06 10 1e-06 0.755404 0.567265 0
1e-06 10 1e-06 0.865631 0.567265 0
1e-06 10 1e-06 0.944575 0.567265 0
1e-06 10 1e-06 0.989401 0.567265 0
1e-06 10 1.55052e-06 -0.989401 0.567265 -0
1e-06 10 1.55052e-06 -0.944575 0.567265 -0
1e-06 10 1.55052e-06 -0.865631 0.567265 -0
1e-06 10 1.55052e-06 -0.755404 0.567265 -0
1e-06 10 1.55052e-06 -0.617876 0.567265 -0
1e-06 10 1.55052e-06 -0.458017 0.567265 -0
1e-06 10 1.55052e-06 -0.281604 0.567265 -0
1e-06 10 1.55052e-06 -0.0950125 0.567265 -0
1e-06 10 1.55052e-06 0.0950125 0.567265 0
1e-06 10 1.55052e-06 0.281604 0.567265 0
1e-06 10 1.55052e-06 0.458017 0.567265 0
1e-06 10 1.55052e-06 0.617876 0.567265 0
1e-06 10 1.55052e-06 0.755404 0.567265 0
1e-06 10 1.55052e-06 0.865631 0.567265 0
1e-06 10 1.55052e-06 0.944575 0.567265 0
1e-06 10 1.55052e-06 0.989401 0.567265 0
1e-06 10 2.4041e-06 -0.989401 0.567265 -0
1e-06 10 2.4041e-06 -0.944575 0.567265 -0
1e-06 10 2.4041e-06 -0.865631 0.567265 -0
1e-06 10 2.4041e-06 -0.755404 0.567265 -0
1e-06 10 2.4041e-06 -0.617876 0.567265 -0
1e-06 10 2.4041e-06 -0.458017 0.567265 -0
1e-06 10 2.4041e-06 -0.281604 0.567265 -0
1e-06 10 2.4041e-06 -0.0950125 0.567265 -0
1e-06 10 2.4041e-06 0.0950125 0.567265 0
1e-06 10 2.4041e-06 0.281604 0.567265 0
1e-06 10 2.4041e-06 0.458017 0.567265 0
1e-06 10 2.4041e-06 0.617876 0.567265 0
1e-06 10 2.4041e-06 0.755404 0.567265 0
1e-06 10 2.4041e-06 0.865631 0.567265 0
1e-06 10 2.4041e-06 0.944575 0.567265 0
1e-06 10 2.4041e-06 0.989401 0.567265 0
1e-06 10 3.72759e-06 -0.989401 0.567265 -0
1e-06 10 3.72759e-06 -0.944575 0.567265 -0
1e-06 10 3.72759e-06 -0.865631 0.567265 -0
1e-06 10 3.72759e-06 -0.755404 0.567265 -0
1e-06 10 3.72759e-06 -0.617876 0.567265 -0
1e-06 10 3.72759e-06 -0.458017 0.567265 -0
1e-06 10 3.72759e-06 -0.281604 0.567265 -0
1e-06 10 3.72759e-06 -0.0950125 0.567265 -0
1e-06 10 3.72759e-06 0.0950125 0.567265 0
1e-06 10 3.72759e-06 0.281604 0.567265 0
1e-06 10 3.72759e-06 0.458017 0.567265 0
1e-06 10 3.72759e-06 0.617876 0.567265 0
1e-06 10 3.72759e-06 0.755404 0.567265 0
1e-06 10 3.72759e-06 0.865631 0.567265 0
1e-06 10 3.72759e-06 0.944575 0.567265 0
1e-06 10 3.72759e-06 0.989401 0.567265 0
1e-06 10 5.77969e-06 -0.989401 0.567264 -0
1e-06 10 5.77969e-06 -0.944575 0.567265 -0
1e-06 10 5.77969e-06 -0.865631 0.567265 -0
1e-06 10 5.77969e-06 -0.755404 0.567265 -0
1e-06 10 5.77969e-06 -0.617876 0.567265 -0
1e-06 10 5.77969e-06 -0.458017 0.567265 -0
1e-06 10 5.77969e-06 -0.281604 0.567265 -0
1e-06 10 5.77969e-06 -0.0950125 0.567265 -0
1e-06 10 5.77969e-06 0.0950125 0.567265 0
1e-06 10 5.77969e-06 0.281604 0.567265 0
1e-06 10 5.77969e-06 0.458017 0.567265 0
1e-06 10 5.77969e-06 0.617876 0.567265 0
1e-06 10 5.77969e-06 0.755404 0.567265 0
1e-06 10 5.77969e-06 0.865631 0.567265 0
1e-06 10 5.77969e-06 0.944575 0.567265 0
1e-06 10 5.77969e-06 0.989401 0.567264 0
1e-06 10 8.96151e-06 -0.989401 0.567264 -0
1e-06 10 8.96151e-06 -0.944575 0.567264 -0
1e-06 10 8.96151e-06 -0.865631 0.567264 -0
1e-06 10 8.96151e-06 -0.755404 0.567264 -0
1e-06 10 8.96151e-06 -0.617876 0.567264 -0
1e-06 10 8.96151e-06 -0.458017 0.567264 -0
1e-06 10 8.96151e-06 -0.281604 0.567265 -0
1e-06 10 8.96151e-06 -0.0950125 0.567265 -0
1e-06 10 8.96151e-06 0.0950125 0.567265 0
1e-06 10 8.96151e-06 0.281604 0.567265 0
1e-06 10 8.96151e-06 0.458017 0.567264 0
1e-06 10 8.96151e-06 0.617876 0.567264 0
1e-06 10 8.96151e-06 0.755404 0.567264 0
1e-06 10 8.96151e-06 0.865631 0.567264 0
1e-06 10 8.96151e-06 0.944575 0.567264 0
1e-06 10 8.96151e-06 0.989401 0.567264 0
1e-06 10 1.3895e-05 -0.989401 0.567263 -0
1e-06 10 1.3895e-05 -0.944575 0.567264 -0
1e-06 10 1.3895e-05 -0.865631 0.567264 -0
1e-06 10 1.3895e-05 -0.755404 0.567264 -0
1e-06 10 1.3895e-05 -0.617876 0.567264 -0
1e-06 10 1.3895e-05 -0.458017 0.567264 -0
1e-06 10 1.3895e-05 -0.281604 0.567264 -0
1e-06 10 1.3895e-05 -0.0950125 0.567264 -0
1e-06 10 1.3895e-05 0.0950125 0.567264 0
1e-06 10 1.3895e-05 0.281604 0.567264 0
1e-06 10 1.3895e-05 0.458017 0.567264 0
1e-06 10 1.3895e-05 0.617876 0.567264 0
1e-06 10 1.3895e-05 0.755404 0.567264 0
1e-06 10 1.3895e-05 0.865631 0.567264 0
1e-06 10 1.3895e-05 0.944575 0.567264 0
1e-06 10 1.3895e-05 0.989401 0.567263 0
1e-06 10 2.15443e-05 -0.989401 0.567262 -0
1e-06 10 2.15443e-05 -0.944575 0.567263 -0
1e-06 10 2.15443e-05 -0.865631 0.567263 -0
1e-06 10 2.15443e-05 -0.755404 0.567263 -0
1e-06 10 2.15443e-05 -0.617876 0.567263 -0
1e-06 10 2.15443e-05 -0.458017 0.567263 -0
1e-06 10 2.15443e-05 -0.281604 0.567263 -0
1e-06 10 2.15443e-05 -0.0950125 0.567264 -0
1e-06 10 2.15443e-05 0.0950125 0.567264 0
1e-06 10 2.15443e-05 0.281604 0.567263 0
1e-06 10 2.15443e-05 0.458017 0.567263 0
1e-06 10 2.15443e-05 0.617876 0.567263 0
1e-06 10 2.15443e-05 0.755404 0.567263 0
1e-06 10 2.15443e-05 0.865631 0.567263 0
1e-06 10 2.15443e-05 0.944575 0.567263 0
1e-06 10 2.15443e-05 0.989401 0.567262 0
1e-06 10 3.34048e-05 -0.989401 0.567261 -0
1e-06 10 3.34048e-05 -0.944575 0.567261 -0
1e-06 10 3.34048e-05 -0.865631 0.567261 -0
1e-06 10 3.34048e-05 -0.755404 0.567262 -0
1e-06 10 3.34048e-05 -0.617876 0.567262 -0
1e-06 10 3.34048e-05 -0.458017 0.567262 -0
1e-06 10 3.34048e-05 -0.281604 0.567263 -0
1e-06 10 3.34048e-05 -0.0950125 0.567263 -0
1e-06 10 3.34048e-05 0.0950125 0.567263 0
1e-06 10 3.34048e-05 0.281604 0.567263 0
1e-06 10 3.34048e-05 0.458017 0.567262 0
1e-06 10 3.34048e-05 0.617876 0.567262 0
1e-06 10 3.34048e-05 0.755404 0.567262 0
1e-06 10 3.34048e-05 0.865631 0.567261 0
1e-06 10 3.34048e-05 0.944575 0.567261 0
1e-06 10 3.34048e-05 0.989401 0.567261 0
