#q_sq i k_sq z Re(fg) Im(fg)
1e-06 0 1e-06 -0.989401 876630 0
1e-06 0 1e-06 -0.944575 158590 0
1e-06 0 1e-06 -0.865631 59030.9 0
1e-06 0 1e-06 -0.755404 27783.2 0
1e-06 0 1e-06 -0.617876 14390.6 0
1e-06 0 1e-06 -0.458017 7763.89 0
1e-06 0 1e-06 -0.281604 4388.2 0
1e-06 0 1e-06 -0.0950125 2938.43 0
1e-06 0 1e-06 0.0950125 2938.43 0
1e-06 0 1e-06 0.281604 4388.2 0
1e-06 0 1e-06 0.458017 7763.89 0
1e-06 0 1e-06 0.617876 14390.6 0
1e-06 0 1e-06 0.755404 27783.2 0
1e-06 0 1e-06 0.865631 59030.9 0
1e-06 0 1e-06 0.944575 158590 0
1e-06 0 1e-06 0.989401 876630 0
1e-06 0 1.55052e-06 -0.989401 876629 0
1e-06 0 1.55052e-06 -0.944575 158590 0
1e-06 0 1.55052e-06 -0.865631 59030.9 0
1e-06 0 1.55052e-06 -0.755404 27783.2 0
1e-06 0 1.55052e-06 -0.617876 14390.6 0
1e-06 0 1.55052e-06 -0.458017 7763.89 0
1e-06 0 1.55052e-06 -0.281604 4388.2 0
1e-06 0 1.55052e-06 -0.0950125 2938.43 0
1e-06 0 1.55052e-06 0.0950125 2938.43 0
1e-06 0 1.55052e-06 0.281604 4388.2 0
1e-06 0 1.55052e-06 0.458017 7763.89 0
1e-06 0 1.55052e-06 0.617876 14390.6 0
1e-06 0 1.55052e-06 0.755404 27783.2 0
1e-06 0 1.55052e-06 0.865631 59030.9 0
1e-06 0 1.55052e-06 0.944575 158590 0
1e-06 0 1.55052e-06 0.989401 876629 0
1e-06 0 2.4041e-06 -0.989401 876628 0
1e-06 0 2.4041e-06 -0.944575 158590 0
1e-06 0 2.4041e-06 -0.865631 59030.8 0
1e-06 0 2.4041e-06 -0.755404 27783.2 0
1e-06 0 2.4041e-06 -0.617876 14390.6 0
1e-06 0 2.4041e-06 -0.458017 7763.89 0
1e-06 0 2.4041e-06 -0.281604 4388.2 0
1e-06 0 2.4041e-06 -0.0950125 2938.44 0
1e-06 0 2.4041e-06 0.0950125 2938.44 0
1e-06 0 2.4041e-06 0.281604 4388.2 0
1e-06 0 2.4041e-06 0.458017 7763.89 0
1e-06 0 2.4041e-06 0.617876 14390.6 0
1e-06 0 2.4041e-06 0.755404 27783.2 0
1e-06 0 2.4041e-06 0.865631 59030.8 0
1e-06 0 2.4041e-06 0.944575 158590 0
1e-06 0 2.4041e-06 0.989401 876628 0
1e-06 0 3.72759e-06 -0.989401 876626 0
1e-06 0 3.72759e-06 -0.944575 158589 0
1e-06 0 3.72759e-06 -0.865631 59030.7 0
1e-06 0 3.72759e-06 -0.755404 27783.1 0
1e-06 0 3.72759e-06 -0.617876 14390.6 0
1e-06 0 3.72759e-06 -0.458017 7763.89 0
1e-06 0 3.72759e-06 -0.281604 4388.21 0
1e-06 0 3.72759e-06 -0.0950125 2938.44 0
1e-06 0 3.72759e-06 0.0950125 2938.44 0
1e-06 0 3.72759e-06 0.281604 4388.21 0
1e-06 0 3.72759e-06 0.458017 7763.89 0
1e-06 0 3.72759e-06 0.617876 14390.6 0
1e-06 0 3.72759e-06 0.755404 27783.1 0
1e-06 0 3.72759e-06 0.865631 59030.7 0
1e-06 0 3.72759e-06 0.944575 158589 0
1e-06 0 3.72759e-06 0.989401 876626 0
1e-06 0 5.77969e-06 -0.989401 876623 0
1e-06 0 5.77969e-06 -0.944575 158589 0
1e-06 0 5.77969e-06 -0.865631 59030.5 0
1e-06 0 5.77969e-06 -0.755404 27783 0
1e-06 0 5.77969e-06 -0.617876 14390.6 0
1e-06 0 5.77969e-06 -0.458017 7763.88 0
1e-06 0 5.77969e-06 -0.281604 4388.21 0
1e-06 0 5.77969e-06 -0.0950125 2938.45 0
1e-06 0 5.77969e-06 0.0950125 2938.45 0
1e-06 0 5.77969e-06 0.281604 4388.21 0
1e-06 0 5.77969e-06 0.458017 7763.88 0
1e-06 0 5.77969e-06 0.617876 14390.6 0
1e-06 0 5.77969e-06 0.755404 27783 0
1e-06 0 5.77969e-06 0.865631 59030.5 0
1e-06 0 5.77969e-06 0.944575 158589 0
1e-06 0 5.77969e-06 0.989401 876623 0
1e-06 0 8.96151e-06 -0.989401 876618 0
1e-06 0 8.96151e-06 -0.944575 158588 0
1e-06 0 8.96151e-06 -0.865631 59030.2 0
1e-06 0 8.96151e-06 -0.755404 27782.9 0
1e-06 0 8.96151e-06 -0.617876 14390.5 0
1e-06 0 8.96151e-06 -0.458017 7763.88 0
1e-06 0 8.96151e-06 -0.281604 4388.22 0
1e-06 0 8.96151e-06 -0.0950125 2938.46 0
1e-06 0 8.96151e-06 0.0950125 2938.46 0
1e-06 0 8.96151e-06 0.281604 4388.22 0
1e-06 0 8.96151e-06 0.458017 7763.88 0
1e-06 0 8.96151e-06 0.617876 14390.5 0
1e-06 0 8.96151e-06 0.755404 27782.9 0
1e-06 0 8.96151e-06 0.865631 59030.2 0
1e-06 0 8.96151e-06 0.944575 158588 0
1e-06 0 8.96151e-06 0.989401 876618 0
1e-06 0 1.3895e-05 -0.989401 876610 0
1e-06 0 1.3895e-05 -0.944575 158586 0
1e-06 0 1.3895e-05 -0.865631 59029.8 0
1e-06 0 1.3895e-05 -0.755404 27782.8 0
1e-06 0 1.3895e-05 -0.617876 14390.5 0
1e-06 0 1.3895e-05 -0.458017 7763.87 0
1e-06 0 1.3895e-05 -0.281604 4388.23 0
1e-06 0 1.3895e-05 -0.0950125 2938.48 0
1e-06 0 1.3895e-05 0.0950125 2938.48 0
1e-06 0 1.3895e-05 0.281604 4388.23 0
1e-06 0 1.3895e-05 0.458017 7763.87 0
1e-06 0 1.3895e-05 0.617876 14390.5 0
1e-06 0 1.3895e-05 0.755404 27782.8 0
1e-06 0 1.3895e-05 0.865631 59029.8 0
1e-06 0 1.3895e-05 0.944575 158586 0
1e-06 0 1.3895e-05 0.989401 876610 0
1e-06 0 2.15443e-05 -0.989401 876598 0
1e-06 0 2.15443e-05 -0.944575 158584 0
1e-06 0 2.15443e-05 -0.865631 59029.2 0
1e-06 0 2.15443e-05 -0.755404 27782.5 0
1e-06 0 2.15443e-05 -0.617876 14390.4 0
1e-06 0 2.15443e-05 -0.458017 7763.86 0
1e-06 0 2.15443e-05 -0.281604 4388.25 0
1e-06 0 2.15443e-05 -0.0950125 2938.51 0
1e-06 0 2.15443e-05 0.0950125 2938.51 0
1e-06 0 2.15443e-05 0.281604 4388.25 0
1e-06 0 2.15443e-05 0.458017 7763.86 0
1e-06 0 2.15443e-05 0.617876 14390.4 0
1e-06 0 2.15443e-05 0.755404 27782.5 0
1e-06 0 2.15443e-05 0.865631 59029.2 0
1e-06 0 2.15443e-05 0.944575 158584 0
1e-06 0 2.15443e-05 0.989401 876598 0
1e-06 0 3.34048e-05 -0.989401 876579 0
1e-06 0 3.34048e-05 -0.944575 158581 0
1e-06 0 3.34048e-05 -0.865631 59028.1 0
1e-06 0 3.34048e-05 -0.755404 27782.2 0
1e-06 0 3.34048e-05 -0.617876 14390.3 0
