#q_sq i k_sq z Re(fg) Im(fg)
1e-06 5 1e-06 -0.989401 -8.92686e+11 -0
1e-06 5 1e-06 -0.944575 -1.74646e+11 -0
1e-06 5 1e-06 -0.865631 -7.5087e+10 -0
1e-06 5 1e-06 -0.755404 -4.38392e+10 -0
1e-06 5 1e-06 -0.617876 -3.04466e+10 -0
1e-06 5 1e-06 -0.458017 -2.38199e+10 -0
1e-06 5 1e-06 -0.281604 -2.04442e+10 -0
1e-06 5 1e-06 -0.0950125 -1.89945e+10 -0
1e-06 5 1e-06 0.0950125 -1.89945e+10 -0
1e-06 5 1e-06 0.281604 -2.04442e+10 -0
1e-06 5 1e-06 0.458017 -2.38199e+10 -0
1e-06 5 1e-06 0.617876 -3.04466e+10 -0
1e-06 5 1e-06 0.755404 -4.38392e+10 -0
1e-06 5 1e-06 0.865631 -7.5087e+10 -0
1e-06 5 1e-06 0.944575 -1.74646e+11 -0
1e-06 5 1e-06 0.989401 -8.92686e+11 -0
1e-06 5 1.55052e-06 -0.989401 -5.75734e+11 -0
1e-06 5 1.55052e-06 -0.944575 -1.12637e+11 -0
1e-06 5 1.55052e-06 -0.865631 -4.8427e+10 -0
1e-06 5 1.55052e-06 -0.755404 -2.82739e+10 -0
1e-06 5 1.55052e-06 -0.617876 -1.96365e+10 -0
1e-06 5 1.55052e-06 -0.458017 -1.53626e+10 -0
1e-06 5 1.55052e-06 -0.281604 -1.31854e+10 -0
1e-06 5 1.55052e-06 -0.0950125 -1.22504e+10 -0
1e-06 5 1.55052e-06 0.0950125 -1.22504e+10 -0
1e-06 5 1.55052e-06 0.281604 -1.31854e+10 -0
1e-06 5 1.55052e-06 0.458017 -1.53626e+10 -0
1e-06 5 1.55052e-06 0.617876 -1.96365e+10 -0
1e-06 5 1.55052e-06 0.755404 -2.82739e+10 -0
1e-06 5 1.55052e-06 0.865631 -4.8427e+10 -0
1e-06 5 1.55052e-06 0.944575 -1.12637e+11 -0
1e-06 5 1.55052e-06 0.989401 -5.75734e+11 -0
1e-06 5 2.4041e-06 -0.989401 -3.71317e+11 -0
1e-06 5 2.4041e-06 -0.944575 -7.26449e+10 -0
1e-06 5 2.4041e-06 -0.865631 -3.12328e+10 -0
1e-06 5 2.4041e-06 -0.755404 -1.82352e+10 -0
1e-06 5 2.4041e-06 -0.617876 -1.26644e+10 -0
1e-06 5 2.4041e-06 -0.458017 -9.90803e+09 -0
1e-06 5 2.4041e-06 -0.281604 -8.5039e+09 -0
1e-06 5 2.4041e-06 -0.0950125 -7.90086e+09 -0
1e-06 5 2.4041e-06 0.0950125 -7.90086e+09 -0
1e-06 5 2.4041e-06 0.281604 -8.5039e+09 -0
1e-06 5 2.4041e-06 0.458017 -9.90803e+09 -0
1e-06 5 2.4041e-06 0.617876 -1.26644e+10 -0
1e-06 5 2.4041e-06 0.755404 -1.82352e+10 -0
1e-06 5 2.4041e-06 0.865631 -3.12328e+10 -0
1e-06 5 2.4041e-06 0.944575 -7.26449e+10 -0
1e-06 5 2.4041e-06 0.989401 -3.71317e+11 -0
1e-06 5 3.72759e-06 -0.989401 -2.39479e+11 -0
1e-06 5 3.72759e-06 -0.944575 -4.6852e+10 -0
1e-06 5 3.72759e-06 -0.865631 -2.01435e+10 -0
1e-06 5 3.72759e-06 -0.755404 -1.17607e+10 -0
1e-06 5 3.72759e-06 -0.617876 -8.16788e+09 -0
