#q_sq i k_sq z Re(w) Im(w)
1e-06 1 0.000299358 0.865631 0.133113 0
1e-06 1 0.000299358 0.944575 0.133001 0
1e-06 1 0.000299358 0.989401 0.132946 0
1e-06 1 0.000464159 -0.989401 0.132547 0
1e-06 1 0.000464159 -0.944575 0.132479 0
1e-06 1 0.000464159 -0.865631 0.132344 0
1e-06 1 0.000464159 -0.755404 0.132112 0
1e-06 1 0.000464159 -0.617876 0.131711 0
1e-06 1 0.000464159 -0.458017 0.130947 0
1e-06 1 0.000464159 -0.281604 0.129097 0
1e-06 1 0.000464159 -0.0950125 0.1284 0
1e-06 1 0.000464159 0.0950125 0.1284 0
1e-06 1 0.000464159 0.281604 0.129097 0
1e-06 1 0.000464159 0.458017 0.130947 0
1e-06 1 0.000464159 0.617876 0.131711 0
1e-06 1 0.000464159 0.755404 0.132112 0
1e-06 1 0.000464159 0.865631 0.132344 0
1e-06 1 0.000464159 0.944575 0.132479 0
1e-06 1 0.000464159 0.989401 0.132547 0
1e-06 1 0.000719686 -0.989401 0.132244 0
1e-06 1 0.000719686 -0.944575 0.132308 0
1e-06 1 0.000719686 -0.865631 0.132439 0
1e-06 1 0.000719686 -0.755404 0.132669 0
1e-06 1 0.000719686 -0.617876 0.133072 0
1e-06 1 0.000719686 -0.458017 0.133847 0
1e-06 1 0.000719686 -0.281604 0.135718 0
1e-06 1 0.000719686 -0.0950125 0.13635 0
1e-06 1 0.000719686 0.0950125 0.13635 0
1e-06 1 0.000719686 0.281604 0.135718 0
1e-06 1 0.000719686 0.458017 0.133847 0
1e-06 1 0.000719686 0.617876 0.133072 0
1e-06 1 0.000719686 0.755404 0.132669 0
1e-06 1 0.000719686 0.865631 0.132439 0
1e-06 1 0.000719686 0.944575 0.132308 0
1e-06 1 0.000719686 0.989401 0.132244 0
1e-06 1 0.00111588 -0.989401 0.133037 0
1e-06 1 0.00111588 -0.944575 0.133278 0
1e-06 1 0.00111588 -0.865631 0.133347 0
1e-06 1 0.00111588 -0.755404 0.13334 0
1e-06 1 0.00111588 -0.617876 0.133332 0
1e-06 1 0.00111588 -0.458017 0.133326 0
1e-06 1 0.00111588 -0.281604 0.13332 0
1e-06 1 0.00111588 -0.0950125 0.133318 0
1e-06 1 0.00111588 0.0950125 0.133318 0
1e-06 1 0.00111588 0.281604 0.13332 0
1e-06 1 0.00111588 0.458017 0.133326 0
1e-06 1 0.00111588 0.617876 0.133332 0
1e-06 1 0.00111588 0.755404 0.13334 0
1e-06 1 0.00111588 0.865631 0.133347 0
1e-06 1 0.00111588 0.944575 0.133278 0
1e-06 1 0.00111588 0.989401 0.133037 0
1e-06 1 0.0017302 -0.989401 0.130332 0
1e-06 1 0.0017302 -0.944575 0.13033 0
1e-06 1 0.0017302 -0.865631 0.130326 0
1e-06 1 0.0017302 -0.755404 0.130322 0
1e-06 1 0.0017302 -0.617876 0.130317 0
1e-06 1 0.0017302 -0.458017 0.130313 0
1e-06 1 0.0017302 -0.281604 0.130309 0
1e-06 1 0.0017302 -0.0950125 0.130308 0
1e-06 1 0.0017302 0.0950125 0.130308 0
1e-06 1 0.0017302 0.281604 0.130309 0
1e-06 1 0.0017302 0.458017 0.130313 0
1e-06 1 0.0017302 0.617876 0.130317 0
1e-06 1 0.0017302 0.755404 0.130322 0
1e-06 1 0.0017302 0.865631 0.130326 0
1e-06 1 0.0017302 0.944575 0.13033 0
1e-06 1 0.0017302 0.989401 0.130332 0
1e-06 1 0.0026827 -0.989401 0.127188 0
1e-06 1 0.0026827 -0.944575 0.127186 0
1e-06 1 0.0026827 -0.865631 0.127184 0
1e-06 1 0.0026827 -0.755404 0.127181 0
1e-06 1 0.0026827 -0.617876 0.127178 0
1e-06 1 0.0026827 -0.458017 0.127176 0
1e-06 1 0.0026827 -0.281604 0.127174 0
1e-06 1 0.0026827 -0.0950125 0.127173 0
1e-06 1 0.0026827 0.0950125 0.127173 0
1e-06 1 0.0026827 0.281604 0.127174 0
1e-06 1 0.0026827 0.458017 0.127176 0
1e-06 1 0.0026827 0.617876 0.127178 0
1e-06 1 0.0026827 0.755404 0.127181 0
1e-06 1 0.0026827 0.865631 0.127184 0
1e-06 1 0.0026827 0.944575 0.127186 0
1e-06 1 0.0026827 0.989401 0.127188 0
1e-06 1 0.00415956 -0.989401 0.125731 0
1e-06 1 0.00415956 -0.944575 0.12558 0
1e-06 1 0.00415956 -0.865631 0.125276 0
1e-06 1 0.00415956 -0.755404 0.124746 0
1e-06 1 0.00415956 -0.617876 0.123818 0
1e-06 1 0.00415956 -0.458017 0.123704 0
1e-06 1 0.00415956 -0.281604 0.123703 0
1e-06 1 0.00415956 -0.0950125 0.123702 0
1e-06 1 0.00415956 0.0950125 0.123702 0
1e-06 1 0.00415956 0.281604 0.123703 0
1e-06 1 0.00415956 0.458017 0.123704 0
1e-06 1 0.00415956 0.617876 0.123818 0
1e-06 1 0.00415956 0.755404 0.124746 0
