#q_sq i k_sq z Re(fg) Im(fg)
1e-06 8 1e-06 -0.989401 0.916339 0
1e-06 8 1e-06 -0.944575 0.916339 0
1e-06 8 1e-06 -0.865631 0.916339 0
1e-06 8 1e-06 -0.755404 0.916339 0
1e-06 8 1e-06 -0.617876 0.916339 0
1e-06 8 1e-06 -0.458017 0.916339 0
1e-06 8 1e-06 -0.281604 0.916339 0
1e-06 8 1e-06 -0.0950125 0.916339 0
1e-06 8 1e-06 0.0950125 0.916339 0
1e-06 8 1e-06 0.281604 0.916339 0
1e-06 8 1e-06 0.458017 0.916339 0
1e-06 8 1e-06 0.617876 0.916339 0
1e-06 8 1e-06 0.755404 0.916339 0
1e-06 8 1e-06 0.865631 0.916339 0
1e-06 8 1e-06 0.944575 0.916339 0
1e-06 8 1e-06 0.989401 0.916339 0
1e-06 8 1.55052e-06 -0.989401 0.916338 0
1e-06 8 1.55052e-06 -0.944575 0.916338 0
1e-06 8 1.55052e-06 -0.865631 0.916338 0
1e-06 8 1.55052e-06 -0.755404 0.916338 0
1e-06 8 1.55052e-06 -0.617876 0.916338 0
1e-06 8 1.55052e-06 -0.458017 0.916338 0
1e-06 8 1.55052e-06 -0.281604 0.916338 0
1e-06 8 1.55052e-06 -0.0950125 0.916338 0
1e-06 8 1.55052e-06 0.0950125 0.916338 0
1e-06 8 1.55052e-06 0.281604 0.916338 0
1e-06 8 1.55052e-06 0.458017 0.916338 0
1e-06 8 1.55052e-06 0.617876 0.916338 0
1e-06 8 1.55052e-06 0.755404 0.916338 0
1e-06 8 1.55052e-06 0.865631 0.916338 0
1e-06 8 1.55052e-06 0.944575 0.916338 0
1e-06 8 1.55052e-06 0.989401 0.916338 0
1e-06 8 2.4041e-06 -0.989401 0.916338 0
1e-06 8 2.4041e-06 -0.944575 0.916338 0
1e-06 8 2.4041e-06 -0.865631 0.916338 0
1e-06 8 2.4041e-06 -0.755404 0.916338 0
1e-06 8 2.4041e-06 -0.617876 0.916338 0
1e-06 8 2.4041e-06 -0.458017 0.916338 0
1e-06 8 2.4041e-06 -0.281604 0.916338 0
1e-06 8 2.4041e-06 -0.0950125 0.916338 0
1e-06 8 2.4041e-06 0.0950125 0.916338 0
1e-06 8 2.4041e-06 0.281604 0.916338 0
1e-06 8 2.4041e-06 0.458017 0.916338 0
1e-06 8 2.4041e-06 0.617876 0.916338 0
1e-06 8 2.4041e-06 0.755404 0.916338 0
1e-06 8 2.4041e-06 0.865631 0.916338 0
1e-06 8 2.4041e-06 0.944575 0.916338 0
1e-06 8 2.4041e-06 0.989401 0.916338 0
1e-06 8 3.72759e-06 -0.989401 0.916337 0
1e-06 8 3.72759e-06 -0.944575 0.916337 0
1e-06 8 3.72759e-06 -0.865631 0.916337 0
1e-06 8 3.72759e-06 -0.755404 0.916337 0
1e-06 8 3.72759e-06 -0.617876 0.916337 0
1e-06 8 3.72759e-06 -0.458017 0.916337 0
1e-06 8 3.72759e-06 -0.281604 0.916337 0
1e-06 8 3.72759e-06 -0.0950125 0.916337 0
1e-06 8 3.72759e-06 0.0950125 0.916337 0
1e-06 8 3.72759e-06 0.281604 0.916337 0
1e-06 8 3.72759e-06 0.458017 0.916337 0
1e-06 8 3.72759e-06 0.617876 0.916337 0
1e-06 8 3.72759e-06 0.755404 0.916337 0
1e-06 8 3.72759e-06 0.865631 0.916337 0
1e-06 8 3.72759e-06 0.944575 0.916337 0
1e-06 8 3.72759e-06 0.989401 0.916337 0
1e-06 8 5.77969e-06 -0.989401 0.916336 0
1e-06 8 5.77969e-06 -0.944575 0.916336 0
1e-06 8 5.77969e-06 -0.865631 0.916336 0
1e-06 8 5.77969e-06 -0.755404 0.916336 0
1e-06 8 5.77969e-06 -0.617876 0.916336 0
1e-06 8 5.77969e-06 -0.458017 0.916335 0
