#q_sq i k_sq Re(fg) Im(fg)
1e-06 10 1e-06 0.567478 0
1e-06 10 1.55052e-06 0.567478 0
1e-06 10 2.4041e-06 0.567478 0
1e-06 10 3.72759e-06 0.567478 0
1e-06 10 5.77969e-06 0.567478 0
1e-06 10 8.96151e-06 0.567478 0
1e-06 10 1.3895e-05 0.567477 0
1e-06 10 2.15443e-05 0.567477 0
1e-06 10 3.34048e-05 0.567476 0
1e-06 10 5.17947e-05 0.567474 0
1e-06 10 8.03086e-05 0.567472 0
1e-06 10 0.00012452 0.567469 0
1e-06 10 0.00019307 0.567463 0
1e-06 10 0.000299358 0.567455 0
1e-06 10 0.000464159 0.567442 0
1e-06 10 0.000719686 0.567422 0
1e-06 10 0.00111588 0.567389 0
1e-06 10 0.0017302 0.567338 0
1e-06 10 0.0026827 0.567255 0
1e-06 10 0.00415956 0.567118 0
1e-06 10 0.00644947 0.566886 0
1e-06 10 0.01 0.566481 0
1e-06 10 0.0155052 0.565745 0
1e-06 10 0.024041 0.564356 0
1e-06 10 0.0372759 0.561639 0
1e-06 10 0.0577969 0.556202 0
1e-06 10 0.0896151 0.54525 0
1e-06 10 0.13895 0.523573 0
1e-06 10 0.215443 0.482701 0
1e-06 10 0.334048 0.412312 0
1e-06 10 0.517947 0.307912 0
1e-06 10 0.803086 0.185214 0
1e-06 10 1.2452 0.0824799 0
1e-06 10 1.9307 0.0264163 0
1e-06 10 2.99358 0.00676824 0
1e-06 10 4.64159 0.00183402 0
1e-06 10 7.19686 0.000529285 0
1e-06 10 11.1588 0.000222951 0
1e-06 10 17.302 8.53605e-05 0
1e-06 10 26.827 3.69994e-05 0
1e-06 10 41.5956 1.90081e-05 0
1e-06 10 64.4947 1.01752e-05 0
1e-06 10 100 5.54262e-06 0
1e-06 10 155.052 3.14799e-06 0
1e-06 10 240.41 1.81714e-06 0
1e-06 10 372.759 1.0421e-06 0
1e-06 10 577.969 6.10833e-07 0
1e-06 10 896.151 3.67162e-07 0
1e-06 10 1389.5 2.1802e-07 0
1e-06 10 2154.43 1.28624e-07 0
1e-06 10 3340.48 7.62679e-08 0
1e-06 10 5179.47 4.5437e-08 0
1e-06 10 8030.86 2.70136e-08 0
1e-06 10 12452 1.57587e-08 0
1e-06 10 19307 8.99115e-09 0
1e-06 10 29935.8 5.01664e-09 0
1e-06 10 46415.9 2.72547e-09 0
1e-06 10 71968.6 1.43948e-09 0
1e-06 10 111588 7.37145e-10 0
1e-06 10 173020 3.59319e-10 0
1e-06 10 268270 1.69004e-10 0
1e-06 10 415956 7.55621e-11 0
1e-06 10 644947 3.0643e-11 0
1e-06 10 1e+06 9.74396e-12 0

2.43835e-06 10 1e-06 0.567479 0
2.43835e-06 10 1.55052e-06 0.567479 0
2.43835e-06 10 2.4041e-06 0.567478 0
2.43835e-06 10 3.72759e-06 0.567478 0
2.43835e-06 10 5.77969e-06 0.567478 0
2.43835e-06 10 8.96151e-06 0.567478 0
2.43835e-06 10 1.3895e-05 0.567478 0
2.43835e-06 10 2.15443e-05 0.567477 0
2.43835e-06 10 3.34048e-05 0.567476 0
2.43835e-06 10 5.17947e-05 0.567475 0
2.43835e-06 10 8.03086e-05 0.567472 0
2.43835e-06 10 0.00012452 0.567469 0
2.43835e-06 10 0.00019307 0.567464 0
2.43835e-06 10 0.000299358 0.567455 0
2.43835e-06 10 0.000464159 0.567442 0
2.43835e-06 10 0.000719686 0.567422 0
2.43835e-06 10 0.00111588 0.56739 0
2.43835e-06 10 0.0017302 0.567338 0
2.43835e-06 10 0.0026827 0.567255 0
2.43835e-06 10 0.00415956 0.567118 0
2.43835e-06 10 0.00644947 0.566887 0
2.43835e-06 10 0.01 0.566482 0
2.43835e-06 10 0.0155052 0.565746 0
2.43835e-06 10 0.024041 0.564356 0
2.43835e-06 10 0.0372759 0.56164 0
2.43835e-06 10 0.0577969 0.556202 0
2.43835e-06 10 0.0896151 0.545251 0
2.43835e-06 10 0.13895 0.523573 0
2.43835e-06 10 0.215443 0.482701 0
2.43835e-06 10 0.334048 0.412312 0
2.43835e-06 10 0.517947 0.307912 0
2.43835e-06 10 0.803086 0.185214 0
2.43835e-06 10 1.2452 0.0824799 0
2.43835e-06 10 1.9307 0.0264163 0
2.43835e-06 10 2.99358 0.00676824 0
2.43835e-06 10 4.64159 0.00183402 0
2.43835e-06 10 7.19686 0.000529285 0
2.43835e-06 10 11.1588 0.000222951 0
2.43835e-06 10 17.302 8.53605e-05 0
2.43835e-06 10 26.827 3.69994e-05 0
2.43835e-06 10 41.5956 1.90081e-05 0
2.43835e-06 10 64.4947 1.01752e-05 0
2.43835e-06 10 100 5.54262e-06 0
2.43835e-06 10 155.052 3.14799e-06 0
2.43835e-06 10 240.41 1.81714e-06 0
2.43835e-06 10 372.759 1.0421e-06 0
2.43835e-06 10 577.969 6.10833e-07 0
2.43835e-06 10 896.151 3.67162e-07 0
2.43835e-06 10 1389.5 2.1802e-07 0
2.43835e-06 10 2154.43 1.28624e-07 0
2.43835e-06 10 3340.48 7.62679e-08 0
2.43835e-06 10 5179.47 4.5437e-08 0
2.43835e-06 10 8030.86 2.70136e-08 0
2.43835e-06 10 12452 1.57587e-08 0
2.43835e-06 10 19307 8.99115e-09 0
2.43835e-06 10 29935.8 5.01664e-09 0
2.43835e-06 10 46415.9 2.72547e-09 0
2.43835e-06 10 71968.6 1.43948e-09 0
2.43835e-06 10 111588 7.37145e-10 0
2.43835e-06 10 173020 3.59319e-10 0
2.43835e-06 10 268270 1.69004e-10 0
2.43835e-06 10 415956 7.55621e-11 0
2.43835e-06 10 644947 3.0643e-11 0
2.43835e-06 10 1e+06 9.74396e-12 0

5.94557e-06 10 1e-06 0.56748 0
5.94557e-06 10 1.55052e-06 0.56748 0
5.94557e-06 10 2.4041e-06 0.567479 0
5.94557e-06 10 3.72759e-06 0.567479 0
5.94557e-06 10 5.77969e-06 0.567479 0
5.94557e-06 10 8.96151e-06 0.567479 0
5.94557e-06 10 1.3895e-05 0.567479 0
5.94557e-06 10 2.15443e-05 0.567478 0
5.94557e-06 10 3.34048e-05 0.567477 0
5.94557e-06 10 5.17947e-05 0.567476 0
5.94557e-06 10 8.03086e-05 0.567473 0
5.94557e-06 10 0.00012452 0.56747 0
5.94557e-06 10 0.00019307 0.567465 0
5.94557e-06 10 0.000299358 0.567456 0
5.94557e-06 10 0.000464159 0.567443 0
5.94557e-06 10 0.000719686 0.567423 0
5.94557e-06 10 0.00111588 0.567391 0
5.94557e-06 10 0.0017302 0.567339 0
5.94557e-06 10 0.0026827 0.567256 0
5.94557e-06 10 0.00415956 0.567119 0
5.94557e-06 10 0.00644947 0.566888 0
5.94557e-06 10 0.01 0.566482 0
5.94557e-06 10 0.0155052 0.565747 0
5.94557e-06 10 0.024041 0.564357 0
5.94557e-06 10 0.0372759 0.56164 0
5.94557e-06 10 0.0577969 0.556203 0
