#q_sq i k_sq z Re(w) Im(w)
1e-06 2 1.41873e-06 0.331869 -1.02958 0
1e-06 2 1.41873e-06 0.421351 -1.02771 0
1e-06 2 1.41873e-06 0.5069 -1.02883 0
1e-06 2 1.41873e-06 0.587716 -1.02814 0
1e-06 2 1.41873e-06 0.663044 -1.02914 0
1e-06 2 1.41873e-06 0.732182 -1.02792 0
1e-06 2 1.41873e-06 0.794484 -1.02882 0
1e-06 2 1.41873e-06 0.849368 -1.02876 0
1e-06 2 1.41873e-06 0.896321 -1.02805 0
1e-06 2 1.41873e-06 0.934906 -1.02862 0
1e-06 2 1.41873e-06 0.964762 -1.02892 0
1e-06 2 1.41873e-06 0.985612 -1.02886 0
1e-06 2 1.41873e-06 0.997264 -1.02893 0
1e-06 2 2.01279e-06 -0.997264 -1.02842 0
1e-06 2 2.01279e-06 -0.985612 -1.02864 0
1e-06 2 2.01279e-06 -0.964762 -1.02879 0
1e-06 2 2.01279e-06 -0.934906 -1.02899 0
1e-06 2 2.01279e-06 -0.896321 -1.02873 0
1e-06 2 2.01279e-06 -0.849368 -1.02802 0
1e-06 2 2.01279e-06 -0.794484 -1.0285 0
1e-06 2 2.01279e-06 -0.732182 -1.02884 0
1e-06 2 2.01279e-06 -0.663044 -1.02775 0
1e-06 2 2.01279e-06 -0.587716 -1.02879 0
1e-06 2 2.01279e-06 -0.5069 -1.0279 0
1e-06 2 2.01279e-06 -0.421351 -1.02881 0
1e-06 2 2.01279e-06 -0.331869 -1.02683 0
1e-06 2 2.01279e-06 -0.239287 -1.02866 0
1e-06 2 2.01279e-06 -0.144472 -1.02917 0
1e-06 2 2.01279e-06 -0.0483077 -1.02747 0
1e-06 2 2.01279e-06 0.0483077 -1.02747 0
1e-06 2 2.01279e-06 0.144472 -1.02917 0
1e-06 2 2.01279e-06 0.239287 -1.02866 0
1e-06 2 2.01279e-06 0.331869 -1.02683 0
1e-06 2 2.01279e-06 0.421351 -1.02881 0
1e-06 2 2.01279e-06 0.5069 -1.0279 0
1e-06 2 2.01279e-06 0.587716 -1.02879 0
1e-06 2 2.01279e-06 0.663044 -1.02775 0
1e-06 2 2.01279e-06 0.732182 -1.02884 0
1e-06 2 2.01279e-06 0.794484 -1.0285 0
1e-06 2 2.01279e-06 0.849368 -1.02802 0
1e-06 2 2.01279e-06 0.896321 -1.02873 0
1e-06 2 2.01279e-06 0.934906 -1.02899 0
1e-06 2 2.01279e-06 0.964762 -1.02879 0
1e-06 2 2.01279e-06 0.985612 -1.02864 0
1e-06 2 2.01279e-06 0.997264 -1.02842 0
1e-06 2 2.85559e-06 -0.997264 -1.02857 0
1e-06 2 2.85559e-06 -0.985612 -1.02843 0
1e-06 2 2.85559e-06 -0.964762 -1.02831 0
1e-06 2 2.85559e-06 -0.934906 -1.02796 0
1e-06 2 2.85559e-06 -0.896321 -1.02875 0
1e-06 2 2.85559e-06 -0.849368 -1.02885 0
1e-06 2 2.85559e-06 -0.794484 -1.02874 0
1e-06 2 2.85559e-06 -0.732182 -1.0282 0
1e-06 2 2.85559e-06 -0.663044 -1.02902 0
1e-06 2 2.85559e-06 -0.587716 -1.02844 0
1e-06 2 2.85559e-06 -0.5069 -1.02826 0
1e-06 2 2.85559e-06 -0.421351 -1.02888 0
1e-06 2 2.85559e-06 -0.331869 -1.02942 0
1e-06 2 2.85559e-06 -0.239287 -1.02895 0
1e-06 2 2.85559e-06 -0.144472 -1.02865 0
1e-06 2 2.85559e-06 -0.0483077 -1.01783 0
1e-06 2 2.85559e-06 0.0483077 -1.01783 0
1e-06 2 2.85559e-06 0.144472 -1.02865 0
1e-06 2 2.85559e-06 0.239287 -1.02895 0
1e-06 2 2.85559e-06 0.331869 -1.02942 0
1e-06 2 2.85559e-06 0.421351 -1.02888 0
1e-06 2 2.85559e-06 0.5069 -1.02826 0
1e-06 2 2.85559e-06 0.587716 -1.02844 0
1e-06 2 2.85559e-06 0.663044 -1.02902 0
1e-06 2 2.85559e-06 0.732182 -1.0282 0
1e-06 2 2.85559e-06 0.794484 -1.02874 0
1e-06 2 2.85559e-06 0.849368 -1.02885 0
1e-06 2 2.85559e-06 0.896321 -1.02875 0
1e-06 2 2.85559e-06 0.934906 -1.02796 0
1e-06 2 2.85559e-06 0.964762 -1.02831 0
1e-06 2 2.85559e-06 0.985612 -1.02843 0
1e-06 2 2.85559e-06 0.997264 -1.02857 0
1e-06 2 4.0513e-06 -0.997264 -1.02858 0
1e-06 2 4.0513e-06 -0.985612 -1.02882 0
1e-06 2 4.0513e-06 -0.964762 -1.02912 0
1e-06 2 4.0513e-06 -0.934906 -1.02889 0
1e-06 2 4.0513e-06 -0.896321 -1.02895 0
1e-06 2 4.0513e-06 -0.849368 -1.02829 0
1e-06 2 4.0513e-06 -0.794484 -1.02818 0
1e-06 2 4.0513e-06 -0.732182 -1.02877 0
1e-06 2 4.0513e-06 -0.663044 -1.02937 0
1e-06 2 4.0513e-06 -0.587716 -1.02741 0
1e-06 2 4.0513e-06 -0.5069 -1.02891 0
1e-06 2 4.0513e-06 -0.421351 -1.0293 0
1e-06 2 4.0513e-06 -0.331869 -1.02861 0
1e-06 2 4.0513e-06 -0.239287 -1.02803 0
1e-06 2 4.0513e-06 -0.144472 -1.03217 0
1e-06 2 4.0513e-06 -0.0483077 -1.01995 0
1e-06 2 4.0513e-06 0.0483077 -1.01995 0
1e-06 2 4.0513e-06 0.144472 -1.03217 0
1e-06 2 4.0513e-06 0.239287 -1.02803 0
1e-06 2 4.0513e-06 0.331869 -1.02861 0
1e-06 2 4.0513e-06 0.421351 -1.0293 0
1e-06 2 4.0513e-06 0.5069 -1.02891 0
1e-06 2 4.0513e-06 0.587716 -1.02741 0
1e-06 2 4.0513e-06 0.663044 -1.02937 0
1e-06 2 4.0513e-06 0.732182 -1.02877 0
1e-06 2 4.0513e-06 0.794484 -1.02818 0
1e-06 2 4.0513e-06 0.849368 -1.02829 0
1e-06 2 4.0513e-06 0.896321 -1.02895 0
1e-06 2 4.0513e-06 0.934906 -1.02889 0
1e-06 2 4.0513e-06 0.964762 -1.02912 0
1e-06 2 4.0513e-06 0.985612 -1.02882 0
1e-06 2 4.0513e-06 0.997264 -1.02858 0
1e-06 2 5.74769e-06 -0.997264 -1.02884 0
1e-06 2 5.74769e-06 -0.985612 -1.02885 0
1e-06 2 5.74769e-06 -0.964762 -1.02892 0
1e-06 2 5.74769e-06 -0.934906 -1.02866 0
1e-06 2 5.74769e-06 -0.896321 -1.02754 0
1e-06 2 5.74769e-06 -0.849368 -1.02835 0
1e-06 2 5.74769e-06 -0.794484 -1.02901 0
1e-06 2 5.74769e-06 -0.732182 -1.02892 0
1e-06 2 5.74769e-06 -0.663044 -1.02828 0
1e-06 2 5.74769e-06 -0.587716 -1.02821 0
1e-06 2 5.74769e-06 -0.5069 -1.02936 0
1e-06 2 5.74769e-06 -0.421351 -1.02771 0
1e-06 2 5.74769e-06 -0.331869 -1.02867 0
1e-06 2 5.74769e-06 -0.239287 -1.02973 0
1e-06 2 5.74769e-06 -0.144472 -1.02605 0
1e-06 2 5.74769e-06 -0.0483077 -1.03838 0
1e-06 2 5.74769e-06 0.0483077 -1.03838 0
1e-06 2 5.74769e-06 0.144472 -1.02605 0
1e-06 2 5.74769e-06 0.239287 -1.02973 0
1e-06 2 5.74769e-06 0.331869 -1.02867 0
1e-06 2 5.74769e-06 0.421351 -1.02771 0
1e-06 2 5.74769e-06 0.5069 -1.02936 0
1e-06 2 5.74769e-06 0.587716 -1.02821 0
1e-06 2 5.74769e-06 0.663044 -1.02828 0
1e-06 2 5.74769e-06 0.732182 -1.02892 0
1e-06 2 5.74769e-06 0.794484 -1.02901 0
1e-06 2 5.74769e-06 0.849368 -1.02835 0
1e-06 2 5.74769e-06 0.896321 -1.02754 0
1e-06 2 5.74769e-06 0.934906 -1.02866 0
1e-06 2 5.74769e-06 0.964762 -1.02892 0
1e-06 2 5.74769e-06 0.985612 -1.02885 0
1e-06 2 5.74769e-06 0.997264 -1.02884 0
1e-06 2 8.15441e-06 -0.997264 -1.02839 0
1e-06 2 8.15441e-06 -0.985612 -1.02804 0
1e-06 2 8.15441e-06 -0.964762 -1.02745 0
1e-06 2 8.15441e-06 -0.934906 -1.02769 0
1e-06 2 8.15441e-06 -0.896321 -1.02857 0
1e-06 2 8.15441e-06 -0.849368 -1.02941 0
1e-06 2 8.15441e-06 -0.794484 -1.0289 0
1e-06 2 8.15441e-06 -0.732182 -1.02874 0
1e-06 2 8.15441e-06 -0.663044 -1.02731 0
1e-06 2 8.15441e-06 -0.587716 -1.02838 0
1e-06 2 8.15441e-06 -0.5069 -1.03064 0
1e-06 2 8.15441e-06 -0.421351 -1.0271 0
1e-06 2 8.15441e-06 -0.331869 -1.02961 0
1e-06 2 8.15441e-06 -0.239287 -1.02916 0
1e-06 2 8.15441e-06 -0.144472 -1.02397 0
1e-06 2 8.15441e-06 -0.0483077 -1.03473 0
1e-06 2 8.15441e-06 0.0483077 -1.03473 0
1e-06 2 8.15441e-06 0.144472 -1.02397 0
1e-06 2 8.15441e-06 0.239287 -1.02916 0
1e-06 2 8.15441e-06 0.331869 -1.02961 0
1e-06 2 8.15441e-06 0.421351 -1.0271 0
1e-06 2 8.15441e-06 0.5069 -1.03064 0
1e-06 2 8.15441e-06 0.587716 -1.02838 0
1e-06 2 8.15441e-06 0.663044 -1.02731 0
1e-06 2 8.15441e-06 0.732182 -1.02874 0
1e-06 2 8.15441e-06 0.794484 -1.0289 0
1e-06 2 8.15441e-06 0.849368 -1.02941 0
1e-06 2 8.15441e-06 0.896321 -1.02857 0
1e-06 2 8.15441e-06 0.934906 -1.02769 0
1e-06 2 8.15441e-06 0.964762 -1.02745 0
1e-06 2 8.15441e-06 0.985612 -1.02804 0
1e-06 2 8.15441e-06 0.997264 -1.02839 0
1e-06 2 1.15689e-05 -0.997264 -1.02755 0
1e-06 2 1.15689e-05 -0.985612 -1.02773 0
1e-06 2 1.15689e-05 -0.964762 -1.02809 0
1e-06 2 1.15689e-05 -0.934906 -1.02872 0
1e-06 2 1.15689e-05 -0.896321 -1.02971 0
1e-06 2 1.15689e-05 -0.849368 -1.02934 0
1e-06 2 1.15689e-05 -0.794484 -1.0287 0
1e-06 2 1.15689e-05 -0.732182 -1.02821 0
1e-06 2 1.15689e-05 -0.663044 -1.02811 0
1e-06 2 1.15689e-05 -0.587716 -1.0284 0
1e-06 2 1.15689e-05 -0.5069 -1.02948 0
1e-06 2 1.15689e-05 -0.421351 -1.02924 0
1e-06 2 1.15689e-05 -0.331869 -1.02593 0
1e-06 2 1.15689e-05 -0.239287 -1.03127 0
1e-06 2 1.15689e-05 -0.144472 -1.02972 0
1e-06 2 1.15689e-05 -0.0483077 -1.00863 0
1e-06 2 1.15689e-05 0.0483077 -1.00863 0
1e-06 2 1.15689e-05 0.144472 -1.02972 0
1e-06 2 1.15689e-05 0.239287 -1.03127 0
1e-06 2 1.15689e-05 0.331869 -1.02593 0
1e-06 2 1.15689e-05 0.421351 -1.02924 0
1e-06 2 1.15689e-05 0.5069 -1.02948 0
1e-06 2 1.15689e-05 0.587716 -1.0284 0
1e-06 2 1.15689e-05 0.663044 -1.02811 0
1e-06 2 1.15689e-05 0.732182 -1.02821 0
1e-06 2 1.15689e-05 0.794484 -1.0287 0
1e-06 2 1.15689e-05 0.849368 -1.02934 0
1e-06 2 1.15689e-05 0.896321 -1.02971 0
1e-06 2 1.15689e-05 0.934906 -1.02872 0
1e-06 2 1.15689e-05 0.964762 -1.02809 0
1e-06 2 1.15689e-05 0.985612 -1.02773 0
1e-06 2 1.15689e-05 0.997264 -1.02755 0
1e-06 2 1.64131e-05 -0.997264 -1.02816 0
1e-06 2 1.64131e-05 -0.985612 -1.02834 0
1e-06 2 1.64131e-05 -0.964762 -1.0287 0
1e-06 2 1.64131e-05 -0.934906 -1.02929 0
1e-06 2 1.64131e-05 -0.896321 -1.0302 0
1e-06 2 1.64131e-05 -0.849368 -1.02954 0
1e-06 2 1.64131e-05 -0.794484 -1.02857 0
1e-06 2 1.64131e-05 -0.732182 -1.02753 0
1e-06 2 1.64131e-05 -0.663044 -1.02761 0
1e-06 2 1.64131e-05 -0.587716 -1.02931 0
1e-06 2 1.64131e-05 -0.5069 -1.02893 0
1e-06 2 1.64131e-05 -0.421351 -1.02891 0
1e-06 2 1.64131e-05 -0.331869 -1.02878 0
1e-06 2 1.64131e-05 -0.239287 -1.0272 0
1e-06 2 1.64131e-05 -0.144472 -1.02965 0
1e-06 2 1.64131e-05 -0.0483077 -1.04338 0
1e-06 2 1.64131e-05 0.0483077 -1.04338 0
1e-06 2 1.64131e-05 0.144472 -1.02965 0
1e-06 2 1.64131e-05 0.239287 -1.0272 0
1e-06 2 1.64131e-05 0.331869 -1.02878 0
1e-06 2 1.64131e-05 0.421351 -1.02891 0
1e-06 2 1.64131e-05 0.5069 -1.02893 0
1e-06 2 1.64131e-05 0.587716 -1.02931 0
1e-06 2 1.64131e-05 0.663044 -1.02761 0
1e-06 2 1.64131e-05 0.732182 -1.02753 0
1e-06 2 1.64131e-05 0.794484 -1.02857 0
1e-06 2 1.64131e-05 0.849368 -1.02954 0
1e-06 2 1.64131e-05 0.896321 -1.0302 0
1e-06 2 1.64131e-05 0.934906 -1.02929 0
1e-06 2 1.64131e-05 0.964762 -1.0287 0
1e-06 2 1.64131e-05 0.985612 -1.02834 0
1e-06 2 1.64131e-05 0.997264 -1.02816 0
1e-06 2 2.32857e-05 -0.997264 -1.0284 0
1e-06 2 2.32857e-05 -0.985612 -1.02853 0
1e-06 2 2.32857e-05 -0.964762 -1.02878 0
1e-06 2 2.32857e-05 -0.934906 -1.0292 0
1e-06 2 2.32857e-05 -0.896321 -1.02985 0
1e-06 2 2.32857e-05 -0.849368 -1.03069 0
1e-06 2 2.32857e-05 -0.794484 -1.02923 0
1e-06 2 2.32857e-05 -0.732182 -1.02748 0
1e-06 2 2.32857e-05 -0.663044 -1.02562 0
1e-06 2 2.32857e-05 -0.587716 -1.02834 0
1e-06 2 2.32857e-05 -0.5069 -1.03168 0
1e-06 2 2.32857e-05 -0.421351 -1.02969 0
1e-06 2 2.32857e-05 -0.331869 -1.02698 0
1e-06 2 2.32857e-05 -0.239287 -1.02256 0
1e-06 2 2.32857e-05 -0.144472 -1.03685 0
1e-06 2 2.32857e-05 -0.0483077 -1.03658 0
1e-06 2 2.32857e-05 0.0483077 -1.03658 0
1e-06 2 2.32857e-05 0.144472 -1.03685 0
1e-06 2 2.32857e-05 0.239287 -1.02256 0
1e-06 2 2.32857e-05 0.331869 -1.02698 0
1e-06 2 2.32857e-05 0.421351 -1.02969 0
1e-06 2 2.32857e-05 0.5069 -1.03168 0
1e-06 2 2.32857e-05 0.587716 -1.02834 0
1e-06 2 2.32857e-05 0.663044 -1.02562 0
1e-06 2 2.32857e-05 0.732182 -1.02748 0
1e-06 2 2.32857e-05 0.794484 -1.02923 0
1e-06 2 2.32857e-05 0.849368 -1.03069 0
1e-06 2 2.32857e-05 0.896321 -1.02985 0
1e-06 2 2.32857e-05 0.934906 -1.0292 0
1e-06 2 2.32857e-05 0.964762 -1.02878 0
1e-06 2 2.32857e-05 0.985612 -1.02853 0
1e-06 2 2.32857e-05 0.997264 -1.0284 0
1e-06 2 3.3036e-05 -0.997264 -1.02858 0
1e-06 2 3.3036e-05 -0.985612 -1.02861 0
1e-06 2 3.3036e-05 -0.964762 -1.02868 0
1e-06 2 3.3036e-05 -0.934906 -1.02881 0
1e-06 2 3.3036e-05 -0.896321 -1.02904 0
1e-06 2 3.3036e-05 -0.849368 -1.02942 0
1e-06 2 3.3036e-05 -0.794484 -1.02999 0
1e-06 2 3.3036e-05 -0.732182 -1.02999 0
1e-06 2 3.3036e-05 -0.663044 -1.02689 0
1e-06 2 3.3036e-05 -0.587716 -1.02584 0
1e-06 2 3.3036e-05 -0.5069 -1.02756 0
1e-06 2 3.3036e-05 -0.421351 -1.03036 0
1e-06 2 3.3036e-05 -0.331869 -1.03512 0
1e-06 2 3.3036e-05 -0.239287 -1.02924 0
1e-06 2 3.3036e-05 -0.144472 -1.01396 0
1e-06 2 3.3036e-05 -0.0483077 -1.01041 0
1e-06 2 3.3036e-05 0.0483077 -1.01041 0
1e-06 2 3.3036e-05 0.144472 -1.01396 0
1e-06 2 3.3036e-05 0.239287 -1.02924 0
1e-06 2 3.3036e-05 0.331869 -1.03512 0
1e-06 2 3.3036e-05 0.421351 -1.03036 0
1e-06 2 3.3036e-05 0.5069 -1.02756 0
1e-06 2 3.3036e-05 0.587716 -1.02584 0
1e-06 2 3.3036e-05 0.663044 -1.02689 0
1e-06 2 3.3036e-05 0.732182 -1.02999 0
1e-06 2 3.3036e-05 0.794484 -1.02999 0
1e-06 2 3.3036e-05 0.849368 -1.02942 0
1e-06 2 3.3036e-05 0.896321 -1.02904 0
1e-06 2 3.3036e-05 0.934906 -1.02881 0
1e-06 2 3.3036e-05 0.964762 -1.02868 0
1e-06 2 3.3036e-05 0.985612 -1.02861 0
1e-06 2 3.3036e-05 0.997264 -1.02858 0
1e-06 2 4.6869e-05 -0.997264 -1.03 0
1e-06 2 4.6869e-05 -0.985612 -1.02991 0
1e-06 2 4.6869e-05 -0.964762 -1.02976 0
1e-06 2 4.6869e-05 -0.934906 -1.02954 0
1e-06 2 4.6869e-05 -0.896321 -1.02928 0
1e-06 2 4.6869e-05 -0.849368 -1.02898 0
1e-06 2 4.6869e-05 -0.794484 -1.02864 0
1e-06 2 4.6869e-05 -0.732182 -1.02829 0
1e-06 2 4.6869e-05 -0.663044 -1.02791 0
1e-06 2 4.6869e-05 -0.587716 -1.0275 0
1e-06 2 4.6869e-05 -0.5069 -1.02857 0
1e-06 2 4.6869e-05 -0.421351 -1.02848 0
1e-06 2 4.6869e-05 -0.331869 -1.02862 0
1e-06 2 4.6869e-05 -0.239287 -1.02918 0
1e-06 2 4.6869e-05 -0.144472 -1.03076 0
1e-06 2 4.6869e-05 -0.0483077 -1.03872 0
1e-06 2 4.6869e-05 0.0483077 -1.03872 0
1e-06 2 4.6869e-05 0.144472 -1.03076 0
1e-06 2 4.6869e-05 0.239287 -1.02918 0
1e-06 2 4.6869e-05 0.331869 -1.02862 0
1e-06 2 4.6869e-05 0.421351 -1.02848 0
1e-06 2 4.6869e-05 0.5069 -1.02857 0
1e-06 2 4.6869e-05 0.587716 -1.0275 0
1e-06 2 4.6869e-05 0.663044 -1.02791 0
1e-06 2 4.6869e-05 0.732182 -1.02829 0
1e-06 2 4.6869e-05 0.794484 -1.02864 0
1e-06 2 4.6869e-05 0.849368 -1.02898 0
1e-06 2 4.6869e-05 0.896321 -1.02928 0
1e-06 2 4.6869e-05 0.934906 -1.02954 0
1e-06 2 4.6869e-05 0.964762 -1.02976 0
1e-06 2 4.6869e-05 0.985612 -1.02991 0
1e-06 2 4.6869e-05 0.997264 -1.03 0
1e-06 2 6.64944e-05 -0.997264 -1.02861 0
1e-06 2 6.64944e-05 -0.985612 -1.02883 0
1e-06 2 6.64944e-05 -0.964762 -1.02925 0
1e-06 2 6.64944e-05 -0.934906 -1.02989 0
1e-06 2 6.64944e-05 -0.896321 -1.0308 0
1e-06 2 6.64944e-05 -0.849368 -1.03206 0
1e-06 2 6.64944e-05 -0.794484 -1.03186 0
1e-06 2 6.64944e-05 -0.732182 -1.03045 0
1e-06 2 6.64944e-05 -0.663044 -1.02866 0
1e-06 2 6.64944e-05 -0.587716 -1.02632 0
1e-06 2 6.64944e-05 -0.5069 -1.02313 0
1e-06 2 6.64944e-05 -0.421351 -1.02321 0
1e-06 2 6.64944e-05 -0.331869 -1.02859 0
1e-06 2 6.64944e-05 -0.239287 -1.03855 0
1e-06 2 6.64944e-05 -0.144472 -1.04389 0
1e-06 2 6.64944e-05 -0.0483077 -1.04379 0
1e-06 2 6.64944e-05 0.0483077 -1.04379 0
1e-06 2 6.64944e-05 0.144472 -1.04389 0
1e-06 2 6.64944e-05 0.239287 -1.03855 0
1e-06 2 6.64944e-05 0.331869 -1.02859 0
1e-06 2 6.64944e-05 0.421351 -1.02321 0
1e-06 2 6.64944e-05 0.5069 -1.02313 0
1e-06 2 6.64944e-05 0.587716 -1.02632 0
1e-06 2 6.64944e-05 0.663044 -1.02866 0
1e-06 2 6.64944e-05 0.732182 -1.03045 0
1e-06 2 6.64944e-05 0.794484 -1.03186 0
1e-06 2 6.64944e-05 0.849368 -1.03206 0
1e-06 2 6.64944e-05 0.896321 -1.0308 0
1e-06 2 6.64944e-05 0.934906 -1.02989 0
1e-06 2 6.64944e-05 0.964762 -1.02925 0
1e-06 2 6.64944e-05 0.985612 -1.02883 0
1e-06 2 6.64944e-05 0.997264 -1.02861 0
1e-06 2 9.43373e-05 -0.997264 -1.02805 0
1e-06 2 9.43373e-05 -0.985612 -1.02807 0
1e-06 2 9.43373e-05 -0.964762 -1.02812 0
1e-06 2 9.43373e-05 -0.934906 -1.0282 0
1e-06 2 9.43373e-05 -0.896321 -1.02833 0
1e-06 2 9.43373e-05 -0.849368 -1.02852 0
1e-06 2 9.43373e-05 -0.794484 -1.02882 0
1e-06 2 9.43373e-05 -0.732182 -1.02925 0
1e-06 2 9.43373e-05 -0.663044 -1.02987 0
1e-06 2 9.43373e-05 -0.587716 -1.03077 0
1e-06 2 9.43373e-05 -0.5069 -1.03208 0
1e-06 2 9.43373e-05 -0.421351 -1.03023 0
1e-06 2 9.43373e-05 -0.331869 -1.02113 0
1e-06 2 9.43373e-05 -0.239287 -1.02076 0
1e-06 2 9.43373e-05 -0.144472 -1.02063 0
1e-06 2 9.43373e-05 -0.0483077 -1.02056 0
1e-06 2 9.43373e-05 0.0483077 -1.02056 0
1e-06 2 9.43373e-05 0.144472 -1.02063 0
1e-06 2 9.43373e-05 0.239287 -1.02076 0
1e-06 2 9.43373e-05 0.331869 -1.02113 0
1e-06 2 9.43373e-05 0.421351 -1.03023 0
1e-06 2 9.43373e-05 0.5069 -1.03208 0
1e-06 2 9.43373e-05 0.587716 -1.03077 0
1e-06 2 9.43373e-05 0.663044 -1.02987 0
1e-06 2 9.43373e-05 0.732182 -1.02925 0
1e-06 2 9.43373e-05 0.794484 -1.02882 0
1e-06 2 9.43373e-05 0.849368 -1.02852 0
1e-06 2 9.43373e-05 0.896321 -1.02833 0
1e-06 2 9.43373e-05 0.934906 -1.0282 0
1e-06 2 9.43373e-05 0.964762 -1.02812 0
1e-06 2 9.43373e-05 0.985612 -1.02807 0
1e-06 2 9.43373e-05 0.997264 -1.02805 0
1e-06 2 0.000133839 -0.997264 -1.0272 0
1e-06 2 0.000133839 -0.985612 -1.02749 0
1e-06 2 0.000133839 -0.964762 -1.02803 0
1e-06 2 0.000133839 -0.934906 -1.02885 0
1e-06 2 0.000133839 -0.896321 -1.03 0
1e-06 2 0.000133839 -0.849368 -1.03155 0
1e-06 2 0.000133839 -0.794484 -1.03362 0
1e-06 2 0.000133839 -0.732182 -1.03349 0
1e-06 2 0.000133839 -0.663044 -1.03251 0
1e-06 2 0.000133839 -0.587716 -1.03123 0
1e-06 2 0.000133839 -0.5069 -1.02951 0
1e-06 2 0.000133839 -0.421351 -1.02704 0
1e-06 2 0.000133839 -0.331869 -1.02316 0
1e-06 2 0.000133839 -0.239287 -1.01615 0
1e-06 2 0.000133839 -0.144472 -0.999642 0
1e-06 2 0.000133839 -0.0483077 -0.998969 0
1e-06 2 0.000133839 0.0483077 -0.998969 0
1e-06 2 0.000133839 0.144472 -0.999642 0
1e-06 2 0.000133839 0.239287 -1.01615 0
1e-06 2 0.000133839 0.331869 -1.02316 0
1e-06 2 0.000133839 0.421351 -1.02704 0
1e-06 2 0.000133839 0.5069 -1.02951 0
1e-06 2 0.000133839 0.587716 -1.03123 0
1e-06 2 0.000133839 0.663044 -1.03251 0
1e-06 2 0.000133839 0.732182 -1.03349 0
1e-06 2 0.000133839 0.794484 -1.03362 0
1e-06 2 0.000133839 0.849368 -1.03155 0
1e-06 2 0.000133839 0.896321 -1.03 0
1e-06 2 0.000133839 0.934906 -1.02885 0
1e-06 2 0.000133839 0.964762 -1.02803 0
1e-06 2 0.000133839 0.985612 -1.02749 0
1e-06 2 0.000133839 0.997264 -1.0272 0
1e-06 2 0.000189881 -0.997264 -1.02583 0
1e-06 2 0.000189881 -0.985612 -1.02586 0
1e-06 2 0.000189881 -0.964762 -1.02592 0
1e-06 2 0.000189881 -0.934906 -1.02601 0
1e-06 2 0.000189881 -0.896321 -1.02615 0
1e-06 2 0.000189881 -0.849368 -1.02635 0
1e-06 2 0.000189881 -0.794484 -1.02664 0
1e-06 2 0.000189881 -0.732182 -1.02705 0
1e-06 2 0.000189881 -0.663044 -1.02763 0
1e-06 2 0.000189881 -0.587716 -1.02845 0
1e-06 2 0.000189881 -0.5069 -1.02964 0
1e-06 2 0.000189881 -0.421351 -1.03144 0
1e-06 2 0.000189881 -0.331869 -1.03434 0
1e-06 2 0.000189881 -0.239287 -1.03965 0
1e-06 2 0.000189881 -0.144472 -1.05212 0
