#q_sq i k_sq z Re(fg) Im(fg)
1e-06 7 1e-06 -0.997264 314793 -0
1e-06 7 1e-06 -0.985612 60211.8 -0
1e-06 7 1e-06 -0.964762 24846.3 -0
1e-06 7 1e-06 -0.934906 13657.2 -0
1e-06 7 1e-06 -0.896321 8748.65 -0
1e-06 7 1e-06 -0.849368 6174.16 -0
1e-06 7 1e-06 -0.794484 4663.46 -0
1e-06 7 1e-06 -0.732182 3707.09 -0
1e-06 7 1e-06 -0.663044 3068.75 -0
1e-06 7 1e-06 -0.587716 2626.89 -0
1e-06 7 1e-06 -0.5069 2314.02 -0
1e-06 7 1e-06 -0.421351 2090.49 -0
1e-06 7 1e-06 -0.331869 1932.06 -0
1e-06 7 1e-06 -0.239287 1823.63 -0
1e-06 7 1e-06 -0.144472 1755.82 -0
1e-06 7 1e-06 -0.0483077 1723.17 -0
1e-06 7 1e-06 0.0483077 1723.17 -0
1e-06 7 1e-06 0.144472 1755.82 -0
1e-06 7 1e-06 0.239287 1823.63 -0
1e-06 7 1e-06 0.331869 1932.06 -0
1e-06 7 1e-06 0.421351 2090.49 -0
1e-06 7 1e-06 0.5069 2314.02 -0
1e-06 7 1e-06 0.587716 2626.89 -0
1e-06 7 1e-06 0.663044 3068.75 -0
1e-06 7 1e-06 0.732182 3707.09 -0
1e-06 7 1e-06 0.794484 4663.46 -0
1e-06 7 1e-06 0.849368 6174.16 -0
1e-06 7 1e-06 0.896321 8748.65 -0
1e-06 7 1e-06 0.934906 13657.2 -0
1e-06 7 1e-06 0.964762 24846.3 -0
1e-06 7 1e-06 0.985612 60211.8 -0
1e-06 7 1e-06 0.997264 314793 -0
1e-06 7 1.41873e-06 -0.997264 221884 -0
1e-06 7 1.41873e-06 -0.985612 42440.4 -0
1e-06 7 1.41873e-06 -0.964762 17512.8 -0
1e-06 7 1.41873e-06 -0.934906 9626.07 -0
1e-06 7 1.41873e-06 -0.896321 6166.22 -0
1e-06 7 1.41873e-06 -0.849368 4351.57 -0
1e-06 7 1.41873e-06 -0.794484 3286.74 -0
1e-06 7 1.41873e-06 -0.732182 2612.64 -0
1e-06 7 1.41873e-06 -0.663044 2162.7 -0
1e-06 7 1.41873e-06 -0.587716 1851.25 -0
