#q_sq i k_sq z Re(fg) Im(fg)
1e-06 0 1e-06 -0.997264 1.48092e+06 0
1e-06 0 1e-06 -0.985612 276904 0
1e-06 0 1e-06 -0.964762 109646 0
1e-06 0 1e-06 -0.934906 56728.8 0
1e-06 0 1e-06 -0.896321 33514.1 0
1e-06 0 1e-06 -0.849368 21338.3 0
1e-06 0 1e-06 -0.794484 14193.6 0
1e-06 0 1e-06 -0.732182 9670.55 0
1e-06 0 1e-06 -0.663044 6651.6 0
1e-06 0 1e-06 -0.587716 4561.85 0
1e-06 0 1e-06 -0.5069 3082.15 0
1e-06 0 1e-06 -0.421351 2024.97 0
1e-06 0 1e-06 -0.331869 1275.72 0
1e-06 0 1e-06 -0.239287 762.896 0
1e-06 0 1e-06 -0.144472 442.187 0
1e-06 0 1e-06 -0.0483077 287.783 0
1e-06 0 1e-06 0.0483077 287.783 0
1e-06 0 1e-06 0.144472 442.187 0
1e-06 0 1e-06 0.239287 762.896 0
1e-06 0 1e-06 0.331869 1275.72 0
1e-06 0 1e-06 0.421351 2024.97 0
1e-06 0 1e-06 0.5069 3082.15 0
1e-06 0 1e-06 0.587716 4561.85 0
1e-06 0 1e-06 0.663044 6651.6 0
1e-06 0 1e-06 0.732182 9670.55 0
1e-06 0 1e-06 0.794484 14193.6 0
1e-06 0 1e-06 0.849368 21338.3 0
1e-06 0 1e-06 0.896321 33514.1 0
1e-06 0 1e-06 0.934906 56728.8 0
1e-06 0 1e-06 0.964762 109646 0
1e-06 0 1e-06 0.985612 276904 0
1e-06 0 1e-06 0.997264 1.48092e+06 0
1e-06 0 1.41873e-06 -0.997264 1.48092e+06 0
1e-06 0 1.41873e-06 -0.985612 276904 0
1e-06 0 1.41873e-06 -0.964762 109646 0
1e-06 0 1.41873e-06 -0.934906 56728.8 0
1e-06 0 1.41873e-06 -0.896321 33514.1 0
1e-06 0 1.41873e-06 -0.849368 21338.3 0
1e-06 0 1.41873e-06 -0.794484 14193.6 0
1e-06 0 1.41873e-06 -0.732182 9670.55 0
1e-06 0 1.41873e-06 -0.663044 6651.6 0
1e-06 0 1.41873e-06 -0.587716 4561.85 0
1e-06 0 1.41873e-06 -0.5069 3082.15 0
