#q_sq i k_sq z Re(fg) Im(fg)
1e-06 9 1e-06 -0.997264 -0.49933 -0
1e-06 9 1e-06 -0.985612 -0.49933 -0
1e-06 9 1e-06 -0.964762 -0.49933 -0
1e-06 9 1e-06 -0.934906 -0.49933 -0
1e-06 9 1e-06 -0.896321 -0.49933 -0
1e-06 9 1e-06 -0.849368 -0.49933 -0
1e-06 9 1e-06 -0.794484 -0.49933 -0
1e-06 9 1e-06 -0.732182 -0.49933 -0
1e-06 9 1e-06 -0.663044 -0.49933 -0
1e-06 9 1e-06 -0.587716 -0.49933 -0
1e-06 9 1e-06 -0.5069 -0.49933 -0
1e-06 9 1e-06 -0.421351 -0.49933 -0
1e-06 9 1e-06 -0.331869 -0.49933 -0
1e-06 9 1e-06 -0.239287 -0.49933 -0
1e-06 9 1e-06 -0.144472 -0.49933 -0
1e-06 9 1e-06 -0.0483077 -0.49933 -0
1e-06 9 1e-06 0.0483077 -0.49933 0
1e-06 9 1e-06 0.144472 -0.49933 0
1e-06 9 1e-06 0.239287 -0.49933 0
1e-06 9 1e-06 0.331869 -0.49933 0
1e-06 9 1e-06 0.421351 -0.49933 0
1e-06 9 1e-06 0.5069 -0.49933 0
1e-06 9 1e-06 0.587716 -0.49933 0
1e-06 9 1e-06 0.663044 -0.49933 0
1e-06 9 1e-06 0.732182 -0.49933 0
1e-06 9 1e-06 0.794484 -0.49933 0
1e-06 9 1e-06 0.849368 -0.49933 0
1e-06 9 1e-06 0.896321 -0.49933 0
1e-06 9 1e-06 0.934906 -0.49933 0
1e-06 9 1e-06 0.964762 -0.49933 0
1e-06 9 1e-06 0.985612 -0.49933 0
1e-06 9 1e-06 0.997264 -0.49933 0
1e-06 9 1.41873e-06 -0.997264 -0.499328 -0
1e-06 9 1.41873e-06 -0.985612 -0.499328 -0
1e-06 9 1.41873e-06 -0.964762 -0.499328 -0
1e-06 9 1.41873e-06 -0.934906 -0.499328 -0
1e-06 9 1.41873e-06 -0.896321 -0.499328 -0
1e-06 9 1.41873e-06 -0.849368 -0.499328 -0
1e-06 9 1.41873e-06 -0.794484 -0.499328 -0
1e-06 9 1.41873e-06 -0.732182 -0.499328 -0
1e-06 9 1.41873e-06 -0.663044 -0.499328 -0
1e-06 9 1.41873e-06 -0.587716 -0.499328 -0
1e-06 9 1.41873e-06 -0.5069 -0.499328 -0
1e-06 9 1.41873e-06 -0.421351 -0.499328 -0
1e-06 9 1.41873e-06 -0.331869 -0.499328 -0
1e-06 9 1.41873e-06 -0.239287 -0.499328 -0
1e-06 9 1.41873e-06 -0.144472 -0.499328 -0
1e-06 9 1.41873e-06 -0.0483077 -0.499328 -0
1e-06 9 1.41873e-06 0.0483077 -0.499328 0
1e-06 9 1.41873e-06 0.144472 -0.499328 0
1e-06 9 1.41873e-06 0.239287 -0.499328 0
1e-06 9 1.41873e-06 0.331869 -0.499328 0
1e-06 9 1.41873e-06 0.421351 -0.499328 0
1e-06 9 1.41873e-06 0.5069 -0.499328 0
1e-06 9 1.41873e-06 0.587716 -0.499328 0
1e-06 9 1.41873e-06 0.663044 -0.499328 0
1e-06 9 1.41873e-06 0.732182 -0.499328 0
1e-06 9 1.41873e-06 0.794484 -0.499328 0
1e-06 9 1.41873e-06 0.849368 -0.499328 0
1e-06 9 1.41873e-06 0.896321 -0.499328 0
1e-06 9 1.41873e-06 0.934906 -0.499328 0
1e-06 9 1.41873e-06 0.964762 -0.499328 0
1e-06 9 1.41873e-06 0.985612 -0.499328 0
1e-06 9 1.41873e-06 0.997264 -0.499328 0
1e-06 9 2.01279e-06 -0.997264 -0.499326 -0
1e-06 9 2.01279e-06 -0.985612 -0.499326 -0
1e-06 9 2.01279e-06 -0.964762 -0.499326 -0
1e-06 9 2.01279e-06 -0.934906 -0.499326 -0
1e-06 9 2.01279e-06 -0.896321 -0.499326 -0
1e-06 9 2.01279e-06 -0.849368 -0.499326 -0
1e-06 9 2.01279e-06 -0.794484 -0.499326 -0
1e-06 9 2.01279e-06 -0.732182 -0.499326 -0
1e-06 9 2.01279e-06 -0.663044 -0.499326 -0
1e-06 9 2.01279e-06 -0.587716 -0.499326 -0
1e-06 9 2.01279e-06 -0.5069 -0.499326 -0
1e-06 9 2.01279e-06 -0.421351 -0.499326 -0
1e-06 9 2.01279e-06 -0.331869 -0.499326 -0
1e-06 9 2.01279e-06 -0.239287 -0.499326 -0
1e-06 9 2.01279e-06 -0.144472 -0.499326 -0
1e-06 9 2.01279e-06 -0.0483077 -0.499326 -0
1e-06 9 2.01279e-06 0.0483077 -0.499326 0
1e-06 9 2.01279e-06 0.144472 -0.499326 0
1e-06 9 2.01279e-06 0.239287 -0.499326 0
1e-06 9 2.01279e-06 0.331869 -0.499326 0
1e-06 9 2.01279e-06 0.421351 -0.499326 0
1e-06 9 2.01279e-06 0.5069 -0.499326 0
1e-06 9 2.01279e-06 0.587716 -0.499326 0
1e-06 9 2.01279e-06 0.663044 -0.499326 0
1e-06 9 2.01279e-06 0.732182 -0.499326 0
1e-06 9 2.01279e-06 0.794484 -0.499326 0
1e-06 9 2.01279e-06 0.849368 -0.499326 0
1e-06 9 2.01279e-06 0.896321 -0.499326 0
1e-06 9 2.01279e-06 0.934906 -0.499326 0
1e-06 9 2.01279e-06 0.964762 -0.499326 0
1e-06 9 2.01279e-06 0.985612 -0.499326 0
1e-06 9 2.01279e-06 0.997264 -0.499326 0
1e-06 9 2.85559e-06 -0.997264 -0.499322 -0
1e-06 9 2.85559e-06 -0.985612 -0.499322 -0
1e-06 9 2.85559e-06 -0.964762 -0.499322 -0
1e-06 9 2.85559e-06 -0.934906 -0.499322 -0
1e-06 9 2.85559e-06 -0.896321 -0.499322 -0
1e-06 9 2.85559e-06 -0.849368 -0.499322 -0
1e-06 9 2.85559e-06 -0.794484 -0.499322 -0
1e-06 9 2.85559e-06 -0.732182 -0.499322 -0
1e-06 9 2.85559e-06 -0.663044 -0.499322 -0
1e-06 9 2.85559e-06 -0.587716 -0.499322 -0
1e-06 9 2.85559e-06 -0.5069 -0.499322 -0
1e-06 9 2.85559e-06 -0.421351 -0.499322 -0
1e-06 9 2.85559e-06 -0.331869 -0.499322 -0
1e-06 9 2.85559e-06 -0.239287 -0.499322 -0
1e-06 9 2.85559e-06 -0.144472 -0.499322 -0
1e-06 9 2.85559e-06 -0.0483077 -0.499322 -0
1e-06 9 2.85559e-06 0.0483077 -0.499322 0
1e-06 9 2.85559e-06 0.144472 -0.499322 0
1e-06 9 2.85559e-06 0.239287 -0.499322 0
1e-06 9 2.85559e-06 0.331869 -0.499322 0
1e-06 9 2.85559e-06 0.421351 -0.499322 0
1e-06 9 2.85559e-06 0.5069 -0.499322 0
1e-06 9 2.85559e-06 0.587716 -0.499322 0
1e-06 9 2.85559e-06 0.663044 -0.499322 0
1e-06 9 2.85559e-06 0.732182 -0.499322 0
1e-06 9 2.85559e-06 0.794484 -0.499322 0
1e-06 9 2.85559e-06 0.849368 -0.499322 0
1e-06 9 2.85559e-06 0.896321 -0.499322 0
1e-06 9 2.85559e-06 0.934906 -0.499322 0
1e-06 9 2.85559e-06 0.964762 -0.499322 0
1e-06 9 2.85559e-06 0.985612 -0.499322 0
1e-06 9 2.85559e-06 0.997264 -0.499322 0
1e-06 9 4.0513e-06 -0.997264 -0.499317 -0
1e-06 9 4.0513e-06 -0.985612 -0.499317 -0
1e-06 9 4.0513e-06 -0.964762 -0.499317 -0
1e-06 9 4.0513e-06 -0.934906 -0.499317 -0
1e-06 9 4.0513e-06 -0.896321 -0.499317 -0
1e-06 9 4.0513e-06 -0.849368 -0.499317 -0
1e-06 9 4.0513e-06 -0.794484 -0.499317 -0
1e-06 9 4.0513e-06 -0.732182 -0.499317 -0
1e-06 9 4.0513e-06 -0.663044 -0.499317 -0
1e-06 9 4.0513e-06 -0.587716 -0.499317 -0
1e-06 9 4.0513e-06 -0.5069 -0.499317 -0
1e-06 9 4.0513e-06 -0.421351 -0.499317 -0
1e-06 9 4.0513e-06 -0.331869 -0.499317 -0
1e-06 9 4.0513e-06 -0.239287 -0.499317 -0
1e-06 9 4.0513e-06 -0.144472 -0.499317 -0
1e-06 9 4.0513e-06 -0.0483077 -0.499317 -0
1e-06 9 4.0513e-06 0.0483077 -0.499317 0
1e-06 9 4.0513e-06 0.144472 -0.499317 0
1e-06 9 4.0513e-06 0.239287 -0.499317 0
1e-06 9 4.0513e-06 0.331869 -0.499317 0
1e-06 9 4.0513e-06 0.421351 -0.499317 0
1e-06 9 4.0513e-06 0.5069 -0.499317 0
1e-06 9 4.0513e-06 0.587716 -0.499317 0
1e-06 9 4.0513e-06 0.663044 -0.499317 0
1e-06 9 4.0513e-06 0.732182 -0.499317 0
1e-06 9 4.0513e-06 0.794484 -0.499317 0
1e-06 9 4.0513e-06 0.849368 -0.499317 0
1e-06 9 4.0513e-06 0.896321 -0.499317 0
1e-06 9 4.0513e-06 0.934906 -0.499317 0
1e-06 9 4.0513e-06 0.964762 -0.499317 0
