#q_sq i k_sq z Re(fg) Im(fg)
1e-06 3 1e-06 -0.997264 -0.840151 0
1e-06 3 1e-06 -0.985612 -0.840151 0
1e-06 3 1e-06 -0.964762 -0.840151 0
1e-06 3 1e-06 -0.934906 -0.840151 0
1e-06 3 1e-06 -0.896321 -0.840151 0
1e-06 3 1e-06 -0.849368 -0.840151 0
1e-06 3 1e-06 -0.794484 -0.840151 0
1e-06 3 1e-06 -0.732182 -0.840151 0
1e-06 3 1e-06 -0.663044 -0.840151 0
1e-06 3 1e-06 -0.587716 -0.840151 0
1e-06 3 1e-06 -0.5069 -0.840151 0
1e-06 3 1e-06 -0.421351 -0.840151 0
1e-06 3 1e-06 -0.331869 -0.840151 0
1e-06 3 1e-06 -0.239287 -0.840151 0
1e-06 3 1e-06 -0.144472 -0.840151 0
1e-06 3 1e-06 -0.0483077 -0.840151 0
1e-06 3 1e-06 0.0483077 -0.840151 0
1e-06 3 1e-06 0.144472 -0.840151 0
1e-06 3 1e-06 0.239287 -0.840151 0
1e-06 3 1e-06 0.331869 -0.840151 0
1e-06 3 1e-06 0.421351 -0.840151 0
1e-06 3 1e-06 0.5069 -0.840151 0
1e-06 3 1e-06 0.587716 -0.840151 0
1e-06 3 1e-06 0.663044 -0.840151 0
1e-06 3 1e-06 0.732182 -0.840151 0
1e-06 3 1e-06 0.794484 -0.840151 0
1e-06 3 1e-06 0.849368 -0.840151 0
1e-06 3 1e-06 0.896321 -0.840151 0
1e-06 3 1e-06 0.934906 -0.840151 0
1e-06 3 1e-06 0.964762 -0.840151 0
1e-06 3 1e-06 0.985612 -0.840151 0
1e-06 3 1e-06 0.997264 -0.840151 0
1e-06 3 1.41873e-06 -0.997264 -0.84015 0
1e-06 3 1.41873e-06 -0.985612 -0.84015 0
1e-06 3 1.41873e-06 -0.964762 -0.84015 0
1e-06 3 1.41873e-06 -0.934906 -0.84015 0
1e-06 3 1.41873e-06 -0.896321 -0.84015 0
1e-06 3 1.41873e-06 -0.849368 -0.84015 0
1e-06 3 1.41873e-06 -0.794484 -0.84015 0
1e-06 3 1.41873e-06 -0.732182 -0.84015 0
1e-06 3 1.41873e-06 -0.663044 -0.84015 0
1e-06 3 1.41873e-06 -0.587716 -0.84015 0
1e-06 3 1.41873e-06 -0.5069 -0.84015 0
1e-06 3 1.41873e-06 -0.421351 -0.84015 0
1e-06 3 1.41873e-06 -0.331869 -0.84015 0
1e-06 3 1.41873e-06 -0.239287 -0.84015 0
1e-06 3 1.41873e-06 -0.144472 -0.84015 0
1e-06 3 1.41873e-06 -0.0483077 -0.84015 0
1e-06 3 1.41873e-06 0.0483077 -0.84015 0
1e-06 3 1.41873e-06 0.144472 -0.84015 0
1e-06 3 1.41873e-06 0.239287 -0.84015 0
1e-06 3 1.41873e-06 0.331869 -0.84015 0
1e-06 3 1.41873e-06 0.421351 -0.84015 0
1e-06 3 1.41873e-06 0.5069 -0.84015 0
1e-06 3 1.41873e-06 0.587716 -0.84015 0
1e-06 3 1.41873e-06 0.663044 -0.84015 0
1e-06 3 1.41873e-06 0.732182 -0.84015 0
1e-06 3 1.41873e-06 0.794484 -0.84015 0
1e-06 3 1.41873e-06 0.849368 -0.84015 0
1e-06 3 1.41873e-06 0.896321 -0.84015 0
1e-06 3 1.41873e-06 0.934906 -0.84015 0
1e-06 3 1.41873e-06 0.964762 -0.84015 0
1e-06 3 1.41873e-06 0.985612 -0.84015 0
1e-06 3 1.41873e-06 0.997264 -0.84015 0
1e-06 3 2.01279e-06 -0.997264 -0.84015 0
1e-06 3 2.01279e-06 -0.985612 -0.84015 0
1e-06 3 2.01279e-06 -0.964762 -0.84015 0
1e-06 3 2.01279e-06 -0.934906 -0.84015 0
1e-06 3 2.01279e-06 -0.896321 -0.84015 0
1e-06 3 2.01279e-06 -0.849368 -0.84015 0
1e-06 3 2.01279e-06 -0.794484 -0.84015 0
1e-06 3 2.01279e-06 -0.732182 -0.84015 0
1e-06 3 2.01279e-06 -0.663044 -0.84015 0
1e-06 3 2.01279e-06 -0.587716 -0.84015 0
1e-06 3 2.01279e-06 -0.5069 -0.84015 0
1e-06 3 2.01279e-06 -0.421351 -0.84015 0
1e-06 3 2.01279e-06 -0.331869 -0.84015 0
1e-06 3 2.01279e-06 -0.239287 -0.84015 0
1e-06 3 2.01279e-06 -0.144472 -0.84015 0
1e-06 3 2.01279e-06 -0.0483077 -0.84015 0
1e-06 3 2.01279e-06 0.0483077 -0.84015 0
1e-06 3 2.01279e-06 0.144472 -0.84015 0
1e-06 3 2.01279e-06 0.239287 -0.84015 0
1e-06 3 2.01279e-06 0.331869 -0.84015 0
1e-06 3 2.01279e-06 0.421351 -0.84015 0
1e-06 3 2.01279e-06 0.5069 -0.84015 0
1e-06 3 2.01279e-06 0.587716 -0.84015 0
1e-06 3 2.01279e-06 0.663044 -0.84015 0
1e-06 3 2.01279e-06 0.732182 -0.84015 0
1e-06 3 2.01279e-06 0.794484 -0.84015 0
1e-06 3 2.01279e-06 0.849368 -0.84015 0
1e-06 3 2.01279e-06 0.896321 -0.84015 0
1e-06 3 2.01279e-06 0.934906 -0.84015 0
1e-06 3 2.01279e-06 0.964762 -0.84015 0
1e-06 3 2.01279e-06 0.985612 -0.84015 0
1e-06 3 2.01279e-06 0.997264 -0.84015 0
1e-06 3 2.85559e-06 -0.997264 -0.840148 0
1e-06 3 2.85559e-06 -0.985612 -0.840148 0
1e-06 3 2.85559e-06 -0.964762 -0.840148 0
1e-06 3 2.85559e-06 -0.934906 -0.840149 0
1e-06 3 2.85559e-06 -0.896321 -0.840149 0
1e-06 3 2.85559e-06 -0.849368 -0.840149 0
1e-06 3 2.85559e-06 -0.794484 -0.840149 0
1e-06 3 2.85559e-06 -0.732182 -0.840149 0
1e-06 3 2.85559e-06 -0.663044 -0.840149 0
1e-06 3 2.85559e-06 -0.587716 -0.840149 0
1e-06 3 2.85559e-06 -0.5069 -0.840149 0
1e-06 3 2.85559e-06 -0.421351 -0.840149 0
1e-06 3 2.85559e-06 -0.331869 -0.840149 0
1e-06 3 2.85559e-06 -0.239287 -0.840149 0
1e-06 3 2.85559e-06 -0.144472 -0.840149 0
1e-06 3 2.85559e-06 -0.0483077 -0.840149 0
1e-06 3 2.85559e-06 0.0483077 -0.840149 0
1e-06 3 2.85559e-06 0.144472 -0.840149 0
1e-06 3 2.85559e-06 0.239287 -0.840149 0
1e-06 3 2.85559e-06 0.331869 -0.840149 0
1e-06 3 2.85559e-06 0.421351 -0.840149 0
1e-06 3 2.85559e-06 0.5069 -0.840149 0
1e-06 3 2.85559e-06 0.587716 -0.840149 0
1e-06 3 2.85559e-06 0.663044 -0.840149 0
1e-06 3 2.85559e-06 0.732182 -0.840149 0
1e-06 3 2.85559e-06 0.794484 -0.840149 0
1e-06 3 2.85559e-06 0.849368 -0.840149 0
1e-06 3 2.85559e-06 0.896321 -0.840149 0
1e-06 3 2.85559e-06 0.934906 -0.840149 0
1e-06 3 2.85559e-06 0.964762 -0.840148 0
1e-06 3 2.85559e-06 0.985612 -0.840148 0
1e-06 3 2.85559e-06 0.997264 -0.840148 0
1e-06 3 4.0513e-06 -0.997264 -0.840147 0
1e-06 3 4.0513e-06 -0.985612 -0.840147 0
1e-06 3 4.0513e-06 -0.964762 -0.840147 0
1e-06 3 4.0513e-06 -0.934906 -0.840147 0
1e-06 3 4.0513e-06 -0.896321 -0.840147 0
1e-06 3 4.0513e-06 -0.849368 -0.840147 0
1e-06 3 4.0513e-06 -0.794484 -0.840147 0
1e-06 3 4.0513e-06 -0.732182 -0.840147 0
1e-06 3 4.0513e-06 -0.663044 -0.840147 0
