#q_sq i k_sq z Re(fg) Im(fg)
1e-06 9 1e-06 -0.989401 -0.41163 -0
1e-06 9 1e-06 -0.944575 -0.41163 -0
1e-06 9 1e-06 -0.865631 -0.41163 -0
1e-06 9 1e-06 -0.755404 -0.41163 -0
1e-06 9 1e-06 -0.617876 -0.411629 -0
1e-06 9 1e-06 -0.458017 -0.411629 -0
1e-06 9 1e-06 -0.281604 -0.411629 -0
1e-06 9 1e-06 -0.0950125 -0.411629 -0
1e-06 9 1e-06 0.0950125 -0.411629 0
1e-06 9 1e-06 0.281604 -0.411629 0
1e-06 9 1e-06 0.458017 -0.411629 0
1e-06 9 1e-06 0.617876 -0.411629 0
1e-06 9 1e-06 0.755404 -0.41163 0
1e-06 9 1e-06 0.865631 -0.41163 0
1e-06 9 1e-06 0.944575 -0.41163 0
1e-06 9 1e-06 0.989401 -0.41163 0
1e-06 9 1.55052e-06 -0.989401 -0.411628 -0
1e-06 9 1.55052e-06 -0.944575 -0.411628 -0
1e-06 9 1.55052e-06 -0.865631 -0.411628 -0
1e-06 9 1.55052e-06 -0.755404 -0.411628 -0
1e-06 9 1.55052e-06 -0.617876 -0.411628 -0
1e-06 9 1.55052e-06 -0.458017 -0.411627 -0
1e-06 9 1.55052e-06 -0.281604 -0.411627 -0
1e-06 9 1.55052e-06 -0.0950125 -0.411627 -0
1e-06 9 1.55052e-06 0.0950125 -0.411627 0
1e-06 9 1.55052e-06 0.281604 -0.411627 0
1e-06 9 1.55052e-06 0.458017 -0.411627 0
1e-06 9 1.55052e-06 0.617876 -0.411628 0
1e-06 9 1.55052e-06 0.755404 -0.411628 0
1e-06 9 1.55052e-06 0.865631 -0.411628 0
1e-06 9 1.55052e-06 0.944575 -0.411628 0
1e-06 9 1.55052e-06 0.989401 -0.411628 0
1e-06 9 2.4041e-06 -0.989401 -0.411625 -0
1e-06 9 2.4041e-06 -0.944575 -0.411625 -0
1e-06 9 2.4041e-06 -0.865631 -0.411625 -0
1e-06 9 2.4041e-06 -0.755404 -0.411624 -0
1e-06 9 2.4041e-06 -0.617876 -0.411624 -0
1e-06 9 2.4041e-06 -0.458017 -0.411624 -0
1e-06 9 2.4041e-06 -0.281604 -0.411624 -0
1e-06 9 2.4041e-06 -0.0950125 -0.411624 -0
1e-06 9 2.4041e-06 0.0950125 -0.411624 0
1e-06 9 2.4041e-06 0.281604 -0.411624 0
1e-06 9 2.4041e-06 0.458017 -0.411624 0
1e-06 9 2.4041e-06 0.617876 -0.411624 0
1e-06 9 2.4041e-06 0.755404 -0.411624 0
1e-06 9 2.4041e-06 0.865631 -0.411625 0
1e-06 9 2.4041e-06 0.944575 -0.411625 0
1e-06 9 2.4041e-06 0.989401 -0.411625 0
1e-06 9 3.72759e-06 -0.989401 -0.41162 -0
1e-06 9 3.72759e-06 -0.944575 -0.41162 -0
1e-06 9 3.72759e-06 -0.865631 -0.41162 -0
1e-06 9 3.72759e-06 -0.755404 -0.41162 -0
1e-06 9 3.72759e-06 -0.617876 -0.41162 -0
1e-06 9 3.72759e-06 -0.458017 -0.411619 -0
1e-06 9 3.72759e-06 -0.281604 -0.411619 -0
1e-06 9 3.72759e-06 -0.0950125 -0.411619 -0
1e-06 9 3.72759e-06 0.0950125 -0.411619 0
1e-06 9 3.72759e-06 0.281604 -0.411619 0
1e-06 9 3.72759e-06 0.458017 -0.411619 0
1e-06 9 3.72759e-06 0.617876 -0.41162 0
1e-06 9 3.72759e-06 0.755404 -0.41162 0
1e-06 9 3.72759e-06 0.865631 -0.41162 0
1e-06 9 3.72759e-06 0.944575 -0.41162 0
1e-06 9 3.72759e-06 0.989401 -0.41162 0
1e-06 9 5.77969e-06 -0.989401 -0.411613 -0
1e-06 9 5.77969e-06 -0.944575 -0.411612 -0
1e-06 9 5.77969e-06 -0.865631 -0.411612 -0
1e-06 9 5.77969e-06 -0.755404 -0.411612 -0
1e-06 9 5.77969e-06 -0.617876 -0.411612 -0
1e-06 9 5.77969e-06 -0.458017 -0.411612 -0
1e-06 9 5.77969e-06 -0.281604 -0.411612 -0
1e-06 9 5.77969e-06 -0.0950125 -0.411612 -0
1e-06 9 5.77969e-06 0.0950125 -0.411612 0
1e-06 9 5.77969e-06 0.281604 -0.411612 0
1e-06 9 5.77969e-06 0.458017 -0.411612 0
1e-06 9 5.77969e-06 0.617876 -0.411612 0
1e-06 9 5.77969e-06 0.755404 -0.411612 0
1e-06 9 5.77969e-06 0.865631 -0.411612 0
1e-06 9 5.77969e-06 0.944575 -0.411612 0
1e-06 9 5.77969e-06 0.989401 -0.411613 0
1e-06 9 8.96151e-06 -0.989401 -0.411601 -0
1e-06 9 8.96151e-06 -0.944575 -0.411601 -0
1e-06 9 8.96151e-06 -0.865631 -0.411601 -0
1e-06 9 8.96151e-06 -0.755404 -0.411601 -0
1e-06 9 8.96151e-06 -0.617876 -0.4116 -0
1e-06 9 8.96151e-06 -0.458017 -0.4116 -0
1e-06 9 8.96151e-06 -0.281604 -0.4116 -0
1e-06 9 8.96151e-06 -0.0950125 -0.4116 -0
1e-06 9 8.96151e-06 0.0950125 -0.4116 0
1e-06 9 8.96151e-06 0.281604 -0.4116 0
1e-06 9 8.96151e-06 0.458017 -0.4116 0
1e-06 9 8.96151e-06 0.617876 -0.4116 0
1e-06 9 8.96151e-06 0.755404 -0.411601 0
1e-06 9 8.96151e-06 0.865631 -0.411601 0
1e-06 9 8.96151e-06 0.944575 -0.411601 0
1e-06 9 8.96151e-06 0.989401 -0.411601 0
1e-06 9 1.3895e-05 -0.989401 -0.411584 -0
1e-06 9 1.3895e-05 -0.944575 -0.411583 -0
1e-06 9 1.3895e-05 -0.865631 -0.411583 -0
1e-06 9 1.3895e-05 -0.755404 -0.411583 -0
1e-06 9 1.3895e-05 -0.617876 -0.411582 -0
1e-06 9 1.3895e-05 -0.458017 -0.411582 -0
1e-06 9 1.3895e-05 -0.281604 -0.411582 -0
1e-06 9 1.3895e-05 -0.0950125 -0.411582 -0
1e-06 9 1.3895e-05 0.0950125 -0.411582 0
1e-06 9 1.3895e-05 0.281604 -0.411582 0
1e-06 9 1.3895e-05 0.458017 -0.411582 0
1e-06 9 1.3895e-05 0.617876 -0.411582 0
1e-06 9 1.3895e-05 0.755404 -0.411583 0
1e-06 9 1.3895e-05 0.865631 -0.411583 0
1e-06 9 1.3895e-05 0.944575 -0.411583 0
1e-06 9 1.3895e-05 0.989401 -0.411584 0
1e-06 9 2.15443e-05 -0.989401 -0.411556 -0
1e-06 9 2.15443e-05 -0.944575 -0.411556 -0
1e-06 9 2.15443e-05 -0.865631 -0.411555 -0
1e-06 9 2.15443e-05 -0.755404 -0.411555 -0
1e-06 9 2.15443e-05 -0.617876 -0.411554 -0
1e-06 9 2.15443e-05 -0.458017 -0.411554 -0
1e-06 9 2.15443e-05 -0.281604 -0.411554 -0
1e-06 9 2.15443e-05 -0.0950125 -0.411553 -0
1e-06 9 2.15443e-05 0.0950125 -0.411553 0
1e-06 9 2.15443e-05 0.281604 -0.411554 0
1e-06 9 2.15443e-05 0.458017 -0.411554 0
1e-06 9 2.15443e-05 0.617876 -0.411554 0
1e-06 9 2.15443e-05 0.755404 -0.411555 0
1e-06 9 2.15443e-05 0.865631 -0.411555 0
1e-06 9 2.15443e-05 0.944575 -0.411556 0
1e-06 9 2.15443e-05 0.989401 -0.411556 0
1e-06 9 3.34048e-05 -0.989401 -0.411514 -0
1e-06 9 3.34048e-05 -0.944575 -0.411513 -0
1e-06 9 3.34048e-05 -0.865631 -0.411513 -0
1e-06 9 3.34048e-05 -0.755404 -0.411512 -0
1e-06 9 3.34048e-05 -0.617876 -0.411511 -0
1e-06 9 3.34048e-05 -0.458017 -0.41151 -0
1e-06 9 3.34048e-05 -0.281604 -0.41151 -0
1e-06 9 3.34048e-05 -0.0950125 -0.411509 -0
1e-06 9 3.34048e-05 0.0950125 -0.411509 0
1e-06 9 3.34048e-05 0.281604 -0.41151 0
1e-06 9 3.34048e-05 0.458017 -0.41151 0
1e-06 9 3.34048e-05 0.617876 -0.411511 0
1e-06 9 3.34048e-05 0.755404 -0.411512 0
1e-06 9 3.34048e-05 0.865631 -0.411513 0
1e-06 9 3.34048e-05 0.944575 -0.411513 0
1e-06 9 3.34048e-05 0.989401 -0.411514 0
1e-06 9 5.17947e-05 -0.989401 -0.411448 -0
1e-06 9 5.17947e-05 -0.944575 -0.411447 -0
1e-06 9 5.17947e-05 -0.865631 -0.411446 -0
1e-06 9 5.17947e-05 -0.755404 -0.411445 -0
1e-06 9 5.17947e-05 -0.617876 -0.411444 -0
1e-06 9 5.17947e-05 -0.458017 -0.411442 -0
1e-06 9 5.17947e-05 -0.281604 -0.411442 -0
1e-06 9 5.17947e-05 -0.0950125 -0.411441 -0
1e-06 9 5.17947e-05 0.0950125 -0.411441 0
1e-06 9 5.17947e-05 0.281604 -0.411442 0
1e-06 9 5.17947e-05 0.458017 -0.411442 0
1e-06 9 5.17947e-05 0.617876 -0.411444 0
1e-06 9 5.17947e-05 0.755404 -0.411445 0
1e-06 9 5.17947e-05 0.865631 -0.411446 0
1e-06 9 5.17947e-05 0.944575 -0.411447 0
1e-06 9 5.17947e-05 0.989401 -0.411448 0
1e-06 9 8.03086e-05 -0.989401 -0.411346 -0
1e-06 9 8.03086e-05 -0.944575 -0.411345 -0
1e-06 9 8.03086e-05 -0.865631 -0.411343 -0
1e-06 9 8.03086e-05 -0.755404 -0.411341 -0
1e-06 9 8.03086e-05 -0.617876 -0.411339 -0
1e-06 9 8.03086e-05 -0.458017 -0.411337 -0
1e-06 9 8.03086e-05 -0.281604 -0.411336 -0
1e-06 9 8.03086e-05 -0.0950125 -0.411335 -0
1e-06 9 8.03086e-05 0.0950125 -0.411335 0
1e-06 9 8.03086e-05 0.281604 -0.411336 0
1e-06 9 8.03086e-05 0.458017 -0.411337 0
1e-06 9 8.03086e-05 0.617876 -0.411339 0
1e-06 9 8.03086e-05 0.755404 -0.411341 0
1e-06 9 8.03086e-05 0.865631 -0.411343 0
1e-06 9 8.03086e-05 0.944575 -0.411345 0
1e-06 9 8.03086e-05 0.989401 -0.411346 0
1e-06 9 0.00012452 -0.989401 -0.411188 -0
1e-06 9 0.00012452 -0.944575 -0.411186 -0
1e-06 9 0.00012452 -0.865631 -0.411184 -0
1e-06 9 0.00012452 -0.755404 -0.411181 -0
1e-06 9 0.00012452 -0.617876 -0.411178 -0
1e-06 9 0.00012452 -0.458017 -0.411175 -0
1e-06 9 0.00012452 -0.281604 -0.411172 -0
1e-06 9 0.00012452 -0.0950125 -0.411171 -0
1e-06 9 0.00012452 0.0950125 -0.411171 0
1e-06 9 0.00012452 0.281604 -0.411172 0
1e-06 9 0.00012452 0.458017 -0.411175 0
1e-06 9 0.00012452 0.617876 -0.411178 0
1e-06 9 0.00012452 0.755404 -0.411181 0
1e-06 9 0.00012452 0.865631 -0.411184 0
1e-06 9 0.00012452 0.944575 -0.411186 0
1e-06 9 0.00012452 0.989401 -0.411188 0
1e-06 9 0.00019307 -0.989401 -0.410943 -0
1e-06 9 0.00019307 -0.944575 -0.41094 -0
1e-06 9 0.00019307 -0.865631 -0.410937 -0
1e-06 9 0.00019307 -0.755404 -0.410932 -0
1e-06 9 0.00019307 -0.617876 -0.410927 -0
1e-06 9 0.00019307 -0.458017 -0.410922 -0
1e-06 9 0.00019307 -0.281604 -0.410919 -0
1e-06 9 0.00019307 -0.0950125 -0.410917 -0
1e-06 9 0.00019307 0.0950125 -0.410917 0
1e-06 9 0.00019307 0.281604 -0.410919 0
1e-06 9 0.00019307 0.458017 -0.410922 0
1e-06 9 0.00019307 0.617876 -0.410927 0
1e-06 9 0.00019307 0.755404 -0.410932 0
1e-06 9 0.00019307 0.865631 -0.410937 0
1e-06 9 0.00019307 0.944575 -0.41094 0
1e-06 9 0.00019307 0.989401 -0.410943 0
1e-06 9 0.000299358 -0.989401 -0.410562 -0
1e-06 9 0.000299358 -0.944575 -0.410559 -0
1e-06 9 0.000299358 -0.865631 -0.410553 -0
1e-06 9 0.000299358 -0.755404 -0.410546 -0
1e-06 9 0.000299358 -0.617876 -0.410538 -0
1e-06 9 0.000299358 -0.458017 -0.410531 -0
1e-06 9 0.000299358 -0.281604 -0.410525 -0
1e-06 9 0.000299358 -0.0950125 -0.410523 -0
1e-06 9 0.000299358 0.0950125 -0.410523 0
1e-06 9 0.000299358 0.281604 -0.410525 0
1e-06 9 0.000299358 0.458017 -0.410531 0
1e-06 9 0.000299358 0.617876 -0.410538 0
1e-06 9 0.000299358 0.755404 -0.410546 0
1e-06 9 0.000299358 0.865631 -0.410553 0
1e-06 9 0.000299358 0.944575 -0.410559 0
1e-06 9 0.000299358 0.989401 -0.410562 0
1e-06 9 0.000464159 -0.989401 -0.409973 -0
1e-06 9 0.000464159 -0.944575 -0.409968 -0
1e-06 9 0.000464159 -0.865631 -0.409959 -0
1e-06 9 0.000464159 -0.755404 -0.409947 -0
1e-06 9 0.000464159 -0.617876 -0.409935 -0
1e-06 9 0.000464159 -0.458017 -0.409924 -0
1e-06 9 0.000464159 -0.281604 -0.409916 -0
1e-06 9 0.000464159 -0.0950125 -0.409911 -0
1e-06 9 0.000464159 0.0950125 -0.409911 0
1e-06 9 0.000464159 0.281604 -0.409916 0
1e-06 9 0.000464159 0.458017 -0.409924 0
1e-06 9 0.000464159 0.617876 -0.409935 0
1e-06 9 0.000464159 0.755404 -0.409947 0
1e-06 9 0.000464159 0.865631 -0.409959 0
1e-06 9 0.000464159 0.944575 -0.409968 0
1e-06 9 0.000464159 0.989401 -0.409973 0
1e-06 9 0.000719686 -0.989401 -0.40906 -0
1e-06 9 0.000719686 -0.944575 -0.409052 -0
1e-06 9 0.000719686 -0.865631 -0.409038 -0
1e-06 9 0.000719686 -0.755404 -0.40902 -0
1e-06 9 0.000719686 -0.617876 -0.409001 -0
1e-06 9 0.000719686 -0.458017 -0.408984 -0
1e-06 9 0.000719686 -0.281604 -0.408971 -0
1e-06 9 0.000719686 -0.0950125 -0.408964 -0
1e-06 9 0.000719686 0.0950125 -0.408964 0
1e-06 9 0.000719686 0.281604 -0.408971 0
1e-06 9 0.000719686 0.458017 -0.408984 0
1e-06 9 0.000719686 0.617876 -0.409001 0
1e-06 9 0.000719686 0.755404 -0.40902 0
1e-06 9 0.000719686 0.865631 -0.409038 0
1e-06 9 0.000719686 0.944575 -0.409052 0
1e-06 9 0.000719686 0.989401 -0.40906 0
1e-06 9 0.00111588 -0.989401 -0.407647 -0
1e-06 9 0.00111588 -0.944575 -0.407634 -0
1e-06 9 0.00111588 -0.865631 -0.407612 -0
1e-06 9 0.00111588 -0.755404 -0.407585 -0
1e-06 9 0.00111588 -0.617876 -0.407555 -0
1e-06 9 0.00111588 -0.458017 -0.407529 -0
1e-06 9 0.00111588 -0.281604 -0.407509 -0
1e-06 9 0.00111588 -0.0950125 -0.407498 -0
1e-06 9 0.00111588 0.0950125 -0.407498 0
1e-06 9 0.00111588 0.281604 -0.407509 0
1e-06 9 0.00111588 0.458017 -0.407529 0
1e-06 9 0.00111588 0.617876 -0.407555 0
1e-06 9 0.00111588 0.755404 -0.407585 0
1e-06 9 0.00111588 0.865631 -0.407612 0
1e-06 9 0.00111588 0.944575 -0.407634 0
1e-06 9 0.00111588 0.989401 -0.407647 0
1e-06 9 0.0017302 -0.989401 -0.405461 -0
1e-06 9 0.0017302 -0.944575 -0.405441 -0
1e-06 9 0.0017302 -0.865631 -0.405406 -0
1e-06 9 0.0017302 -0.755404 -0.405364 -0
1e-06 9 0.0017302 -0.617876 -0.405318 -0
1e-06 9 0.0017302 -0.458017 -0.405277 -0
1e-06 9 0.0017302 -0.281604 -0.405246 -0
1e-06 9 0.0017302 -0.0950125 -0.405229 -0
1e-06 9 0.0017302 0.0950125 -0.405229 0
1e-06 9 0.0017302 0.281604 -0.405246 0
1e-06 9 0.0017302 0.458017 -0.405277 0
1e-06 9 0.0017302 0.617876 -0.405318 0
1e-06 9 0.0017302 0.755404 -0.405364 0
1e-06 9 0.0017302 0.865631 -0.405406 0
1e-06 9 0.0017302 0.944575 -0.405441 0
1e-06 9 0.0017302 0.989401 -0.405461 0
1e-06 9 0.0026827 -0.989401 -0.402079 -0
1e-06 9 0.0026827 -0.944575 -0.402047 -0
1e-06 9 0.0026827 -0.865631 -0.401994 -0
1e-06 9 0.0026827 -0.755404 -0.401928 -0
1e-06 9 0.0026827 -0.617876 -0.401858 -0
1e-06 9 0.0026827 -0.458017 -0.401794 -0
1e-06 9 0.0026827 -0.281604 -0.401746 -0
1e-06 9 0.0026827 -0.0950125 -0.40172 -0
1e-06 9 0.0026827 0.0950125 -0.40172 0
1e-06 9 0.0026827 0.281604 -0.401746 0
1e-06 9 0.0026827 0.458017 -0.401794 0
1e-06 9 0.0026827 0.617876 -0.401858 0
1e-06 9 0.0026827 0.755404 -0.401928 0
1e-06 9 0.0026827 0.865631 -0.401994 0
1e-06 9 0.0026827 0.944575 -0.402047 0
1e-06 9 0.0026827 0.989401 -0.402079 0
1e-06 9 0.00415956 -0.989401 -0.396859 -0
1e-06 9 0.00415956 -0.944575 -0.39681 -0
1e-06 9 0.00415956 -0.865631 -0.396728 -0
1e-06 9 0.00415956 -0.755404 -0.396625 -0
1e-06 9 0.00415956 -0.617876 -0.396517 -0
1e-06 9 0.00415956 -0.458017 -0.396419 -0
1e-06 9 0.00415956 -0.281604 -0.396345 -0
1e-06 9 0.00415956 -0.0950125 -0.396305 -0
1e-06 9 0.00415956 0.0950125 -0.396305 0
1e-06 9 0.00415956 0.281604 -0.396345 0
1e-06 9 0.00415956 0.458017 -0.396419 0
1e-06 9 0.00415956 0.617876 -0.396517 0
1e-06 9 0.00415956 0.755404 -0.396625 0
1e-06 9 0.00415956 0.865631 -0.396728 0
1e-06 9 0.00415956 0.944575 -0.39681 0
1e-06 9 0.00415956 0.989401 -0.396859 0
1e-06 9 0.00644947 -0.989401 -0.388828 -0
1e-06 9 0.00644947 -0.944575 -0.388751 -0
1e-06 9 0.00644947 -0.865631 -0.388624 -0
1e-06 9 0.00644947 -0.755404 -0.388465 -0
1e-06 9 0.00644947 -0.617876 -0.388299 -0
1e-06 9 0.00644947 -0.458017 -0.388148 -0
1e-06 9 0.00644947 -0.281604 -0.388035 -0
1e-06 9 0.00644947 -0.0950125 -0.387974 -0
1e-06 9 0.00644947 0.0950125 -0.387974 0
1e-06 9 0.00644947 0.281604 -0.388035 0
1e-06 9 0.00644947 0.458017 -0.388148 0
1e-06 9 0.00644947 0.617876 -0.388299 0
1e-06 9 0.00644947 0.755404 -0.388465 0
1e-06 9 0.00644947 0.865631 -0.388624 0
1e-06 9 0.00644947 0.944575 -0.388751 0
1e-06 9 0.00644947 0.989401 -0.388828 0
1e-06 9 0.01 -0.989401 -0.376509 -0
1e-06 9 0.01 -0.944575 -0.37639 -0
1e-06 9 0.01 -0.865631 -0.376194 -0
1e-06 9 0.01 -0.755404 -0.375951 -0
1e-06 9 0.01 -0.617876 -0.375696 -0
1e-06 9 0.01 -0.458017 -0.375466 -0
1e-06 9 0.01 -0.281604 -0.375293 -0
1e-06 9 0.01 -0.0950125 -0.375201 -0
1e-06 9 0.01 0.0950125 -0.375201 0
1e-06 9 0.01 0.281604 -0.375293 0
1e-06 9 0.01 0.458017 -0.375466 0
1e-06 9 0.01 0.617876 -0.375696 0
1e-06 9 0.01 0.755404 -0.375951 0
1e-06 9 0.01 0.865631 -0.376194 0
1e-06 9 0.01 0.944575 -0.37639 0
1e-06 9 0.01 0.989401 -0.376509 0
1e-06 9 0.0155052 -0.989401 -0.357728 -0
1e-06 9 0.0155052 -0.944575 -0.357544 -0
1e-06 9 0.0155052 -0.865631 -0.357244 -0
1e-06 9 0.0155052 -0.755404 -0.356873 -0
1e-06 9 0.0155052 -0.617876 -0.356486 -0
1e-06 9 0.0155052 -0.458017 -0.35614 -0
1e-06 9 0.0155052 -0.281604 -0.35588 -0
1e-06 9 0.0155052 -0.0950125 -0.355741 -0
1e-06 9 0.0155052 0.0950125 -0.355741 0
1e-06 9 0.0155052 0.281604 -0.35588 0
1e-06 9 0.0155052 0.458017 -0.35614 0
1e-06 9 0.0155052 0.617876 -0.356486 0
1e-06 9 0.0155052 0.755404 -0.356873 0
1e-06 9 0.0155052 0.865631 -0.357244 0
1e-06 9 0.0155052 0.944575 -0.357544 0
1e-06 9 0.0155052 0.989401 -0.357728 0
1e-06 9 0.024041 -0.989401 -0.329398 -0
1e-06 9 0.024041 -0.944575 -0.329115 -0
1e-06 9 0.024041 -0.865631 -0.328656 -0
1e-06 9 0.024041 -0.755404 -0.328095 -0
1e-06 9 0.024041 -0.617876 -0.327517 -0
1e-06 9 0.024041 -0.458017 -0.327002 -0
1e-06 9 0.024041 -0.281604 -0.32662 -0
1e-06 9 0.024041 -0.0950125 -0.326416 -0
1e-06 9 0.024041 0.0950125 -0.326416 0
1e-06 9 0.024041 0.281604 -0.32662 0
1e-06 9 0.024041 0.458017 -0.327002 0
1e-06 9 0.024041 0.617876 -0.327517 0
1e-06 9 0.024041 0.755404 -0.328095 0
1e-06 9 0.024041 0.865631 -0.328656 0
1e-06 9 0.024041 0.944575 -0.329115 0
1e-06 9 0.024041 0.989401 -0.329398 0
1e-06 9 0.0372759 -0.989401 -0.28729 -0
1e-06 9 0.0372759 -0.944575 -0.286859 -0
1e-06 9 0.0372759 -0.865631 -0.286167 -0
1e-06 9 0.0372759 -0.755404 -0.285331 -0
1e-06 9 0.0372759 -0.617876 -0.284482 -0
1e-06 9 0.0372759 -0.458017 -0.283736 -0
1e-06 9 0.0372759 -0.281604 -0.283187 -0
1e-06 9 0.0372759 -0.0950125 -0.282898 -0
1e-06 9 0.0372759 0.0950125 -0.282898 0
1e-06 9 0.0372759 0.281604 -0.283187 0
1e-06 9 0.0372759 0.458017 -0.283736 0
1e-06 9 0.0372759 0.617876 -0.284482 0
1e-06 9 0.0372759 0.755404 -0.285331 0
1e-06 9 0.0372759 0.865631 -0.286167 0
1e-06 9 0.0372759 0.944575 -0.286859 0
1e-06 9 0.0372759 0.989401 -0.28729 0
1e-06 9 0.0577969 -0.989401 -0.226179 -0
1e-06 9 0.0577969 -0.944575 -0.225531 -0
1e-06 9 0.0577969 -0.865631 -0.224506 -0
1e-06 9 0.0577969 -0.755404 -0.223294 -0
1e-06 9 0.0577969 -0.617876 -0.222087 -0
1e-06 9 0.0577969 -0.458017 -0.221049 -0
1e-06 9 0.0577969 -0.281604 -0.220298 -0
1e-06 9 0.0577969 -0.0950125 -0.219906 -0
1e-06 9 0.0577969 0.0950125 -0.219906 0
1e-06 9 0.0577969 0.281604 -0.220298 0
1e-06 9 0.0577969 0.458017 -0.221049 0
1e-06 9 0.0577969 0.617876 -0.222087 0
1e-06 9 0.0577969 0.755404 -0.223294 0
1e-06 9 0.0577969 0.865631 -0.224506 0
1e-06 9 0.0577969 0.944575 -0.225531 0
1e-06 9 0.0577969 0.989401 -0.226179 0
1e-06 9 0.0896151 -0.989401 -0.140995 -0
1e-06 9 0.0896151 -0.944575 -0.140035 -0
1e-06 9 0.0896151 -0.865631 -0.138558 -0
1e-06 9 0.0896151 -0.755404 -0.136861 -0
1e-06 9 0.0896151 -0.617876 -0.135229 -0
1e-06 9 0.0896151 -0.458017 -0.133871 -0
1e-06 9 0.0896151 -0.281604 -0.132916 -0
1e-06 9 0.0896151 -0.0950125 -0.132427 -0
1e-06 9 0.0896151 0.0950125 -0.132427 0
1e-06 9 0.0896151 0.281604 -0.132916 0
1e-06 9 0.0896151 0.458017 -0.133871 0
1e-06 9 0.0896151 0.617876 -0.135229 0
1e-06 9 0.0896151 0.755404 -0.136861 0
1e-06 9 0.0896151 0.865631 -0.138558 0
1e-06 9 0.0896151 0.944575 -0.140035 0
1e-06 9 0.0896151 0.989401 -0.140995 0
1e-06 9 0.13895 -0.989401 -0.0297262 -0
1e-06 9 0.13895 -0.944575 -0.0283463 -0
1e-06 9 0.13895 -0.865631 -0.0262976 -0
1e-06 9 0.13895 -0.755404 -0.0240585 -0
1e-06 9 0.13895 -0.617876 -0.0220214 -0
1e-06 9 0.13895 -0.458017 -0.0204188 -0
1e-06 9 0.13895 -0.281604 -0.019344 -0
1e-06 9 0.13895 -0.0950125 -0.0188112 -0
1e-06 9 0.13895 0.0950125 -0.0188112 0
1e-06 9 0.13895 0.281604 -0.019344 0
1e-06 9 0.13895 0.458017 -0.0204188 0
1e-06 9 0.13895 0.617876 -0.0220214 0
1e-06 9 0.13895 0.755404 -0.0240585 0
1e-06 9 0.13895 0.865631 -0.0262976 0
1e-06 9 0.13895 0.944575 -0.0283463 0
1e-06 9 0.13895 0.989401 -0.0297262 0
1e-06 9 0.215443 -0.989401 0.10008 -0
1e-06 9 0.215443 -0.944575 0.101999 -0
1e-06 9 0.215443 -0.865631 0.104678 -0
1e-06 9 0.215443 -0.755404 0.10737 -0
1e-06 9 0.215443 -0.617876 0.109588 -0
1e-06 9 0.215443 -0.458017 0.111163 -0
1e-06 9 0.215443 -0.281604 0.112125 -0
1e-06 9 0.215443 -0.0950125 0.112571 -0
1e-06 9 0.215443 0.0950125 0.112571 0
1e-06 9 0.215443 0.281604 0.112125 0
1e-06 9 0.215443 0.458017 0.111163 0
1e-06 9 0.215443 0.617876 0.109588 0
1e-06 9 0.215443 0.755404 0.10737 0
1e-06 9 0.215443 0.865631 0.104678 0
1e-06 9 0.215443 0.944575 0.101999 0
1e-06 9 0.215443 0.989401 0.10008 0
1e-06 9 0.334048 -0.989401 0.222642 -0
1e-06 9 0.334048 -0.944575 0.225197 -0
1e-06 9 0.334048 -0.865631 0.228425 -0
1e-06 9 0.334048 -0.755404 0.231215 -0
1e-06 9 0.334048 -0.617876 0.233103 -0
1e-06 9 0.334048 -0.458017 0.234157 -0
1e-06 9 0.334048 -0.281604 0.234642 -0
1e-06 9 0.334048 -0.0950125 0.23481 -0
1e-06 9 0.334048 0.0950125 0.23481 0
1e-06 9 0.334048 0.281604 0.234642 0
1e-06 9 0.334048 0.458017 0.234157 0
1e-06 9 0.334048 0.617876 0.233103 0
1e-06 9 0.334048 0.755404 0.231215 0
1e-06 9 0.334048 0.865631 0.228425 0
1e-06 9 0.334048 0.944575 0.225197 0
1e-06 9 0.334048 0.989401 0.222642 0
1e-06 9 0.517947 -0.989401 0.293997 -0
1e-06 9 0.517947 -0.944575 0.297218 -0
1e-06 9 0.517947 -0.865631 0.300663 -0
1e-06 9 0.517947 -0.755404 0.302868 -0
1e-06 9 0.517947 -0.617876 0.303708 -0
1e-06 9 0.517947 -0.458017 0.30371 -0
1e-06 9 0.517947 -0.281604 0.303401 -0
1e-06 9 0.517947 -0.0950125 0.303146 -0
1e-06 9 0.517947 0.0950125 0.303146 0
1e-06 9 0.517947 0.281604 0.303401 0
1e-06 9 0.517947 0.458017 0.30371 0
1e-06 9 0.517947 0.617876 0.303708 0
1e-06 9 0.517947 0.755404 0.302868 0
1e-06 9 0.517947 0.865631 0.300663 0
1e-06 9 0.517947 0.944575 0.297218 0
1e-06 9 0.517947 0.989401 0.293997 0
1e-06 9 0.803086 -0.989401 0.283597 -0
1e-06 9 0.803086 -0.944575 0.287262 -0
1e-06 9 0.803086 -0.865631 0.290133 -0
1e-06 9 0.803086 -0.755404 0.290812 -0
1e-06 9 0.803086 -0.617876 0.29 -0
1e-06 9 0.803086 -0.458017 0.288712 -0
