#q_sq i k_sq z Re(fg) Im(fg)
1e-06 0 1e-06 -0.989401 826395 0
1e-06 0 1e-06 -0.944575 149806 0
1e-06 0 1e-06 -0.865631 55994.7 0
1e-06 0 1e-06 -0.755404 26550.9 0
1e-06 0 1e-06 -0.617876 13931.4 0
1e-06 0 1e-06 -0.458017 7687.26 0
1e-06 0 1e-06 -0.281604 4506.45 0
1e-06 0 1e-06 -0.0950125 3140.37 0
1e-06 0 1e-06 0.0950125 3140.37 0
1e-06 0 1e-06 0.281604 4506.45 0
1e-06 0 1e-06 0.458017 7687.26 0
1e-06 0 1e-06 0.617876 13931.4 0
1e-06 0 1e-06 0.755404 26550.9 0
1e-06 0 1e-06 0.865631 55994.7 0
1e-06 0 1e-06 0.944575 149806 0
1e-06 0 1e-06 0.989401 826395 0
1e-06 0 1.55052e-06 -0.989401 826394 0
1e-06 0 1.55052e-06 -0.944575 149806 0
1e-06 0 1.55052e-06 -0.865631 55994.6 0
1e-06 0 1.55052e-06 -0.755404 26550.9 0
1e-06 0 1.55052e-06 -0.617876 13931.4 0
1e-06 0 1.55052e-06 -0.458017 7687.26 0
1e-06 0 1.55052e-06 -0.281604 4506.45 0
1e-06 0 1.55052e-06 -0.0950125 3140.38 0
1e-06 0 1.55052e-06 0.0950125 3140.38 0
1e-06 0 1.55052e-06 0.281604 4506.45 0
1e-06 0 1.55052e-06 0.458017 7687.26 0
1e-06 0 1.55052e-06 0.617876 13931.4 0
1e-06 0 1.55052e-06 0.755404 26550.9 0
1e-06 0 1.55052e-06 0.865631 55994.6 0
1e-06 0 1.55052e-06 0.944575 149806 0
1e-06 0 1.55052e-06 0.989401 826394 0
1e-06 0 2.4041e-06 -0.989401 826393 0
1e-06 0 2.4041e-06 -0.944575 149806 0
1e-06 0 2.4041e-06 -0.865631 55994.6 0
1e-06 0 2.4041e-06 -0.755404 26550.8 0
1e-06 0 2.4041e-06 -0.617876 13931.4 0
1e-06 0 2.4041e-06 -0.458017 7687.26 0
1e-06 0 2.4041e-06 -0.281604 4506.45 0
1e-06 0 2.4041e-06 -0.0950125 3140.38 0
1e-06 0 2.4041e-06 0.0950125 3140.38 0
1e-06 0 2.4041e-06 0.281604 4506.45 0
1e-06 0 2.4041e-06 0.458017 7687.26 0
1e-06 0 2.4041e-06 0.617876 13931.4 0
1e-06 0 2.4041e-06 0.755404 26550.8 0
1e-06 0 2.4041e-06 0.865631 55994.6 0
1e-06 0 2.4041e-06 0.944575 149806 0
1e-06 0 2.4041e-06 0.989401 826393 0
1e-06 0 3.72759e-06 -0.989401 826391 0
1e-06 0 3.72759e-06 -0.944575 149806 0
1e-06 0 3.72759e-06 -0.865631 55994.5 0
1e-06 0 3.72759e-06 -0.755404 26550.8 0
1e-06 0 3.72759e-06 -0.617876 13931.4 0
1e-06 0 3.72759e-06 -0.458017 7687.26 0
1e-06 0 3.72759e-06 -0.281604 4506.46 0
1e-06 0 3.72759e-06 -0.0950125 3140.38 0
1e-06 0 3.72759e-06 0.0950125 3140.38 0
1e-06 0 3.72759e-06 0.281604 4506.46 0
1e-06 0 3.72759e-06 0.458017 7687.26 0
1e-06 0 3.72759e-06 0.617876 13931.4 0
1e-06 0 3.72759e-06 0.755404 26550.8 0
1e-06 0 3.72759e-06 0.865631 55994.5 0
1e-06 0 3.72759e-06 0.944575 149806 0
1e-06 0 3.72759e-06 0.989401 826391 0
1e-06 0 5.77969e-06 -0.989401 826388 0
1e-06 0 5.77969e-06 -0.944575 149805 0
1e-06 0 5.77969e-06 -0.865631 55994.3 0
1e-06 0 5.77969e-06 -0.755404 26550.7 0
1e-06 0 5.77969e-06 -0.617876 13931.4 0
1e-06 0 5.77969e-06 -0.458017 7687.26 0
1e-06 0 5.77969e-06 -0.281604 4506.46 0
1e-06 0 5.77969e-06 -0.0950125 3140.39 0
1e-06 0 5.77969e-06 0.0950125 3140.39 0
1e-06 0 5.77969e-06 0.281604 4506.46 0
1e-06 0 5.77969e-06 0.458017 7687.26 0
1e-06 0 5.77969e-06 0.617876 13931.4 0
1e-06 0 5.77969e-06 0.755404 26550.7 0
1e-06 0 5.77969e-06 0.865631 55994.3 0
1e-06 0 5.77969e-06 0.944575 149805 0
1e-06 0 5.77969e-06 0.989401 826388 0
1e-06 0 8.96151e-06 -0.989401 826383 0
1e-06 0 8.96151e-06 -0.944575 149804 0
1e-06 0 8.96151e-06 -0.865631 55994.1 0
1e-06 0 8.96151e-06 -0.755404 26550.6 0
1e-06 0 8.96151e-06 -0.617876 13931.3 0
1e-06 0 8.96151e-06 -0.458017 7687.25 0
1e-06 0 8.96151e-06 -0.281604 4506.46 0
1e-06 0 8.96151e-06 -0.0950125 3140.4 0
1e-06 0 8.96151e-06 0.0950125 3140.4 0
1e-06 0 8.96151e-06 0.281604 4506.46 0
1e-06 0 8.96151e-06 0.458017 7687.25 0
1e-06 0 8.96151e-06 0.617876 13931.3 0
1e-06 0 8.96151e-06 0.755404 26550.6 0
1e-06 0 8.96151e-06 0.865631 55994.1 0
1e-06 0 8.96151e-06 0.944575 149804 0
1e-06 0 8.96151e-06 0.989401 826383 0
1e-06 0 1.3895e-05 -0.989401 826376 0
1e-06 0 1.3895e-05 -0.944575 149803 0
1e-06 0 1.3895e-05 -0.865631 55993.7 0
1e-06 0 1.3895e-05 -0.755404 26550.5 0
1e-06 0 1.3895e-05 -0.617876 13931.3 0
1e-06 0 1.3895e-05 -0.458017 7687.24 0
1e-06 0 1.3895e-05 -0.281604 4506.47 0
1e-06 0 1.3895e-05 -0.0950125 3140.41 0
1e-06 0 1.3895e-05 0.0950125 3140.41 0
1e-06 0 1.3895e-05 0.281604 4506.47 0
1e-06 0 1.3895e-05 0.458017 7687.24 0
1e-06 0 1.3895e-05 0.617876 13931.3 0
1e-06 0 1.3895e-05 0.755404 26550.5 0
1e-06 0 1.3895e-05 0.865631 55993.7 0
1e-06 0 1.3895e-05 0.944575 149803 0
1e-06 0 1.3895e-05 0.989401 826376 0
1e-06 0 2.15443e-05 -0.989401 826366 0
1e-06 0 2.15443e-05 -0.944575 149801 0
1e-06 0 2.15443e-05 -0.865631 55993.1 0
1e-06 0 2.15443e-05 -0.755404 26550.3 0
1e-06 0 2.15443e-05 -0.617876 13931.2 0
1e-06 0 2.15443e-05 -0.458017 7687.23 0
1e-06 0 2.15443e-05 -0.281604 4506.49 0
1e-06 0 2.15443e-05 -0.0950125 3140.44 0
1e-06 0 2.15443e-05 0.0950125 3140.44 0
1e-06 0 2.15443e-05 0.281604 4506.49 0
1e-06 0 2.15443e-05 0.458017 7687.23 0
1e-06 0 2.15443e-05 0.617876 13931.2 0
1e-06 0 2.15443e-05 0.755404 26550.3 0
1e-06 0 2.15443e-05 0.865631 55993.1 0
1e-06 0 2.15443e-05 0.944575 149801 0
1e-06 0 2.15443e-05 0.989401 826366 0
1e-06 0 3.34048e-05 -0.989401 826349 0
1e-06 0 3.34048e-05 -0.944575 149798 0
1e-06 0 3.34048e-05 -0.865631 55992.2 0
1e-06 0 3.34048e-05 -0.755404 26549.9 0
1e-06 0 3.34048e-05 -0.617876 13931.1 0
1e-06 0 3.34048e-05 -0.458017 7687.21 0
1e-06 0 3.34048e-05 -0.281604 4506.51 0
1e-06 0 3.34048e-05 -0.0950125 3140.47 0
1e-06 0 3.34048e-05 0.0950125 3140.47 0
1e-06 0 3.34048e-05 0.281604 4506.51 0
1e-06 0 3.34048e-05 0.458017 7687.21 0
1e-06 0 3.34048e-05 0.617876 13931.1 0
1e-06 0 3.34048e-05 0.755404 26549.9 0
1e-06 0 3.34048e-05 0.865631 55992.2 0
1e-06 0 3.34048e-05 0.944575 149798 0
1e-06 0 3.34048e-05 0.989401 826349 0
1e-06 0 5.17947e-05 -0.989401 826323 0
1e-06 0 5.17947e-05 -0.944575 149794 0
1e-06 0 5.17947e-05 -0.865631 55990.8 0
1e-06 0 5.17947e-05 -0.755404 26549.4 0
1e-06 0 5.17947e-05 -0.617876 13930.9 0
1e-06 0 5.17947e-05 -0.458017 7687.18 0
1e-06 0 5.17947e-05 -0.281604 4506.54 0
1e-06 0 5.17947e-05 -0.0950125 3140.53 0
1e-06 0 5.17947e-05 0.0950125 3140.53 0
1e-06 0 5.17947e-05 0.281604 4506.54 0
1e-06 0 5.17947e-05 0.458017 7687.18 0
1e-06 0 5.17947e-05 0.617876 13930.9 0
1e-06 0 5.17947e-05 0.755404 26549.4 0
1e-06 0 5.17947e-05 0.865631 55990.8 0
1e-06 0 5.17947e-05 0.944575 149794 0
1e-06 0 5.17947e-05 0.989401 826323 0
1e-06 0 8.03086e-05 -0.989401 826282 0
1e-06 0 8.03086e-05 -0.944575 149787 0
1e-06 0 8.03086e-05 -0.865631 55988.6 0
1e-06 0 8.03086e-05 -0.755404 26548.6 0
1e-06 0 8.03086e-05 -0.617876 13930.6 0
1e-06 0 8.03086e-05 -0.458017 7687.13 0
1e-06 0 8.03086e-05 -0.281604 4506.59 0
1e-06 0 8.03086e-05 -0.0950125 3140.62 0
1e-06 0 8.03086e-05 0.0950125 3140.62 0
1e-06 0 8.03086e-05 0.281604 4506.59 0
1e-06 0 8.03086e-05 0.458017 7687.13 0
1e-06 0 8.03086e-05 0.617876 13930.6 0
1e-06 0 8.03086e-05 0.755404 26548.6 0
1e-06 0 8.03086e-05 0.865631 55988.6 0
1e-06 0 8.03086e-05 0.944575 149787 0
1e-06 0 8.03086e-05 0.989401 826282 0
1e-06 0 0.00012452 -0.989401 826220 0
1e-06 0 0.00012452 -0.944575 149777 0
