#q_sq i k_sq z Re(fg) Im(fg)
1e-06 6 5.77969e-06 0.458017 -3.88344e+09 -0
1e-06 6 5.77969e-06 0.617876 -4.9638e+09 -0
1e-06 6 5.77969e-06 0.755404 -7.14719e+09 -0
1e-06 6 5.77969e-06 0.865631 -1.22415e+10 -0
1e-06 6 5.77969e-06 0.944575 -2.84726e+10 -0
1e-06 6 5.77969e-06 0.989401 -1.45535e+11 -0
1e-06 6 8.96151e-06 -0.989401 -9.38616e+10 -0
1e-06 6 8.96151e-06 -0.944575 -1.83632e+10 -0
1e-06 6 8.96151e-06 -0.865631 -7.8951e+09 -0
1e-06 6 8.96151e-06 -0.755404 -4.60956e+09 -0
1e-06 6 8.96151e-06 -0.617876 -3.2014e+09 -0
1e-06 6 8.96151e-06 -0.458017 -2.50463e+09 -0
1e-06 6 8.96151e-06 -0.281604 -2.14969e+09 -0
1e-06 6 8.96151e-06 -0.0950125 -1.99726e+09 -0
1e-06 6 8.96151e-06 0.0950125 -1.99726e+09 -0
1e-06 6 8.96151e-06 0.281604 -2.14969e+09 -0
1e-06 6 8.96151e-06 0.458017 -2.50463e+09 -0
1e-06 6 8.96151e-06 0.617876 -3.2014e+09 -0
1e-06 6 8.96151e-06 0.755404 -4.60956e+09 -0
1e-06 6 8.96151e-06 0.865631 -7.8951e+09 -0
1e-06 6 8.96151e-06 0.944575 -1.83632e+10 -0
1e-06 6 8.96151e-06 0.989401 -9.38616e+10 -0
1e-06 6 1.3895e-05 -0.989401 -6.05352e+10 -0
1e-06 6 1.3895e-05 -0.944575 -1.18432e+10 -0
1e-06 6 1.3895e-05 -0.865631 -5.09191e+09 -0
1e-06 6 1.3895e-05 -0.755404 -2.97293e+09 -0
1e-06 6 1.3895e-05 -0.617876 -2.06474e+09 -0
1e-06 6 1.3895e-05 -0.458017 -1.61537e+09 -0
1e-06 6 1.3895e-05 -0.281604 -1.38646e+09 -0
1e-06 6 1.3895e-05 -0.0950125 -1.28814e+09 -0
1e-06 6 1.3895e-05 0.0950125 -1.28814e+09 -0
1e-06 6 1.3895e-05 0.281604 -1.38646e+09 -0
1e-06 6 1.3895e-05 0.458017 -1.61537e+09 -0
1e-06 6 1.3895e-05 0.617876 -2.06474e+09 -0
1e-06 6 1.3895e-05 0.755404 -2.97293e+09 -0
1e-06 6 1.3895e-05 0.865631 -5.09191e+09 -0
1e-06 6 1.3895e-05 0.944575 -1.18432e+10 -0
1e-06 6 1.3895e-05 0.989401 -6.05352e+10 -0
1e-06 6 2.15443e-05 -0.989401 -3.90415e+10 -0
1e-06 6 2.15443e-05 -0.944575 -7.63818e+09 -0
1e-06 6 2.15443e-05 -0.865631 -3.28399e+09 -0
1e-06 6 2.15443e-05 -0.755404 -1.91738e+09 -0
1e-06 6 2.15443e-05 -0.617876 -1.33166e+09 -0
1e-06 6 2.15443e-05 -0.458017 -1.04184e+09 -0
1e-06 6 2.15443e-05 -0.281604 -8.94208e+08 -0
1e-06 6 2.15443e-05 -0.0950125 -8.30803e+08 -0
1e-06 6 2.15443e-05 0.0950125 -8.30803e+08 -0
1e-06 6 2.15443e-05 0.281604 -8.94208e+08 -0
1e-06 6 2.15443e-05 0.458017 -1.04184e+09 -0
1e-06 6 2.15443e-05 0.617876 -1.33166e+09 -0
1e-06 6 2.15443e-05 0.755404 -1.91738e+09 -0
1e-06 6 2.15443e-05 0.865631 -3.28399e+09 -0
1e-06 6 2.15443e-05 0.944575 -7.63818e+09 -0
1e-06 6 2.15443e-05 0.989401 -3.90415e+10 -0
1e-06 6 3.34048e-05 -0.989401 -2.51792e+10 -0
1e-06 6 3.34048e-05 -0.944575 -4.92615e+09 -0
1e-06 6 3.34048e-05 -0.865631 -2.11799e+09 -0
1e-06 6 3.34048e-05 -0.755404 -1.23661e+09 -0
1e-06 6 3.34048e-05 -0.617876 -8.58863e+08 -0
1e-06 6 3.34048e-05 -0.458017 -6.7195e+08 -0
1e-06 6 3.34048e-05 -0.281604 -5.76735e+08 -0
1e-06 6 3.34048e-05 -0.0950125 -5.35843e+08 -0
1e-06 6 3.34048e-05 0.0950125 -5.35843e+08 -0
1e-06 6 3.34048e-05 0.281604 -5.76735e+08 -0
1e-06 6 3.34048e-05 0.458017 -6.7195e+08 -0
1e-06 6 3.34048e-05 0.617876 -8.58863e+08 -0
1e-06 6 3.34048e-05 0.755404 -1.23661e+09 -0
1e-06 6 3.34048e-05 0.865631 -2.11799e+09 -0
1e-06 6 3.34048e-05 0.944575 -4.92615e+09 -0
1e-06 6 3.34048e-05 0.989401 -2.51792e+10 -0
1e-06 6 5.17947e-05 -0.989401 -1.62388e+10 -0
1e-06 6 5.17947e-05 -0.944575 -3.17703e+09 -0
1e-06 6 5.17947e-05 -0.865631 -1.36598e+09 -0
1e-06 6 5.17947e-05 -0.755404 -7.97555e+08 -0
1e-06 6 5.17947e-05 -0.617876 -5.53933e+08 -0
1e-06 6 5.17947e-05 -0.458017 -4.33388e+08 -0
1e-06 6 5.17947e-05 -0.281604 -3.71981e+08 -0
1e-06 6 5.17947e-05 -0.0950125 -3.45609e+08 -0
1e-06 6 5.17947e-05 0.0950125 -3.45609e+08 -0
1e-06 6 5.17947e-05 0.281604 -3.71981e+08 -0
1e-06 6 5.17947e-05 0.458017 -4.33388e+08 -0
1e-06 6 5.17947e-05 0.617876 -5.53933e+08 -0
1e-06 6 5.17947e-05 0.755404 -7.97555e+08 -0
1e-06 6 5.17947e-05 0.865631 -1.36598e+09 -0
1e-06 6 5.17947e-05 0.944575 -3.17703e+09 -0
1e-06 6 5.17947e-05 0.989401 -1.62388e+10 -0
1e-06 6 8.03086e-05 -0.989401 -1.04726e+10 -0
1e-06 6 8.03086e-05 -0.944575 -2.04894e+09 -0
1e-06 6 8.03086e-05 -0.865631 -8.80968e+08 -0
1e-06 6 8.03086e-05 -0.755404 -5.14385e+08 -0
1e-06 6 8.03086e-05 -0.617876 -3.5727e+08 -0
1e-06 6 8.03086e-05 -0.458017 -2.79528e+08 -0
1e-06 6 8.03086e-05 -0.281604 -2.39926e+08 -0
1e-06 6 8.03086e-05 -0.0950125 -2.22918e+08 -0
1e-06 6 8.03086e-05 0.0950125 -2.22918e+08 -0
1e-06 6 8.03086e-05 0.281604 -2.39926e+08 -0
1e-06 6 8.03086e-05 0.458017 -2.79528e+08 -0
1e-06 6 8.03086e-05 0.617876 -3.5727e+08 -0
1e-06 6 8.03086e-05 0.755404 -5.14385e+08 -0
1e-06 6 8.03086e-05 0.865631 -8.80968e+08 -0
1e-06 6 8.03086e-05 0.944575 -2.04894e+09 -0
1e-06 6 8.03086e-05 0.989401 -1.04726e+10 -0
1e-06 6 0.00012452 -0.989401 -6.75381e+09 -0
1e-06 6 0.00012452 -0.944575 -1.32139e+09 -0
1e-06 6 0.00012452 -0.865631 -5.68163e+08 -0
1e-06 6 0.00012452 -0.755404 -3.31755e+08 -0
1e-06 6 0.00012452 -0.617876 -2.30432e+08 -0
1e-06 6 0.00012452 -0.458017 -1.80297e+08 -0
1e-06 6 0.00012452 -0.281604 -1.54758e+08 -0
1e-06 6 0.00012452 -0.0950125 -1.43789e+08 -0
1e-06 6 0.00012452 0.0950125 -1.43789e+08 -0
1e-06 6 0.00012452 0.281604 -1.54758e+08 -0
1e-06 6 0.00012452 0.458017 -1.80297e+08 -0
1e-06 6 0.00012452 0.617876 -2.30432e+08 -0
1e-06 6 0.00012452 0.755404 -3.31755e+08 -0
1e-06 6 0.00012452 0.865631 -5.68163e+08 -0
1e-06 6 0.00012452 0.944575 -1.32139e+09 -0
1e-06 6 0.00012452 0.989401 -6.75381e+09 -0
1e-06 6 0.00019307 -0.989401 -4.35535e+09 -0
1e-06 6 0.00019307 -0.944575 -8.52153e+08 -0
1e-06 6 0.00019307 -0.865631 -3.66422e+08 -0
1e-06 6 0.00019307 -0.755404 -2.13969e+08 -0
1e-06 6 0.00019307 -0.617876 -1.48629e+08 -0
1e-06 6 0.00019307 -0.458017 -1.16298e+08 -0
1e-06 6 0.00019307 -0.281604 -9.98287e+07 -0
1e-06 6 0.00019307 -0.0950125 -9.27555e+07 -0
1e-06 6 0.00019307 0.0950125 -9.27555e+07 -0
1e-06 6 0.00019307 0.281604 -9.98287e+07 -0
1e-06 6 0.00019307 0.458017 -1.16298e+08 -0
1e-06 6 0.00019307 0.617876 -1.48629e+08 -0
1e-06 6 0.00019307 0.755404 -2.13969e+08 -0
1e-06 6 0.00019307 0.865631 -3.66422e+08 -0
1e-06 6 0.00019307 0.944575 -8.52153e+08 -0
1e-06 6 0.00019307 0.989401 -4.35535e+09 -0
1e-06 6 0.000299358 -0.989401 -2.80848e+09 -0
1e-06 6 0.000299358 -0.944575 -5.49522e+08 -0
1e-06 6 0.000299358 -0.865631 -2.36309e+08 -0
1e-06 6 0.000299358 -0.755404 -1.38003e+08 -0
1e-06 6 0.000299358 -0.617876 -9.587e+07 -0
1e-06 6 0.000299358 -0.458017 -7.50222e+07 -0
1e-06 6 0.000299358 -0.281604 -6.44023e+07 -0
1e-06 6 0.000299358 -0.0950125 -5.98413e+07 -0
1e-06 6 0.000299358 0.0950125 -5.98413e+07 -0
1e-06 6 0.000299358 0.281604 -6.44023e+07 -0
1e-06 6 0.000299358 0.458017 -7.50222e+07 -0
1e-06 6 0.000299358 0.617876 -9.587e+07 -0
1e-06 6 0.000299358 0.755404 -1.38003e+08 -0
1e-06 6 0.000299358 0.865631 -2.36309e+08 -0
1e-06 6 0.000299358 0.944575 -5.49522e+08 -0
1e-06 6 0.000299358 0.989401 -2.80848e+09 -0
1e-06 6 0.000464159 -0.989401 -1.81083e+09 -0
1e-06 6 0.000464159 -0.944575 -3.54341e+08 -0
1e-06 6 0.000464159 -0.865631 -1.52393e+08 -0
1e-06 6 0.000464159 -0.755404 -8.90092e+07 -0
1e-06 6 0.000464159 -0.617876 -6.18433e+07 -0
1e-06 6 0.000464159 -0.458017 -4.84015e+07 -0
1e-06 6 0.000464159 -0.281604 -4.15542e+07 -0
1e-06 6 0.000464159 -0.0950125 -3.86134e+07 -0
1e-06 6 0.000464159 0.0950125 -3.86134e+07 -0
1e-06 6 0.000464159 0.281604 -4.15542e+07 -0
1e-06 6 0.000464159 0.458017 -4.84015e+07 -0
1e-06 6 0.000464159 0.617876 -6.18433e+07 -0
1e-06 6 0.000464159 0.755404 -8.90092e+07 -0
1e-06 6 0.000464159 0.865631 -1.52393e+08 -0
1e-06 6 0.000464159 0.944575 -3.54341e+08 -0
1e-06 6 0.000464159 0.989401 -1.81083e+09 -0
1e-06 6 0.000719686 -0.989401 -1.1674e+09 -0
1e-06 6 0.000719686 -0.944575 -2.28459e+08 -0
1e-06 6 0.000719686 -0.865631 -9.82716e+07 -0
1e-06 6 0.000719686 -0.755404 -5.74107e+07 -0
1e-06 6 0.000719686 -0.617876 -3.98979e+07 -0
1e-06 6 0.000719686 -0.458017 -3.12325e+07 -0
1e-06 6 0.000719686 -0.281604 -2.68183e+07 -0
1e-06 6 0.000719686 -0.0950125 -2.49225e+07 -0
1e-06 6 0.000719686 0.0950125 -2.49225e+07 -0
1e-06 6 0.000719686 0.281604 -2.68183e+07 -0
1e-06 6 0.000719686 0.458017 -3.12325e+07 -0
1e-06 6 0.000719686 0.617876 -3.98979e+07 -0
1e-06 6 0.000719686 0.755404 -5.74107e+07 -0
1e-06 6 0.000719686 0.865631 -9.82716e+07 -0
1e-06 6 0.000719686 0.944575 -2.28459e+08 -0
1e-06 6 0.000719686 0.989401 -1.1674e+09 -0
1e-06 6 0.00111588 -0.989401 -7.52423e+08 -0
1e-06 6 0.00111588 -0.944575 -1.47273e+08 -0
1e-06 6 0.00111588 -0.865631 -6.33663e+07 -0
1e-06 6 0.00111588 -0.755404 -3.70313e+07 -0
1e-06 6 0.00111588 -0.617876 -2.57443e+07 -0
1e-06 6 0.00111588 -0.458017 -2.01594e+07 -0
1e-06 6 0.00111588 -0.281604 -1.73144e+07 -0
1e-06 6 0.00111588 -0.0950125 -1.60925e+07 -0
1e-06 6 0.00111588 0.0950125 -1.60925e+07 -0
1e-06 6 0.00111588 0.281604 -1.73144e+07 -0
1e-06 6 0.00111588 0.458017 -2.01594e+07 -0
1e-06 6 0.00111588 0.617876 -2.57443e+07 -0
1e-06 6 0.00111588 0.755404 -3.70313e+07 -0
1e-06 6 0.00111588 0.865631 -6.33663e+07 -0
1e-06 6 0.00111588 0.944575 -1.47273e+08 -0
1e-06 6 0.00111588 0.989401 -7.52423e+08 -0
1e-06 6 0.0017302 -0.989401 -4.84785e+08 -0
1e-06 6 0.0017302 -0.944575 -9.49117e+07 -0
1e-06 6 0.0017302 -0.865631 -4.08543e+07 -0
1e-06 6 0.0017302 -0.755404 -2.38877e+07 -0
1e-06 6 0.0017302 -0.617876 -1.66159e+07 -0
1e-06 6 0.0017302 -0.458017 -1.30177e+07 -0
1e-06 6 0.0017302 -0.281604 -1.11848e+07 -0
1e-06 6 0.0017302 -0.0950125 -1.03976e+07 -0
1e-06 6 0.0017302 0.0950125 -1.03976e+07 -0
1e-06 6 0.0017302 0.281604 -1.11848e+07 -0
1e-06 6 0.0017302 0.458017 -1.30177e+07 -0
1e-06 6 0.0017302 0.617876 -1.66159e+07 -0
1e-06 6 0.0017302 0.755404 -2.38877e+07 -0
1e-06 6 0.0017302 0.865631 -4.08543e+07 -0
1e-06 6 0.0017302 0.944575 -9.49117e+07 -0
1e-06 6 0.0017302 0.989401 -4.84785e+08 -0
1e-06 6 0.0026827 -0.989401 -3.12174e+08 -0
1e-06 6 0.0026827 -0.944575 -6.11418e+07 -0
1e-06 6 0.0026827 -0.865631 -2.63352e+07 -0
1e-06 6 0.0026827 -0.755404 -1.54107e+07 -0
1e-06 6 0.0026827 -0.617876 -1.07285e+07 -0
1e-06 6 0.0026827 -0.458017 -8.41167e+06 -0
1e-06 6 0.0026827 -0.281604 -7.23144e+06 -0
1e-06 6 0.0026827 -0.0950125 -6.72455e+06 -0
1e-06 6 0.0026827 0.0950125 -6.72455e+06 -0
1e-06 6 0.0026827 0.281604 -7.23144e+06 -0
1e-06 6 0.0026827 0.458017 -8.41167e+06 -0
1e-06 6 0.0026827 0.617876 -1.07285e+07 -0
1e-06 6 0.0026827 0.755404 -1.54107e+07 -0
1e-06 6 0.0026827 0.865631 -2.63352e+07 -0
1e-06 6 0.0026827 0.944575 -6.11418e+07 -0
1e-06 6 0.0026827 0.989401 -3.12174e+08 -0
1e-06 6 0.00415956 -0.989401 -2.0085e+08 -0
1e-06 6 0.00415956 -0.944575 -3.93623e+07 -0
1e-06 6 0.00415956 -0.865631 -1.69713e+07 -0
1e-06 6 0.00415956 -0.755404 -9.9435e+06 -0
1e-06 6 0.00415956 -0.617876 -6.93134e+06 -0
1e-06 6 0.00415956 -0.458017 -5.44084e+06 -0
1e-06 6 0.00415956 -0.281604 -4.68154e+06 -0
1e-06 6 0.00415956 -0.0950125 -4.35543e+06 -0
1e-06 6 0.00415956 0.0950125 -4.35543e+06 -0
1e-06 6 0.00415956 0.281604 -4.68154e+06 -0
1e-06 6 0.00415956 0.458017 -5.44084e+06 -0
1e-06 6 0.00415956 0.617876 -6.93134e+06 -0
1e-06 6 0.00415956 0.755404 -9.9435e+06 -0
1e-06 6 0.00415956 0.865631 -1.69713e+07 -0
1e-06 6 0.00415956 0.944575 -3.93623e+07 -0
1e-06 6 0.00415956 0.989401 -2.0085e+08 -0
1e-06 6 0.00644947 -0.989401 -1.29056e+08 -0
1e-06 6 0.00644947 -0.944575 -2.53161e+07 -0
1e-06 6 0.00644947 -0.865631 -1.09321e+07 -0
1e-06 6 0.00644947 -0.755404 -6.41734e+06 -0
1e-06 6 0.00644947 -0.617876 -4.4822e+06 -0
1e-06 6 0.00644947 -0.458017 -3.52459e+06 -0
1e-06 6 0.00644947 -0.281604 -3.03672e+06 -0
1e-06 6 0.00644947 -0.0950125 -2.82718e+06 -0
1e-06 6 0.00644947 0.0950125 -2.82718e+06 -0
1e-06 6 0.00644947 0.281604 -3.03672e+06 -0
1e-06 6 0.00644947 0.458017 -3.52459e+06 -0
1e-06 6 0.00644947 0.617876 -4.4822e+06 -0
1e-06 6 0.00644947 0.755404 -6.41734e+06 -0
1e-06 6 0.00644947 0.865631 -1.09321e+07 -0
1e-06 6 0.00644947 0.944575 -2.53161e+07 -0
1e-06 6 0.00644947 0.989401 -1.29056e+08 -0
1e-06 6 0.01 -0.989401 -8.27559e+07 -0
1e-06 6 0.01 -0.944575 -1.62577e+07 -0
1e-06 6 0.01 -0.865631 -7.03724e+06 -0
1e-06 6 0.01 -0.755404 -4.14303e+06 -0
1e-06 6 0.01 -0.617876 -2.90238e+06 -0
1e-06 6 0.01 -0.458017 -2.28835e+06 -0
1e-06 6 0.01 -0.281604 -1.97549e+06 -0
1e-06 6 0.01 -0.0950125 -1.84109e+06 -0
1e-06 6 0.01 0.0950125 -1.84109e+06 -0
1e-06 6 0.01 0.281604 -1.97549e+06 -0
1e-06 6 0.01 0.458017 -2.28835e+06 -0
1e-06 6 0.01 0.617876 -2.90238e+06 -0
1e-06 6 0.01 0.755404 -4.14303e+06 -0
1e-06 6 0.01 0.865631 -7.03724e+06 -0
1e-06 6 0.01 0.944575 -1.62577e+07 -0
1e-06 6 0.01 0.989401 -8.27559e+07 -0
1e-06 6 0.0155052 -0.989401 -5.29015e+07 -0
1e-06 6 0.0155052 -0.944575 -1.04165e+07 -0
1e-06 6 0.0155052 -0.865631 -4.52541e+06 -0
1e-06 6 0.0155052 -0.755404 -2.67604e+06 -0
1e-06 6 0.0155052 -0.617876 -1.88309e+06 -0
1e-06 6 0.0155052 -0.458017 -1.49051e+06 -0
1e-06 6 0.0155052 -0.281604 -1.29041e+06 -0
1e-06 6 0.0155052 -0.0950125 -1.20444e+06 -0
1e-06 6 0.0155052 0.0950125 -1.20444e+06 -0
1e-06 6 0.0155052 0.281604 -1.29041e+06 -0
1e-06 6 0.0155052 0.458017 -1.49051e+06 -0
1e-06 6 0.0155052 0.617876 -1.88309e+06 -0
1e-06 6 0.0155052 0.755404 -2.67604e+06 -0
1e-06 6 0.0155052 0.865631 -4.52541e+06 -0
1e-06 6 0.0155052 0.944575 -1.04165e+07 -0
1e-06 6 0.0155052 0.989401 -5.29015e+07 -0
1e-06 6 0.024041 -0.989401 -3.36568e+07 -0
1e-06 6 0.024041 -0.944575 -6.65073e+06 -0
1e-06 6 0.024041 -0.865631 -2.90565e+06 -0
1e-06 6 0.024041 -0.755404 -1.72962e+06 -0
1e-06 6 0.024041 -0.617876 -1.22511e+06 -0
1e-06 6 0.024041 -0.458017 -975145 -0
1e-06 6 0.024041 -0.281604 -847639 -0
1e-06 6 0.024041 -0.0950125 -792823 -0
1e-06 6 0.024041 0.0950125 -792823 -0
1e-06 6 0.024041 0.281604 -847639 -0
1e-06 6 0.024041 0.458017 -975145 -0
1e-06 6 0.024041 0.617876 -1.22511e+06 -0
1e-06 6 0.024041 0.755404 -1.72962e+06 -0
1e-06 6 0.024041 0.865631 -2.90565e+06 -0
1e-06 6 0.024041 0.944575 -6.65073e+06 -0
1e-06 6 0.024041 0.989401 -3.36568e+07 -0
1e-06 6 0.0372759 -0.989401 -2.12595e+07 -0
1e-06 6 0.0372759 -0.944575 -4.22423e+06 -0
1e-06 6 0.0372759 -0.865631 -1.86132e+06 -0
1e-06 6 0.0372759 -0.755404 -1.11881e+06 -0
1e-06 6 0.0372759 -0.617876 -799873 -0
1e-06 6 0.0372759 -0.458017 -641587 -0
1e-06 6 0.0372759 -0.281604 -560705 -0
1e-06 6 0.0372759 -0.0950125 -525886 -0
1e-06 6 0.0372759 0.0950125 -525886 -0
1e-06 6 0.0372759 0.281604 -560705 -0
1e-06 6 0.0372759 0.458017 -641587 -0
1e-06 6 0.0372759 0.617876 -799873 -0
1e-06 6 0.0372759 0.755404 -1.11881e+06 -0
1e-06 6 0.0372759 0.865631 -1.86132e+06 -0
1e-06 6 0.0372759 0.944575 -4.22423e+06 -0
1e-06 6 0.0372759 0.989401 -2.12595e+07 -0
1e-06 6 0.0577969 -0.989401 -1.32857e+07 -0
1e-06 6 0.0577969 -0.944575 -2.66254e+06 -0
1e-06 6 0.0577969 -0.865631 -1.18826e+06 -0
1e-06 6 0.0577969 -0.755404 -724244 -0
1e-06 6 0.0577969 -0.617876 -524356 -0
1e-06 6 0.0577969 -0.458017 -424780 -0
1e-06 6 0.0577969 -0.281604 -373707 -0
1e-06 6 0.0577969 -0.0950125 -351661 -0
1e-06 6 0.0577969 0.0950125 -351661 -0
1e-06 6 0.0577969 0.281604 -373707 -0
1e-06 6 0.0577969 0.458017 -424780 -0
1e-06 6 0.0577969 0.617876 -524356 -0
1e-06 6 0.0577969 0.755404 -724244 -0
1e-06 6 0.0577969 0.865631 -1.18826e+06 -0
1e-06 6 0.0577969 0.944575 -2.66254e+06 -0
1e-06 6 0.0577969 0.989401 -1.32857e+07 -0
1e-06 6 0.0896151 -0.989401 -8.17421e+06 -0
1e-06 6 0.0896151 -0.944575 -1.66e+06 -0
1e-06 6 0.0896151 -0.865631 -754818 -0
1e-06 6 0.0896151 -0.755404 -468867 -0
1e-06 6 0.0896151 -0.617876 -344900 -0
1e-06 6 0.0896151 -0.458017 -282658 -0
1e-06 6 0.0896151 -0.281604 -250493 -0
1e-06 6 0.0896151 -0.0950125 -236533 -0
1e-06 6 0.0896151 0.0950125 -236533 -0
1e-06 6 0.0896151 0.281604 -250493 -0
1e-06 6 0.0896151 0.458017 -282658 -0
1e-06 6 0.0896151 0.617876 -344900 -0
1e-06 6 0.0896151 0.755404 -468867 -0
1e-06 6 0.0896151 0.865631 -754818 -0
1e-06 6 0.0896151 0.944575 -1.66e+06 -0
1e-06 6 0.0896151 0.989401 -8.17421e+06 -0
1e-06 6 0.13895 -0.989401 -4.92095e+06 -0
1e-06 6 0.13895 -0.944575 -1.01986e+06 -0
1e-06 6 0.13895 -0.865631 -476125 -0
1e-06 6 0.13895 -0.755404 -302923 -0
1e-06 6 0.13895 -0.617876 -226844 -0
1e-06 6 0.13895 -0.458017 -188072 -0
1e-06 6 0.13895 -0.281604 -167767 -0
1e-06 6 0.13895 -0.0950125 -158873 -0
1e-06 6 0.13895 0.0950125 -158873 -0
1e-06 6 0.13895 0.281604 -167767 -0
1e-06 6 0.13895 0.458017 -188072 -0
1e-06 6 0.13895 0.617876 -226844 -0
1e-06 6 0.13895 0.755404 -302923 -0
1e-06 6 0.13895 0.865631 -476125 -0
1e-06 6 0.13895 0.944575 -1.01986e+06 -0
1e-06 6 0.13895 0.989401 -4.92095e+06 -0
1e-06 6 0.215443 -0.989401 -2.87917e+06 -0
1e-06 6 0.215443 -0.944575 -615154 -0
1e-06 6 0.215443 -0.865631 -297282 -0
1e-06 6 0.215443 -0.755404 -194223 -0
1e-06 6 0.215443 -0.617876 -147859 -0
1e-06 6 0.215443 -0.458017 -123670 -0
1e-06 6 0.215443 -0.281604 -110755 -0
1e-06 6 0.215443 -0.0950125 -105025 -0
1e-06 6 0.215443 0.0950125 -105025 -0
