#q_sq i k_sq z Re(fg) Im(fg)
1e-06 4 1e-06 -0.989401 19150.3 -0
1e-06 4 1e-06 -0.944575 19150.3 -0
1e-06 4 1e-06 -0.865631 19150.3 -0
1e-06 4 1e-06 -0.755404 19150.3 -0
1e-06 4 1e-06 -0.617876 19150.3 -0
1e-06 4 1e-06 -0.458017 19150.3 -0
1e-06 4 1e-06 -0.281604 19150.3 -0
1e-06 4 1e-06 -0.0950125 19150.3 -0
1e-06 4 1e-06 0.0950125 19150.3 -0
1e-06 4 1e-06 0.281604 19150.3 -0
1e-06 4 1e-06 0.458017 19150.3 -0
1e-06 4 1e-06 0.617876 19150.3 -0
1e-06 4 1e-06 0.755404 19150.3 -0
1e-06 4 1e-06 0.865631 19150.3 -0
1e-06 4 1e-06 0.944575 19150.3 -0
1e-06 4 1e-06 0.989401 19150.3 -0
1e-06 4 1.55052e-06 -0.989401 19150.3 -0
1e-06 4 1.55052e-06 -0.944575 19150.3 -0
1e-06 4 1.55052e-06 -0.865631 19150.3 -0
1e-06 4 1.55052e-06 -0.755404 19150.3 -0
1e-06 4 1.55052e-06 -0.617876 19150.3 -0
1e-06 4 1.55052e-06 -0.458017 19150.3 -0
1e-06 4 1.55052e-06 -0.281604 19150.3 -0
1e-06 4 1.55052e-06 -0.0950125 19150.3 -0
1e-06 4 1.55052e-06 0.0950125 19150.3 -0
1e-06 4 1.55052e-06 0.281604 19150.3 -0
1e-06 4 1.55052e-06 0.458017 19150.3 -0
1e-06 4 1.55052e-06 0.617876 19150.3 -0
1e-06 4 1.55052e-06 0.755404 19150.3 -0
1e-06 4 1.55052e-06 0.865631 19150.3 -0
1e-06 4 1.55052e-06 0.944575 19150.3 -0
1e-06 4 1.55052e-06 0.989401 19150.3 -0
1e-06 4 2.4041e-06 -0.989401 19150.3 -0
1e-06 4 2.4041e-06 -0.944575 19150.3 -0
1e-06 4 2.4041e-06 -0.865631 19150.3 -0
1e-06 4 2.4041e-06 -0.755404 19150.3 -0
1e-06 4 2.4041e-06 -0.617876 19150.3 -0
1e-06 4 2.4041e-06 -0.458017 19150.3 -0
1e-06 4 2.4041e-06 -0.281604 19150.3 -0
1e-06 4 2.4041e-06 -0.0950125 19150.3 -0
1e-06 4 2.4041e-06 0.0950125 19150.3 -0
1e-06 4 2.4041e-06 0.281604 19150.3 -0
1e-06 4 2.4041e-06 0.458017 19150.3 -0
1e-06 4 2.4041e-06 0.617876 19150.3 -0
1e-06 4 2.4041e-06 0.755404 19150.3 -0
1e-06 4 2.4041e-06 0.865631 19150.3 -0
1e-06 4 2.4041e-06 0.944575 19150.3 -0
1e-06 4 2.4041e-06 0.989401 19150.3 -0
1e-06 4 3.72759e-06 -0.989401 19150.2 -0
1e-06 4 3.72759e-06 -0.944575 19150.3 -0
1e-06 4 3.72759e-06 -0.865631 19150.3 -0
1e-06 4 3.72759e-06 -0.755404 19150.3 -0
1e-06 4 3.72759e-06 -0.617876 19150.3 -0
1e-06 4 3.72759e-06 -0.458017 19150.3 -0
1e-06 4 3.72759e-06 -0.281604 19150.3 -0
1e-06 4 3.72759e-06 -0.0950125 19150.3 -0
1e-06 4 3.72759e-06 0.0950125 19150.3 -0
1e-06 4 3.72759e-06 0.281604 19150.3 -0
1e-06 4 3.72759e-06 0.458017 19150.3 -0
1e-06 4 3.72759e-06 0.617876 19150.3 -0
1e-06 4 3.72759e-06 0.755404 19150.3 -0
1e-06 4 3.72759e-06 0.865631 19150.3 -0
1e-06 4 3.72759e-06 0.944575 19150.3 -0
1e-06 4 3.72759e-06 0.989401 19150.2 -0
1e-06 4 5.77969e-06 -0.989401 19150.2 -0
1e-06 4 5.77969e-06 -0.944575 19150.2 -0
1e-06 4 5.77969e-06 -0.865631 19150.2 -0
1e-06 4 5.77969e-06 -0.755404 19150.2 -0
1e-06 4 5.77969e-06 -0.617876 19150.2 -0
1e-06 4 5.77969e-06 -0.458017 19150.2 -0
1e-06 4 5.77969e-06 -0.281604 19150.3 -0
1e-06 4 5.77969e-06 -0.0950125 19150.3 -0
1e-06 4 5.77969e-06 0.0950125 19150.3 -0
1e-06 4 5.77969e-06 0.281604 19150.3 -0
1e-06 4 5.77969e-06 0.458017 19150.2 -0
