#q_sq i k_sq z Re(fg) Im(fg)
1e-06 2 0.00012452 -0.865631 -0.0851683 0
1e-06 2 0.00012452 -0.755404 -0.0851679 0
1e-06 2 0.00012452 -0.617876 -0.0851674 0
1e-06 2 0.00012452 -0.458017 -0.085167 0
1e-06 2 0.00012452 -0.281604 -0.0851666 0
1e-06 2 0.00012452 -0.0950125 -0.0851664 0
1e-06 2 0.00012452 0.0950125 -0.0851664 0
1e-06 2 0.00012452 0.281604 -0.0851666 0
1e-06 2 0.00012452 0.458017 -0.085167 0
1e-06 2 0.00012452 0.617876 -0.0851674 0
1e-06 2 0.00012452 0.755404 -0.0851679 0
1e-06 2 0.00012452 0.865631 -0.0851683 0
1e-06 2 0.00012452 0.944575 -0.0851687 0
1e-06 2 0.00012452 0.989401 -0.0851689 0
1e-06 2 0.00019307 -0.989401 -0.085115 0
1e-06 2 0.00019307 -0.944575 -0.0851146 0
1e-06 2 0.00019307 -0.865631 -0.0851141 0
1e-06 2 0.00019307 -0.755404 -0.0851134 0
1e-06 2 0.00019307 -0.617876 -0.0851126 0
1e-06 2 0.00019307 -0.458017 -0.0851119 0
1e-06 2 0.00019307 -0.281604 -0.0851114 0
1e-06 2 0.00019307 -0.0950125 -0.0851111 0
1e-06 2 0.00019307 0.0950125 -0.0851111 0
1e-06 2 0.00019307 0.281604 -0.0851114 0
1e-06 2 0.00019307 0.458017 -0.0851119 0
1e-06 2 0.00019307 0.617876 -0.0851126 0
1e-06 2 0.00019307 0.755404 -0.0851134 0
1e-06 2 0.00019307 0.865631 -0.0851141 0
1e-06 2 0.00019307 0.944575 -0.0851146 0
1e-06 2 0.00019307 0.989401 -0.085115 0
1e-06 2 0.000299358 -0.989401 -0.0850314 0
1e-06 2 0.000299358 -0.944575 -0.0850308 0
1e-06 2 0.000299358 -0.865631 -0.08503 0
1e-06 2 0.000299358 -0.755404 -0.0850289 0
1e-06 2 0.000299358 -0.617876 -0.0850277 0
1e-06 2 0.000299358 -0.458017 -0.0850267 0
1e-06 2 0.000299358 -0.281604 -0.0850259 0
1e-06 2 0.000299358 -0.0950125 -0.0850254 0
1e-06 2 0.000299358 0.0950125 -0.0850254 0
1e-06 2 0.000299358 0.281604 -0.0850259 0
1e-06 2 0.000299358 0.458017 -0.0850267 0
1e-06 2 0.000299358 0.617876 -0.0850277 0
1e-06 2 0.000299358 0.755404 -0.0850289 0
1e-06 2 0.000299358 0.865631 -0.08503 0
1e-06 2 0.000299358 0.944575 -0.0850308 0
1e-06 2 0.000299358 0.989401 -0.0850314 0
1e-06 2 0.000464159 -0.989401 -0.0849018 0
1e-06 2 0.000464159 -0.944575 -0.084901 0
1e-06 2 0.000464159 -0.865631 -0.0848996 0
1e-06 2 0.000464159 -0.755404 -0.0848979 0
1e-06 2 0.000464159 -0.617876 -0.0848962 0
1e-06 2 0.000464159 -0.458017 -0.0848945 0
1e-06 2 0.000464159 -0.281604 -0.0848933 0
1e-06 2 0.000464159 -0.0950125 -0.0848926 0
1e-06 2 0.000464159 0.0950125 -0.0848926 0
1e-06 2 0.000464159 0.281604 -0.0848933 0
1e-06 2 0.000464159 0.458017 -0.0848945 0
1e-06 2 0.000464159 0.617876 -0.0848962 0
1e-06 2 0.000464159 0.755404 -0.0848979 0
1e-06 2 0.000464159 0.865631 -0.0848996 0
1e-06 2 0.000464159 0.944575 -0.084901 0
1e-06 2 0.000464159 0.989401 -0.0849018 0
1e-06 2 0.000719686 -0.989401 -0.0847012 0
1e-06 2 0.000719686 -0.944575 -0.0846999 0
1e-06 2 0.000719686 -0.865631 -0.0846978 0
1e-06 2 0.000719686 -0.755404 -0.0846952 0
1e-06 2 0.000719686 -0.617876 -0.0846924 0
1e-06 2 0.000719686 -0.458017 -0.0846899 0
1e-06 2 0.000719686 -0.281604 -0.084688 0
1e-06 2 0.000719686 -0.0950125 -0.0846869 0
1e-06 2 0.000719686 0.0950125 -0.0846869 0
1e-06 2 0.000719686 0.281604 -0.084688 0
1e-06 2 0.000719686 0.458017 -0.0846899 0
1e-06 2 0.000719686 0.617876 -0.0846924 0
1e-06 2 0.000719686 0.755404 -0.0846952 0
1e-06 2 0.000719686 0.865631 -0.0846978 0
1e-06 2 0.000719686 0.944575 -0.0846999 0
1e-06 2 0.000719686 0.989401 -0.0847012 0
1e-06 2 0.00111588 -0.989401 -0.0843906 0
1e-06 2 0.00111588 -0.944575 -0.0843887 0
1e-06 2 0.00111588 -0.865631 -0.0843854 0
1e-06 2 0.00111588 -0.755404 -0.0843814 0
1e-06 2 0.00111588 -0.617876 -0.0843771 0
1e-06 2 0.00111588 -0.458017 -0.0843732 0
1e-06 2 0.00111588 -0.281604 -0.0843702 0
1e-06 2 0.00111588 -0.0950125 -0.0843686 0
