#q_sq i k_sq z Re(fg) Im(fg)
1e-06 9 1e-06 -0.989401 -0.41177 -0
1e-06 9 1e-06 -0.944575 -0.41177 -0
1e-06 9 1e-06 -0.865631 -0.41177 -0
1e-06 9 1e-06 -0.755404 -0.41177 -0
1e-06 9 1e-06 -0.617876 -0.41177 -0
1e-06 9 1e-06 -0.458017 -0.41177 -0
1e-06 9 1e-06 -0.281604 -0.41177 -0
1e-06 9 1e-06 -0.0950125 -0.41177 -0
1e-06 9 1e-06 0.0950125 -0.41177 0
1e-06 9 1e-06 0.281604 -0.41177 0
1e-06 9 1e-06 0.458017 -0.41177 0
1e-06 9 1e-06 0.617876 -0.41177 0
1e-06 9 1e-06 0.755404 -0.41177 0
1e-06 9 1e-06 0.865631 -0.41177 0
1e-06 9 1e-06 0.944575 -0.41177 0
1e-06 9 1e-06 0.989401 -0.41177 0
1e-06 9 1.55052e-06 -0.989401 -0.411768 -0
1e-06 9 1.55052e-06 -0.944575 -0.411768 -0
1e-06 9 1.55052e-06 -0.865631 -0.411768 -0
1e-06 9 1.55052e-06 -0.755404 -0.411768 -0
1e-06 9 1.55052e-06 -0.617876 -0.411768 -0
1e-06 9 1.55052e-06 -0.458017 -0.411768 -0
1e-06 9 1.55052e-06 -0.281604 -0.411768 -0
1e-06 9 1.55052e-06 -0.0950125 -0.411768 -0
1e-06 9 1.55052e-06 0.0950125 -0.411768 0
1e-06 9 1.55052e-06 0.281604 -0.411768 0
1e-06 9 1.55052e-06 0.458017 -0.411768 0
1e-06 9 1.55052e-06 0.617876 -0.411768 0
1e-06 9 1.55052e-06 0.755404 -0.411768 0
1e-06 9 1.55052e-06 0.865631 -0.411768 0
1e-06 9 1.55052e-06 0.944575 -0.411768 0
1e-06 9 1.55052e-06 0.989401 -0.411768 0
1e-06 9 2.4041e-06 -0.989401 -0.411765 -0
1e-06 9 2.4041e-06 -0.944575 -0.411765 -0
1e-06 9 2.4041e-06 -0.865631 -0.411765 -0
1e-06 9 2.4041e-06 -0.755404 -0.411765 -0
1e-06 9 2.4041e-06 -0.617876 -0.411765 -0
1e-06 9 2.4041e-06 -0.458017 -0.411765 -0
1e-06 9 2.4041e-06 -0.281604 -0.411765 -0
1e-06 9 2.4041e-06 -0.0950125 -0.411765 -0
1e-06 9 2.4041e-06 0.0950125 -0.411765 0
1e-06 9 2.4041e-06 0.281604 -0.411765 0
1e-06 9 2.4041e-06 0.458017 -0.411765 0
1e-06 9 2.4041e-06 0.617876 -0.411765 0
1e-06 9 2.4041e-06 0.755404 -0.411765 0
1e-06 9 2.4041e-06 0.865631 -0.411765 0
1e-06 9 2.4041e-06 0.944575 -0.411765 0
1e-06 9 2.4041e-06 0.989401 -0.411765 0
1e-06 9 3.72759e-06 -0.989401 -0.41176 -0
1e-06 9 3.72759e-06 -0.944575 -0.41176 -0
1e-06 9 3.72759e-06 -0.865631 -0.41176 -0
1e-06 9 3.72759e-06 -0.755404 -0.41176 -0
1e-06 9 3.72759e-06 -0.617876 -0.41176 -0
1e-06 9 3.72759e-06 -0.458017 -0.41176 -0
1e-06 9 3.72759e-06 -0.281604 -0.41176 -0
1e-06 9 3.72759e-06 -0.0950125 -0.41176 -0
1e-06 9 3.72759e-06 0.0950125 -0.41176 0
1e-06 9 3.72759e-06 0.281604 -0.41176 0
1e-06 9 3.72759e-06 0.458017 -0.41176 0
1e-06 9 3.72759e-06 0.617876 -0.41176 0
1e-06 9 3.72759e-06 0.755404 -0.41176 0
1e-06 9 3.72759e-06 0.865631 -0.41176 0
1e-06 9 3.72759e-06 0.944575 -0.41176 0
1e-06 9 3.72759e-06 0.989401 -0.41176 0
1e-06 9 5.77969e-06 -0.989401 -0.411753 -0
1e-06 9 5.77969e-06 -0.944575 -0.411753 -0
1e-06 9 5.77969e-06 -0.865631 -0.411753 -0
1e-06 9 5.77969e-06 -0.755404 -0.411753 -0
1e-06 9 5.77969e-06 -0.617876 -0.411752 -0
1e-06 9 5.77969e-06 -0.458017 -0.411752 -0
1e-06 9 5.77969e-06 -0.281604 -0.411752 -0
1e-06 9 5.77969e-06 -0.0950125 -0.411752 -0
1e-06 9 5.77969e-06 0.0950125 -0.411752 0
1e-06 9 5.77969e-06 0.281604 -0.411752 0
1e-06 9 5.77969e-06 0.458017 -0.411752 0
1e-06 9 5.77969e-06 0.617876 -0.411752 0
1e-06 9 5.77969e-06 0.755404 -0.411753 0
1e-06 9 5.77969e-06 0.865631 -0.411753 0
1e-06 9 5.77969e-06 0.944575 -0.411753 0
1e-06 9 5.77969e-06 0.989401 -0.411753 0
1e-06 9 8.96151e-06 -0.989401 -0.411742 -0
1e-06 9 8.96151e-06 -0.944575 -0.411741 -0
1e-06 9 8.96151e-06 -0.865631 -0.411741 -0
1e-06 9 8.96151e-06 -0.755404 -0.411741 -0
1e-06 9 8.96151e-06 -0.617876 -0.411741 -0
1e-06 9 8.96151e-06 -0.458017 -0.411741 -0
1e-06 9 8.96151e-06 -0.281604 -0.41174 -0
1e-06 9 8.96151e-06 -0.0950125 -0.41174 -0
1e-06 9 8.96151e-06 0.0950125 -0.41174 0
1e-06 9 8.96151e-06 0.281604 -0.41174 0
1e-06 9 8.96151e-06 0.458017 -0.411741 0
1e-06 9 8.96151e-06 0.617876 -0.411741 0
1e-06 9 8.96151e-06 0.755404 -0.411741 0
1e-06 9 8.96151e-06 0.865631 -0.411741 0
1e-06 9 8.96151e-06 0.944575 -0.411741 0
1e-06 9 8.96151e-06 0.989401 -0.411742 0
1e-06 9 1.3895e-05 -0.989401 -0.411724 -0
1e-06 9 1.3895e-05 -0.944575 -0.411724 -0
1e-06 9 1.3895e-05 -0.865631 -0.411723 -0
1e-06 9 1.3895e-05 -0.755404 -0.411723 -0
1e-06 9 1.3895e-05 -0.617876 -0.411723 -0
1e-06 9 1.3895e-05 -0.458017 -0.411722 -0
1e-06 9 1.3895e-05 -0.281604 -0.411722 -0
1e-06 9 1.3895e-05 -0.0950125 -0.411722 -0
1e-06 9 1.3895e-05 0.0950125 -0.411722 0
1e-06 9 1.3895e-05 0.281604 -0.411722 0
1e-06 9 1.3895e-05 0.458017 -0.411722 0
1e-06 9 1.3895e-05 0.617876 -0.411723 0
1e-06 9 1.3895e-05 0.755404 -0.411723 0
1e-06 9 1.3895e-05 0.865631 -0.411723 0
1e-06 9 1.3895e-05 0.944575 -0.411724 0
1e-06 9 1.3895e-05 0.989401 -0.411724 0
1e-06 9 2.15443e-05 -0.989401 -0.411696 -0
1e-06 9 2.15443e-05 -0.944575 -0.411696 -0
1e-06 9 2.15443e-05 -0.865631 -0.411696 -0
1e-06 9 2.15443e-05 -0.755404 -0.411695 -0
1e-06 9 2.15443e-05 -0.617876 -0.411695 -0
1e-06 9 2.15443e-05 -0.458017 -0.411694 -0
1e-06 9 2.15443e-05 -0.281604 -0.411694 -0
1e-06 9 2.15443e-05 -0.0950125 -0.411694 -0
1e-06 9 2.15443e-05 0.0950125 -0.411694 0
1e-06 9 2.15443e-05 0.281604 -0.411694 0
1e-06 9 2.15443e-05 0.458017 -0.411694 0
1e-06 9 2.15443e-05 0.617876 -0.411695 0
1e-06 9 2.15443e-05 0.755404 -0.411695 0
1e-06 9 2.15443e-05 0.865631 -0.411696 0
1e-06 9 2.15443e-05 0.944575 -0.411696 0
1e-06 9 2.15443e-05 0.989401 -0.411696 0
1e-06 9 3.34048e-05 -0.989401 -0.411654 -0
1e-06 9 3.34048e-05 -0.944575 -0.411654 -0
1e-06 9 3.34048e-05 -0.865631 -0.411653 -0
1e-06 9 3.34048e-05 -0.755404 -0.411652 -0
1e-06 9 3.34048e-05 -0.617876 -0.411651 -0
1e-06 9 3.34048e-05 -0.458017 -0.411651 -0
1e-06 9 3.34048e-05 -0.281604 -0.41165 -0
1e-06 9 3.34048e-05 -0.0950125 -0.41165 -0
1e-06 9 3.34048e-05 0.0950125 -0.41165 0
1e-06 9 3.34048e-05 0.281604 -0.41165 0
1e-06 9 3.34048e-05 0.458017 -0.411651 0
1e-06 9 3.34048e-05 0.617876 -0.411651 0
