#q_sq i k_sq z Re(fg) Im(fg)
1e-06 5 2.4041e-06 0.458017 -8.77576e+09 -0
1e-06 5 2.4041e-06 0.617876 -1.12172e+10 -0
1e-06 5 2.4041e-06 0.755404 -1.61513e+10 -0
1e-06 5 2.4041e-06 0.865631 -2.76636e+10 -0
1e-06 5 2.4041e-06 0.944575 -6.43432e+10 -0
1e-06 5 2.4041e-06 0.989401 -3.28884e+11 -0
1e-06 5 3.72759e-06 -0.989401 -2.12112e+11 -0
1e-06 5 3.72759e-06 -0.944575 -4.14978e+10 -0
1e-06 5 3.72759e-06 -0.865631 -1.78415e+10 -0
1e-06 5 3.72759e-06 -0.755404 -1.04167e+10 -0
1e-06 5 3.72759e-06 -0.617876 -7.23447e+09 -0
1e-06 5 3.72759e-06 -0.458017 -5.65989e+09 -0
1e-06 5 3.72759e-06 -0.281604 -4.85779e+09 -0
1e-06 5 3.72759e-06 -0.0950125 -4.51331e+09 -0
1e-06 5 3.72759e-06 0.0950125 -4.51331e+09 -0
1e-06 5 3.72759e-06 0.281604 -4.85779e+09 -0
1e-06 5 3.72759e-06 0.458017 -5.65989e+09 -0
1e-06 5 3.72759e-06 0.617876 -7.23447e+09 -0
1e-06 5 3.72759e-06 0.755404 -1.04167e+10 -0
1e-06 5 3.72759e-06 0.865631 -1.78415e+10 -0
1e-06 5 3.72759e-06 0.944575 -4.14978e+10 -0
1e-06 5 3.72759e-06 0.989401 -2.12112e+11 -0
1e-06 5 5.77969e-06 -0.989401 -1.368e+11 -0
1e-06 5 5.77969e-06 -0.944575 -2.67638e+10 -0
1e-06 5 5.77969e-06 -0.865631 -1.15068e+10 -0
1e-06 5 5.77969e-06 -0.755404 -6.7182e+09 -0
1e-06 5 5.77969e-06 -0.617876 -4.66584e+09 -0
1e-06 5 5.77969e-06 -0.458017 -3.65032e+09 -0
1e-06 5 5.77969e-06 -0.281604 -3.13301e+09 -0
1e-06 5 5.77969e-06 -0.0950125 -2.91084e+09 -0
1e-06 5 5.77969e-06 0.0950125 -2.91084e+09 -0
1e-06 5 5.77969e-06 0.281604 -3.13301e+09 -0
1e-06 5 5.77969e-06 0.458017 -3.65032e+09 -0
1e-06 5 5.77969e-06 0.617876 -4.66584e+09 -0
1e-06 5 5.77969e-06 0.755404 -6.7182e+09 -0
1e-06 5 5.77969e-06 0.865631 -1.15068e+10 -0
1e-06 5 5.77969e-06 0.944575 -2.67638e+10 -0
1e-06 5 5.77969e-06 0.989401 -1.368e+11 -0
1e-06 5 8.96151e-06 -0.989401 -8.82285e+10 -0
1e-06 5 8.96151e-06 -0.944575 -1.72611e+10 -0
1e-06 5 8.96151e-06 -0.865631 -7.42122e+09 -0
1e-06 5 8.96151e-06 -0.755404 -4.33286e+09 -0
1e-06 5 8.96151e-06 -0.617876 -3.00921e+09 -0
1e-06 5 8.96151e-06 -0.458017 -2.35425e+09 -0
1e-06 5 8.96151e-06 -0.281604 -2.02062e+09 -0
1e-06 5 8.96151e-06 -0.0950125 -1.87733e+09 -0
1e-06 5 8.96151e-06 0.0950125 -1.87733e+09 -0
1e-06 5 8.96151e-06 0.281604 -2.02062e+09 -0
1e-06 5 8.96151e-06 0.458017 -2.35425e+09 -0
1e-06 5 8.96151e-06 0.617876 -3.00921e+09 -0
1e-06 5 8.96151e-06 0.755404 -4.33286e+09 -0
1e-06 5 8.96151e-06 0.865631 -7.42122e+09 -0
1e-06 5 8.96151e-06 0.944575 -1.72611e+10 -0
1e-06 5 8.96151e-06 0.989401 -8.82285e+10 -0
1e-06 5 1.3895e-05 -0.989401 -5.69022e+10 -0
1e-06 5 1.3895e-05 -0.944575 -1.11324e+10 -0
1e-06 5 1.3895e-05 -0.865631 -4.78625e+09 -0
1e-06 5 1.3895e-05 -0.755404 -2.79444e+09 -0
1e-06 5 1.3895e-05 -0.617876 -1.94077e+09 -0
1e-06 5 1.3895e-05 -0.458017 -1.51836e+09 -0
1e-06 5 1.3895e-05 -0.281604 -1.30319e+09 -0
1e-06 5 1.3895e-05 -0.0950125 -1.21077e+09 -0
1e-06 5 1.3895e-05 0.0950125 -1.21077e+09 -0
1e-06 5 1.3895e-05 0.281604 -1.30319e+09 -0
1e-06 5 1.3895e-05 0.458017 -1.51836e+09 -0
1e-06 5 1.3895e-05 0.617876 -1.94077e+09 -0
1e-06 5 1.3895e-05 0.755404 -2.79444e+09 -0
1e-06 5 1.3895e-05 0.865631 -4.78625e+09 -0
1e-06 5 1.3895e-05 0.944575 -1.11324e+10 -0
1e-06 5 1.3895e-05 0.989401 -5.69022e+10 -0
1e-06 5 2.15443e-05 -0.989401 -3.66984e+10 -0
1e-06 5 2.15443e-05 -0.944575 -7.17971e+09 -0
1e-06 5 2.15443e-05 -0.865631 -3.08684e+09 -0
1e-06 5 2.15443e-05 -0.755404 -1.80225e+09 -0
1e-06 5 2.15443e-05 -0.617876 -1.25168e+09 -0
1e-06 5 2.15443e-05 -0.458017 -9.79254e+08 -0
1e-06 5 2.15443e-05 -0.281604 -8.4048e+08 -0
1e-06 5 2.15443e-05 -0.0950125 -7.8088e+08 -0
1e-06 5 2.15443e-05 0.0950125 -7.8088e+08 -0
1e-06 5 2.15443e-05 0.281604 -8.4048e+08 -0
1e-06 5 2.15443e-05 0.458017 -9.79254e+08 -0
1e-06 5 2.15443e-05 0.617876 -1.25168e+09 -0
1e-06 5 2.15443e-05 0.755404 -1.80225e+09 -0
1e-06 5 2.15443e-05 0.865631 -3.08684e+09 -0
1e-06 5 2.15443e-05 0.944575 -7.17971e+09 -0
1e-06 5 2.15443e-05 0.989401 -3.66984e+10 -0
1e-06 5 3.34048e-05 -0.989401 -2.3668e+10 -0
1e-06 5 3.34048e-05 -0.944575 -4.63043e+09 -0
1e-06 5 3.34048e-05 -0.865631 -1.99081e+09 -0
1e-06 5 3.34048e-05 -0.755404 -1.16233e+09 -0
1e-06 5 3.34048e-05 -0.617876 -8.07254e+08 -0
1e-06 5 3.34048e-05 -0.458017 -6.31559e+08 -0
1e-06 5 3.34048e-05 -0.281604 -5.42059e+08 -0
1e-06 5 3.34048e-05 -0.0950125 -5.03621e+08 -0
1e-06 5 3.34048e-05 0.0950125 -5.03621e+08 -0
1e-06 5 3.34048e-05 0.281604 -5.42059e+08 -0
1e-06 5 3.34048e-05 0.458017 -6.31559e+08 -0
1e-06 5 3.34048e-05 0.617876 -8.07254e+08 -0
1e-06 5 3.34048e-05 0.755404 -1.16233e+09 -0
1e-06 5 3.34048e-05 0.865631 -1.99081e+09 -0
1e-06 5 3.34048e-05 0.944575 -4.63043e+09 -0
1e-06 5 3.34048e-05 0.989401 -2.3668e+10 -0
1e-06 5 5.17947e-05 -0.989401 -1.52641e+10 -0
1e-06 5 5.17947e-05 -0.944575 -2.98629e+09 -0
1e-06 5 5.17947e-05 -0.865631 -1.28393e+09 -0
1e-06 5 5.17947e-05 -0.755404 -7.49624e+08 -0
1e-06 5 5.17947e-05 -0.617876 -5.20624e+08 -0
1e-06 5 5.17947e-05 -0.458017 -4.07314e+08 -0
1e-06 5 5.17947e-05 -0.281604 -3.49593e+08 -0
1e-06 5 5.17947e-05 -0.0950125 -3.24804e+08 -0
1e-06 5 5.17947e-05 0.0950125 -3.24804e+08 -0
1e-06 5 5.17947e-05 0.281604 -3.49593e+08 -0
1e-06 5 5.17947e-05 0.458017 -4.07314e+08 -0
1e-06 5 5.17947e-05 0.617876 -5.20624e+08 -0
1e-06 5 5.17947e-05 0.755404 -7.49624e+08 -0
1e-06 5 5.17947e-05 0.865631 -1.28393e+09 -0
1e-06 5 5.17947e-05 0.944575 -2.98629e+09 -0
1e-06 5 5.17947e-05 0.989401 -1.52641e+10 -0
1e-06 5 8.03086e-05 -0.989401 -9.84399e+09 -0
1e-06 5 8.03086e-05 -0.944575 -1.9259e+09 -0
1e-06 5 8.03086e-05 -0.865631 -8.28028e+08 -0
1e-06 5 8.03086e-05 -0.755404 -4.83448e+08 -0
1e-06 5 8.03086e-05 -0.617876 -3.35763e+08 -0
1e-06 5 8.03086e-05 -0.458017 -2.62688e+08 -0
1e-06 5 8.03086e-05 -0.281604 -2.25463e+08 -0
1e-06 5 8.03086e-05 -0.0950125 -2.09476e+08 -0
1e-06 5 8.03086e-05 0.0950125 -2.09476e+08 -0
1e-06 5 8.03086e-05 0.281604 -2.25463e+08 -0
1e-06 5 8.03086e-05 0.458017 -2.62688e+08 -0
1e-06 5 8.03086e-05 0.617876 -3.35763e+08 -0
1e-06 5 8.03086e-05 0.755404 -4.83448e+08 -0
1e-06 5 8.03086e-05 0.865631 -8.28028e+08 -0
1e-06 5 8.03086e-05 0.944575 -1.9259e+09 -0
1e-06 5 8.03086e-05 0.989401 -9.84399e+09 -0
1e-06 5 0.00012452 -0.989401 -6.34834e+09 -0
1e-06 5 0.00012452 -0.944575 -1.24201e+09 -0
1e-06 5 0.00012452 -0.865631 -5.33996e+08 -0
1e-06 5 0.00012452 -0.755404 -3.11779e+08 -0
1e-06 5 0.00012452 -0.617876 -2.16538e+08 -0
1e-06 5 0.00012452 -0.458017 -1.69412e+08 -0
1e-06 5 0.00012452 -0.281604 -1.45406e+08 -0
1e-06 5 0.00012452 -0.0950125 -1.35096e+08 -0
1e-06 5 0.00012452 0.0950125 -1.35096e+08 -0
1e-06 5 0.00012452 0.281604 -1.45406e+08 -0
1e-06 5 0.00012452 0.458017 -1.69412e+08 -0
1e-06 5 0.00012452 0.617876 -2.16538e+08 -0
1e-06 5 0.00012452 0.755404 -3.11779e+08 -0
1e-06 5 0.00012452 0.865631 -5.33996e+08 -0
1e-06 5 0.00012452 0.944575 -1.24201e+09 -0
1e-06 5 0.00012452 0.989401 -6.34834e+09 -0
1e-06 5 0.00019307 -0.989401 -4.09382e+09 -0
1e-06 5 0.00019307 -0.944575 -8.00933e+08 -0
1e-06 5 0.00019307 -0.865631 -3.44362e+08 -0
1e-06 5 0.00019307 -0.755404 -2.01061e+08 -0
1e-06 5 0.00019307 -0.617876 -1.39644e+08 -0
1e-06 5 0.00019307 -0.458017 -1.09254e+08 -0
1e-06 5 0.00019307 -0.281604 -9.37733e+07 -0
1e-06 5 0.00019307 -0.0950125 -8.71248e+07 -0
1e-06 5 0.00019307 0.0950125 -8.71248e+07 -0
1e-06 5 0.00019307 0.281604 -9.37733e+07 -0
1e-06 5 0.00019307 0.458017 -1.09254e+08 -0
1e-06 5 0.00019307 0.617876 -1.39644e+08 -0
1e-06 5 0.00019307 0.755404 -2.01061e+08 -0
1e-06 5 0.00019307 0.865631 -3.44362e+08 -0
1e-06 5 0.00019307 0.944575 -8.00933e+08 -0
1e-06 5 0.00019307 0.989401 -4.09382e+09 -0
1e-06 5 0.000299358 -0.989401 -2.63978e+09 -0
1e-06 5 0.000299358 -0.944575 -5.16463e+08 -0
1e-06 5 0.000299358 -0.865631 -2.22057e+08 -0
1e-06 5 0.000299358 -0.755404 -1.29654e+08 -0
1e-06 5 0.000299358 -0.617876 -9.00512e+07 -0
1e-06 5 0.000299358 -0.458017 -7.04553e+07 -0
1e-06 5 0.000299358 -0.281604 -6.0473e+07 -0
1e-06 5 0.000299358 -0.0950125 -5.61859e+07 -0
1e-06 5 0.000299358 0.0950125 -5.61859e+07 -0
1e-06 5 0.000299358 0.281604 -6.0473e+07 -0
1e-06 5 0.000299358 0.458017 -7.04553e+07 -0
1e-06 5 0.000299358 0.617876 -9.00512e+07 -0
1e-06 5 0.000299358 0.755404 -1.29654e+08 -0
1e-06 5 0.000299358 0.865631 -2.22057e+08 -0
1e-06 5 0.000299358 0.944575 -5.16463e+08 -0
1e-06 5 0.000299358 0.989401 -2.63978e+09 -0
1e-06 5 0.000464159 -0.989401 -1.70201e+09 -0
1e-06 5 0.000464159 -0.944575 -3.32996e+08 -0
1e-06 5 0.000464159 -0.865631 -1.43177e+08 -0
1e-06 5 0.000464159 -0.755404 -8.36008e+07 -0
1e-06 5 0.000464159 -0.617876 -5.80666e+07 -0
1e-06 5 0.000464159 -0.458017 -4.54322e+07 -0
1e-06 5 0.000464159 -0.281604 -3.89961e+07 -0
1e-06 5 0.000464159 -0.0950125 -3.6232e+07 -0
1e-06 5 0.000464159 0.0950125 -3.6232e+07 -0
1e-06 5 0.000464159 0.281604 -3.89961e+07 -0
1e-06 5 0.000464159 0.458017 -4.54322e+07 -0
1e-06 5 0.000464159 0.617876 -5.80666e+07 -0
1e-06 5 0.000464159 0.755404 -8.36008e+07 -0
1e-06 5 0.000464159 0.865631 -1.43177e+08 -0
1e-06 5 0.000464159 0.944575 -3.32996e+08 -0
1e-06 5 0.000464159 0.989401 -1.70201e+09 -0
1e-06 5 0.000719686 -0.989401 -1.09719e+09 -0
1e-06 5 0.000719686 -0.944575 -2.14669e+08 -0
1e-06 5 0.000719686 -0.865631 -9.23043e+07 -0
1e-06 5 0.000719686 -0.755404 -5.38987e+07 -0
1e-06 5 0.000719686 -0.617876 -3.74383e+07 -0
1e-06 5 0.000719686 -0.458017 -2.92936e+07 -0
1e-06 5 0.000719686 -0.281604 -2.51447e+07 -0
1e-06 5 0.000719686 -0.0950125 -2.33628e+07 -0
1e-06 5 0.000719686 0.0950125 -2.33628e+07 -0
1e-06 5 0.000719686 0.281604 -2.51447e+07 -0
1e-06 5 0.000719686 0.458017 -2.92936e+07 -0
1e-06 5 0.000719686 0.617876 -3.74383e+07 -0
1e-06 5 0.000719686 0.755404 -5.38987e+07 -0
1e-06 5 0.000719686 0.865631 -9.23043e+07 -0
1e-06 5 0.000719686 0.944575 -2.14669e+08 -0
1e-06 5 0.000719686 0.989401 -1.09719e+09 -0
1e-06 5 0.00111588 -0.989401 -7.07116e+08 -0
1e-06 5 0.00111588 -0.944575 -1.38355e+08 -0
1e-06 5 0.00111588 -0.865631 -5.94938e+07 -0
1e-06 5 0.00111588 -0.755404 -3.47425e+07 -0
1e-06 5 0.00111588 -0.617876 -2.41342e+07 -0
1e-06 5 0.00111588 -0.458017 -1.88851e+07 -0
1e-06 5 0.00111588 -0.281604 -1.62112e+07 -0
1e-06 5 0.00111588 -0.0950125 -1.50629e+07 -0
1e-06 5 0.00111588 0.0950125 -1.50629e+07 -0
1e-06 5 0.00111588 0.281604 -1.62112e+07 -0
1e-06 5 0.00111588 0.458017 -1.88851e+07 -0
1e-06 5 0.00111588 0.617876 -2.41342e+07 -0
1e-06 5 0.00111588 0.755404 -3.47425e+07 -0
1e-06 5 0.00111588 0.865631 -5.94938e+07 -0
1e-06 5 0.00111588 0.944575 -1.38355e+08 -0
1e-06 5 0.00111588 0.989401 -7.07116e+08 -0
1e-06 5 0.0017302 -0.989401 -4.5554e+08 -0
1e-06 5 0.0017302 -0.944575 -8.91361e+07 -0
1e-06 5 0.0017302 -0.865631 -3.83329e+07 -0
1e-06 5 0.0017302 -0.755404 -2.23878e+07 -0
1e-06 5 0.0017302 -0.617876 -1.55537e+07 -0
1e-06 5 0.0017302 -0.458017 -1.21722e+07 -0
1e-06 5 0.0017302 -0.281604 -1.04497e+07 -0
1e-06 5 0.0017302 -0.0950125 -9.70987e+06 -0
1e-06 5 0.0017302 0.0950125 -9.70987e+06 -0
1e-06 5 0.0017302 0.281604 -1.04497e+07 -0
1e-06 5 0.0017302 0.458017 -1.21722e+07 -0
1e-06 5 0.0017302 0.617876 -1.55537e+07 -0
1e-06 5 0.0017302 0.755404 -2.23878e+07 -0
1e-06 5 0.0017302 0.865631 -3.83329e+07 -0
1e-06 5 0.0017302 0.944575 -8.91361e+07 -0
1e-06 5 0.0017302 0.989401 -4.5554e+08 -0
1e-06 5 0.0026827 -0.989401 -2.93288e+08 -0
1e-06 5 0.0026827 -0.944575 -5.73931e+07 -0
1e-06 5 0.0026827 -0.865631 -2.46854e+07 -0
1e-06 5 0.0026827 -0.755404 -1.44197e+07 -0
1e-06 5 0.0026827 -0.617876 -1.00199e+07 -0
1e-06 5 0.0026827 -0.458017 -7.84281e+06 -0
1e-06 5 0.0026827 -0.281604 -6.7338e+06 -0
1e-06 5 0.0026827 -0.0950125 -6.2575e+06 -0
1e-06 5 0.0026827 0.0950125 -6.2575e+06 -0
1e-06 5 0.0026827 0.281604 -6.7338e+06 -0
1e-06 5 0.0026827 0.458017 -7.84281e+06 -0
1e-06 5 0.0026827 0.617876 -1.00199e+07 -0
1e-06 5 0.0026827 0.755404 -1.44197e+07 -0
1e-06 5 0.0026827 0.865631 -2.46854e+07 -0
1e-06 5 0.0026827 0.944575 -5.73931e+07 -0
1e-06 5 0.0026827 0.989401 -2.93288e+08 -0
1e-06 5 0.00415956 -0.989401 -1.88646e+08 -0
1e-06 5 0.00415956 -0.944575 -3.69209e+07 -0
1e-06 5 0.00415956 -0.865631 -1.58837e+07 -0
1e-06 5 0.00415956 -0.755404 -9.28086e+06 -0
1e-06 5 0.00415956 -0.617876 -6.45092e+06 -0
1e-06 5 0.00415956 -0.458017 -5.05064e+06 -0
1e-06 5 0.00415956 -0.281604 -4.33732e+06 -0
1e-06 5 0.00415956 -0.0950125 -4.03097e+06 -0
1e-06 5 0.00415956 0.0950125 -4.03097e+06 -0
1e-06 5 0.00415956 0.281604 -4.33732e+06 -0
1e-06 5 0.00415956 0.458017 -5.05064e+06 -0
1e-06 5 0.00415956 0.617876 -6.45092e+06 -0
1e-06 5 0.00415956 0.755404 -9.28086e+06 -0
1e-06 5 0.00415956 0.865631 -1.58837e+07 -0
1e-06 5 0.00415956 0.944575 -3.69209e+07 -0
1e-06 5 0.00415956 0.989401 -1.88646e+08 -0
1e-06 5 0.00644947 -0.989401 -1.2116e+08 -0
1e-06 5 0.00644947 -0.944575 -2.37181e+07 -0
1e-06 5 0.00644947 -0.865631 -1.02073e+07 -0
1e-06 5 0.00644947 -0.755404 -5.96677e+06 -0
1e-06 5 0.00644947 -0.617876 -4.14927e+06 -0
1e-06 5 0.00644947 -0.458017 -3.24995e+06 -0
1e-06 5 0.00644947 -0.281604 -2.79181e+06 -0
1e-06 5 0.00644947 -0.0950125 -2.59505e+06 -0
1e-06 5 0.00644947 0.0950125 -2.59505e+06 -0
1e-06 5 0.00644947 0.281604 -2.79181e+06 -0
1e-06 5 0.00644947 0.458017 -3.24995e+06 -0
1e-06 5 0.00644947 0.617876 -4.14927e+06 -0
1e-06 5 0.00644947 0.755404 -5.96677e+06 -0
1e-06 5 0.00644947 0.865631 -1.02073e+07 -0
1e-06 5 0.00644947 0.944575 -2.37181e+07 -0
1e-06 5 0.00644947 0.989401 -1.2116e+08 -0
1e-06 5 0.01 -0.989401 -7.76401e+07 -0
1e-06 5 0.01 -0.944575 -1.52039e+07 -0
1e-06 5 0.01 -0.865631 -6.54682e+06 -0
1e-06 5 0.01 -0.755404 -3.82965e+06 -0
1e-06 5 0.01 -0.617876 -2.66504e+06 -0
1e-06 5 0.01 -0.458017 -2.08876e+06 -0
1e-06 5 0.01 -0.281604 -1.79518e+06 -0
1e-06 5 0.01 -0.0950125 -1.66909e+06 -0
1e-06 5 0.01 0.0950125 -1.66909e+06 -0
1e-06 5 0.01 0.281604 -1.79518e+06 -0
1e-06 5 0.01 0.458017 -2.08876e+06 -0
1e-06 5 0.01 0.617876 -2.66504e+06 -0
1e-06 5 0.01 0.755404 -3.82965e+06 -0
1e-06 5 0.01 0.865631 -6.54682e+06 -0
1e-06 5 0.01 0.944575 -1.52039e+07 -0
1e-06 5 0.01 0.989401 -7.76401e+07 -0
1e-06 5 0.0155052 -0.989401 -4.95788e+07 -0
1e-06 5 0.0155052 -0.944575 -9.71416e+06 -0
1e-06 5 0.0155052 -0.865631 -4.18669e+06 -0
1e-06 5 0.0155052 -0.755404 -2.45175e+06 -0
1e-06 5 0.0155052 -0.617876 -1.70811e+06 -0
1e-06 5 0.0155052 -0.458017 -1.3401e+06 -0
1e-06 5 0.0155052 -0.281604 -1.15262e+06 -0
1e-06 5 0.0155052 -0.0950125 -1.07209e+06 -0
1e-06 5 0.0155052 0.0950125 -1.07209e+06 -0
1e-06 5 0.0155052 0.281604 -1.15262e+06 -0
1e-06 5 0.0155052 0.458017 -1.3401e+06 -0
1e-06 5 0.0155052 0.617876 -1.70811e+06 -0
1e-06 5 0.0155052 0.755404 -2.45175e+06 -0
1e-06 5 0.0155052 0.865631 -4.18669e+06 -0
1e-06 5 0.0155052 0.944575 -9.71416e+06 -0
1e-06 5 0.0155052 0.989401 -4.95788e+07 -0
1e-06 5 0.024041 -0.989401 -3.14911e+07 -0
1e-06 5 0.024041 -0.944575 -6.17578e+06 -0
1e-06 5 0.024041 -0.865631 -2.66559e+06 -0
1e-06 5 0.024041 -0.755404 -1.56375e+06 -0
1e-06 5 0.024041 -0.617876 -1.09142e+06 -0
1e-06 5 0.024041 -0.458017 -857637 -0
1e-06 5 0.024041 -0.281604 -738514 -0
1e-06 5 0.024041 -0.0950125 -687343 -0
1e-06 5 0.024041 0.0950125 -687343 -0
1e-06 5 0.024041 0.281604 -738514 -0
1e-06 5 0.024041 0.458017 -857637 -0
1e-06 5 0.024041 0.617876 -1.09142e+06 -0
1e-06 5 0.024041 0.755404 -1.56375e+06 -0
1e-06 5 0.024041 0.865631 -2.66559e+06 -0
1e-06 5 0.024041 0.944575 -6.17578e+06 -0
1e-06 5 0.024041 0.989401 -3.14911e+07 -0
1e-06 5 0.0372759 -0.989401 -1.98412e+07 -0
1e-06 5 0.0372759 -0.944575 -3.89704e+06 -0
1e-06 5 0.0372759 -0.865631 -1.68613e+06 -0
1e-06 5 0.0372759 -0.755404 -992024 -0
1e-06 5 0.0372759 -0.617876 -694390 -0
1e-06 5 0.0372759 -0.458017 -547024 -0
1e-06 5 0.0372759 -0.281604 -471904 -0
1e-06 5 0.0372759 -0.0950125 -439626 -0
1e-06 5 0.0372759 0.0950125 -439626 -0
1e-06 5 0.0372759 0.281604 -471904 -0
1e-06 5 0.0372759 0.458017 -547024 -0
1e-06 5 0.0372759 0.617876 -694390 -0
1e-06 5 0.0372759 0.755404 -992024 -0
1e-06 5 0.0372759 0.865631 -1.68613e+06 -0
1e-06 5 0.0372759 0.944575 -3.89704e+06 -0
1e-06 5 0.0372759 0.989401 -1.98412e+07 -0
1e-06 5 0.0577969 -0.989401 -1.23508e+07 -0
1e-06 5 0.0577969 -0.944575 -2.43226e+06 -0
1e-06 5 0.0577969 -0.865631 -1.05672e+06 -0
1e-06 5 0.0577969 -0.755404 -624708 -0
1e-06 5 0.0577969 -0.617876 -439337 -0
1e-06 5 0.0577969 -0.458017 -347474 -0
1e-06 5 0.0577969 -0.281604 -300607 -0
1e-06 5 0.0577969 -0.0950125 -280455 -0
1e-06 5 0.0577969 0.0950125 -280455 -0
1e-06 5 0.0577969 0.281604 -300607 -0
1e-06 5 0.0577969 0.458017 -347474 -0
1e-06 5 0.0577969 0.617876 -439337 -0
1e-06 5 0.0577969 0.755404 -624708 -0
1e-06 5 0.0577969 0.865631 -1.05672e+06 -0
1e-06 5 0.0577969 0.944575 -2.43226e+06 -0
1e-06 5 0.0577969 0.989401 -1.23508e+07 -0
1e-06 5 0.0896151 -0.989401 -7.55327e+06 -0
1e-06 5 0.0896151 -0.944575 -1.49451e+06 -0
1e-06 5 0.0896151 -0.865631 -653994 -0
1e-06 5 0.0896151 -0.755404 -389770 -0
1e-06 5 0.0896151 -0.617876 -276210 -0
1e-06 5 0.0896151 -0.458017 -219820 -0
1e-06 5 0.0896151 -0.281604 -190997 -0
1e-06 5 0.0896151 -0.0950125 -178587 -0
1e-06 5 0.0896151 0.0950125 -178587 -0
1e-06 5 0.0896151 0.281604 -190997 -0
1e-06 5 0.0896151 0.458017 -219820 -0
1e-06 5 0.0896151 0.617876 -276210 -0
1e-06 5 0.0896151 0.755404 -389770 -0
1e-06 5 0.0896151 0.865631 -653994 -0
1e-06 5 0.0896151 0.944575 -1.49451e+06 -0
1e-06 5 0.0896151 0.989401 -7.55327e+06 -0
1e-06 5 0.13895 -0.989401 -4.50534e+06 -0
1e-06 5 0.13895 -0.944575 -899224 -0
1e-06 5 0.13895 -0.865631 -398530 -0
1e-06 5 0.13895 -0.755404 -240760 -0
1e-06 5 0.13895 -0.617876 -172693 -0
1e-06 5 0.13895 -0.458017 -138747 -0
1e-06 5 0.13895 -0.281604 -121329 -0
1e-06 5 0.13895 -0.0950125 -113812 -0
1e-06 5 0.13895 0.0950125 -113812 -0
1e-06 5 0.13895 0.281604 -121329 -0
1e-06 5 0.13895 0.458017 -138747 -0
1e-06 5 0.13895 0.617876 -172693 -0
1e-06 5 0.13895 0.755404 -240760 -0
1e-06 5 0.13895 0.865631 -398530 -0
1e-06 5 0.13895 0.944575 -899224 -0
1e-06 5 0.13895 0.989401 -4.50534e+06 -0
1e-06 5 0.215443 -0.989401 -2.59946e+06 -0
1e-06 5 0.215443 -0.944575 -527216 -0
1e-06 5 0.215443 -0.865631 -238830 -0
1e-06 5 0.215443 -0.755404 -147423 -0
1e-06 5 0.215443 -0.617876 -107653 -0
1e-06 5 0.215443 -0.458017 -87653 -0
1e-06 5 0.215443 -0.281604 -77328.4 -0
1e-06 5 0.215443 -0.0950125 -72857.3 -0
1e-06 5 0.215443 0.0950125 -72857.3 -0
