#q_sq i k_sq z Re(fg) Im(fg)
1e-06 7 1e-06 -0.989401 165987 -0
1e-06 7 1e-06 -0.944575 32473.1 -0
1e-06 7 1e-06 -0.865631 13960.9 -0
1e-06 7 1e-06 -0.755404 8150.61 -0
1e-06 7 1e-06 -0.617876 5660.36 -0
1e-06 7 1e-06 -0.458017 4428.18 -0
1e-06 7 1e-06 -0.281604 3800.5 -0
1e-06 7 1e-06 -0.0950125 3530.92 -0
1e-06 7 1e-06 0.0950125 3530.92 -0
1e-06 7 1e-06 0.281604 3800.5 -0
1e-06 7 1e-06 0.458017 4428.18 -0
1e-06 7 1e-06 0.617876 5660.36 -0
1e-06 7 1e-06 0.755404 8150.61 -0
1e-06 7 1e-06 0.865631 13960.9 -0
1e-06 7 1e-06 0.944575 32473.1 -0
1e-06 7 1e-06 0.989401 165987 -0
1e-06 7 1.55052e-06 -0.989401 107052 -0
1e-06 7 1.55052e-06 -0.944575 20943.1 -0
1e-06 7 1.55052e-06 -0.865631 9003.68 -0
1e-06 7 1.55052e-06 -0.755404 5256.37 -0
1e-06 7 1.55052e-06 -0.617876 3650.3 -0
1e-06 7 1.55052e-06 -0.458017 2855.61 -0
1e-06 7 1.55052e-06 -0.281604 2450.78 -0
1e-06 7 1.55052e-06 -0.0950125 2276.92 -0
1e-06 7 1.55052e-06 0.0950125 2276.92 -0
1e-06 7 1.55052e-06 0.281604 2450.78 -0
1e-06 7 1.55052e-06 0.458017 2855.61 -0
1e-06 7 1.55052e-06 0.617876 3650.3 -0
1e-06 7 1.55052e-06 0.755404 5256.37 -0
1e-06 7 1.55052e-06 0.865631 9003.68 -0
1e-06 7 1.55052e-06 0.944575 20943.1 -0
1e-06 7 1.55052e-06 0.989401 107052 -0
1e-06 7 2.4041e-06 -0.989401 69042.7 -0
1e-06 7 2.4041e-06 -0.944575 13506.8 -0
1e-06 7 2.4041e-06 -0.865631 5806.56 -0
1e-06 7 2.4041e-06 -0.755404 3389.75 -0
1e-06 7 2.4041e-06 -0.617876 2353.91 -0
1e-06 7 2.4041e-06 -0.458017 1841.38 -0
1e-06 7 2.4041e-06 -0.281604 1580.29 -0
1e-06 7 2.4041e-06 -0.0950125 1468.16 -0
1e-06 7 2.4041e-06 0.0950125 1468.16 -0
