#q_sq i k_sq z Re(fg) Im(fg)
1e-06 6 1e-06 -0.989401 -7.90672e+11 -0
1e-06 6 1e-06 -0.944575 -1.54688e+11 -0
1e-06 6 1e-06 -0.865631 -6.65062e+10 -0
1e-06 6 1e-06 -0.755404 -3.88294e+10 -0
1e-06 6 1e-06 -0.617876 -2.69673e+10 -0
1e-06 6 1e-06 -0.458017 -2.10979e+10 -0
1e-06 6 1e-06 -0.281604 -1.8108e+10 -0
1e-06 6 1e-06 -0.0950125 -1.68239e+10 -0
1e-06 6 1e-06 0.0950125 -1.68239e+10 -0
1e-06 6 1e-06 0.281604 -1.8108e+10 -0
1e-06 6 1e-06 0.458017 -2.10979e+10 -0
1e-06 6 1e-06 0.617876 -2.69673e+10 -0
1e-06 6 1e-06 0.755404 -3.88294e+10 -0
1e-06 6 1e-06 0.865631 -6.65062e+10 -0
1e-06 6 1e-06 0.944575 -1.54688e+11 -0
1e-06 6 1e-06 0.989401 -7.90672e+11 -0
1e-06 6 1.55052e-06 -0.989401 -5.09941e+11 -0
1e-06 6 1.55052e-06 -0.944575 -9.97653e+10 -0
1e-06 6 1.55052e-06 -0.865631 -4.2893e+10 -0
1e-06 6 1.55052e-06 -0.755404 -2.50429e+10 -0
1e-06 6 1.55052e-06 -0.617876 -1.73925e+10 -0
1e-06 6 1.55052e-06 -0.458017 -1.3607e+10 -0
1e-06 6 1.55052e-06 -0.281604 -1.16787e+10 -0
1e-06 6 1.55052e-06 -0.0950125 -1.08505e+10 -0
1e-06 6 1.55052e-06 0.0950125 -1.08505e+10 -0
1e-06 6 1.55052e-06 0.281604 -1.16787e+10 -0
1e-06 6 1.55052e-06 0.458017 -1.3607e+10 -0
1e-06 6 1.55052e-06 0.617876 -1.73925e+10 -0
1e-06 6 1.55052e-06 0.755404 -2.50429e+10 -0
1e-06 6 1.55052e-06 0.865631 -4.2893e+10 -0
1e-06 6 1.55052e-06 0.944575 -9.97653e+10 -0
1e-06 6 1.55052e-06 0.989401 -5.09941e+11 -0
1e-06 6 2.4041e-06 -0.989401 -3.28884e+11 -0
1e-06 6 2.4041e-06 -0.944575 -6.43432e+10 -0
1e-06 6 2.4041e-06 -0.865631 -2.76637e+10 -0
1e-06 6 2.4041e-06 -0.755404 -1.61514e+10 -0
1e-06 6 2.4041e-06 -0.617876 -1.12173e+10 -0
1e-06 6 2.4041e-06 -0.458017 -8.77583e+09 -0
1e-06 6 2.4041e-06 -0.281604 -7.53216e+09 -0
1e-06 6 2.4041e-06 -0.0950125 -6.99803e+09 -0
1e-06 6 2.4041e-06 0.0950125 -6.99803e+09 -0
1e-06 6 2.4041e-06 0.281604 -7.53216e+09 -0
1e-06 6 2.4041e-06 0.458017 -8.77583e+09 -0
1e-06 6 2.4041e-06 0.617876 -1.12173e+10 -0
1e-06 6 2.4041e-06 0.755404 -1.61514e+10 -0
1e-06 6 2.4041e-06 0.865631 -2.76637e+10 -0
1e-06 6 2.4041e-06 0.944575 -6.43432e+10 -0
1e-06 6 2.4041e-06 0.989401 -3.28884e+11 -0
1e-06 6 3.72759e-06 -0.989401 -2.12112e+11 -0
1e-06 6 3.72759e-06 -0.944575 -4.14979e+10 -0
1e-06 6 3.72759e-06 -0.865631 -1.78416e+10 -0
1e-06 6 3.72759e-06 -0.755404 -1.04168e+10 -0
1e-06 6 3.72759e-06 -0.617876 -7.23454e+09 -0
1e-06 6 3.72759e-06 -0.458017 -5.65996e+09 -0
1e-06 6 3.72759e-06 -0.281604 -4.85786e+09 -0
1e-06 6 3.72759e-06 -0.0950125 -4.51338e+09 -0
1e-06 6 3.72759e-06 0.0950125 -4.51338e+09 -0
1e-06 6 3.72759e-06 0.281604 -4.85786e+09 -0
1e-06 6 3.72759e-06 0.458017 -5.65996e+09 -0
1e-06 6 3.72759e-06 0.617876 -7.23454e+09 -0
1e-06 6 3.72759e-06 0.755404 -1.04168e+10 -0
1e-06 6 3.72759e-06 0.865631 -1.78416e+10 -0
1e-06 6 3.72759e-06 0.944575 -4.14979e+10 -0
1e-06 6 3.72759e-06 0.989401 -2.12112e+11 -0
1e-06 6 5.77969e-06 -0.989401 -1.36801e+11 -0
1e-06 6 5.77969e-06 -0.944575 -2.67638e+10 -0
1e-06 6 5.77969e-06 -0.865631 -1.15068e+10 -0
1e-06 6 5.77969e-06 -0.755404 -6.71826e+09 -0
1e-06 6 5.77969e-06 -0.617876 -4.66591e+09 -0
1e-06 6 5.77969e-06 -0.458017 -3.65039e+09 -0
1e-06 6 5.77969e-06 -0.281604 -3.13308e+09 -0
1e-06 6 5.77969e-06 -0.0950125 -2.91091e+09 -0
1e-06 6 5.77969e-06 0.0950125 -2.91091e+09 -0
