#q_sq i k_sq z Re(fg) Im(fg)
1e-06 1 1e-06 -0.989401 -1.65988e+11 0
1e-06 1 1e-06 -0.944575 -3.2474e+10 0
1e-06 1 1e-06 -0.865631 -1.39618e+10 0
1e-06 1 1e-06 -0.755404 -8.15152e+09 0
1e-06 1 1e-06 -0.617876 -5.66127e+09 0
1e-06 1 1e-06 -0.458017 -4.42909e+09 0
1e-06 1 1e-06 -0.281604 -3.80141e+09 0
1e-06 1 1e-06 -0.0950125 -3.53184e+09 0
1e-06 1 1e-06 0.0950125 -3.53184e+09 0
1e-06 1 1e-06 0.281604 -3.80141e+09 0
1e-06 1 1e-06 0.458017 -4.42909e+09 0
1e-06 1 1e-06 0.617876 -5.66127e+09 0
1e-06 1 1e-06 0.755404 -8.15152e+09 0
1e-06 1 1e-06 0.865631 -1.39618e+10 0
1e-06 1 1e-06 0.944575 -3.2474e+10 0
1e-06 1 1e-06 0.989401 -1.65988e+11 0
1e-06 1 1.55052e-06 -0.989401 -1.07053e+11 0
1e-06 1 1.55052e-06 -0.944575 -2.0944e+10 0
1e-06 1 1.55052e-06 -0.865631 -9.00459e+09 0
1e-06 1 1.55052e-06 -0.755404 -5.25728e+09 0
1e-06 1 1.55052e-06 -0.617876 -3.65121e+09 0
1e-06 1 1.55052e-06 -0.458017 -2.85652e+09 0
1e-06 1 1.55052e-06 -0.281604 -2.4517e+09 0
1e-06 1 1.55052e-06 -0.0950125 -2.27784e+09 0
1e-06 1 1.55052e-06 0.0950125 -2.27784e+09 0
1e-06 1 1.55052e-06 0.281604 -2.4517e+09 0
1e-06 1 1.55052e-06 0.458017 -2.85652e+09 0
1e-06 1 1.55052e-06 0.617876 -3.65121e+09 0
1e-06 1 1.55052e-06 0.755404 -5.25728e+09 0
1e-06 1 1.55052e-06 0.865631 -9.00459e+09 0
1e-06 1 1.55052e-06 0.944575 -2.0944e+10 0
1e-06 1 1.55052e-06 0.989401 -1.07053e+11 0
1e-06 1 2.4041e-06 -0.989401 -6.90437e+10 0
1e-06 1 2.4041e-06 -0.944575 -1.35077e+10 0
1e-06 1 2.4041e-06 -0.865631 -5.80747e+09 0
1e-06 1 2.4041e-06 -0.755404 -3.39066e+09 0
1e-06 1 2.4041e-06 -0.617876 -2.35483e+09 0
1e-06 1 2.4041e-06 -0.458017 -1.84229e+09 0
1e-06 1 2.4041e-06 -0.281604 -1.5812e+09 0
1e-06 1 2.4041e-06 -0.0950125 -1.46907e+09 0
1e-06 1 2.4041e-06 0.0950125 -1.46907e+09 0
1e-06 1 2.4041e-06 0.281604 -1.5812e+09 0
1e-06 1 2.4041e-06 0.458017 -1.84229e+09 0
1e-06 1 2.4041e-06 0.617876 -2.35483e+09 0
1e-06 1 2.4041e-06 0.755404 -3.39066e+09 0
1e-06 1 2.4041e-06 0.865631 -5.80747e+09 0
1e-06 1 2.4041e-06 0.944575 -1.35077e+10 0
1e-06 1 2.4041e-06 0.989401 -6.90437e+10 0
1e-06 1 3.72759e-06 -0.989401 -4.45295e+10 0
1e-06 1 3.72759e-06 -0.944575 -8.71176e+09 0
1e-06 1 3.72759e-06 -0.865631 -3.7455e+09 0
1e-06 1 3.72759e-06 -0.755404 -2.18678e+09 0
1e-06 1 3.72759e-06 -0.617876 -1.51873e+09 0
1e-06 1 3.72759e-06 -0.458017 -1.18817e+09 0
1e-06 1 3.72759e-06 -0.281604 -1.01978e+09 0
1e-06 1 3.72759e-06 -0.0950125 -9.47462e+08 0
1e-06 1 3.72759e-06 0.0950125 -9.47462e+08 0
1e-06 1 3.72759e-06 0.281604 -1.01978e+09 0
1e-06 1 3.72759e-06 0.458017 -1.18817e+09 0
