#q_sq i k_sq z Re(fg) Im(fg)
1e-06 0 1e-06 -0.989401 776892 0
1e-06 0 1e-06 -0.944575 140908 0
1e-06 0 1e-06 -0.865631 52726.6 0
1e-06 0 1e-06 -0.755404 25049.8 0
1e-06 0 1e-06 -0.617876 13187.7 0
1e-06 0 1e-06 -0.458017 7318.27 0
1e-06 0 1e-06 -0.281604 4328.34 0
1e-06 0 1e-06 -0.0950125 3044.25 0
1e-06 0 1e-06 0.0950125 3044.25 0
1e-06 0 1e-06 0.281604 4328.34 0
1e-06 0 1e-06 0.458017 7318.27 0
1e-06 0 1e-06 0.617876 13187.7 0
1e-06 0 1e-06 0.755404 25049.8 0
1e-06 0 1e-06 0.865631 52726.6 0
1e-06 0 1e-06 0.944575 140908 0
1e-06 0 1e-06 0.989401 776892 0
1e-06 0 1.55052e-06 -0.989401 776891 0
1e-06 0 1.55052e-06 -0.944575 140908 0
1e-06 0 1.55052e-06 -0.865631 52726.6 0
1e-06 0 1.55052e-06 -0.755404 25049.8 0
1e-06 0 1.55052e-06 -0.617876 13187.7 0
1e-06 0 1.55052e-06 -0.458017 7318.27 0
1e-06 0 1.55052e-06 -0.281604 4328.35 0
1e-06 0 1.55052e-06 -0.0950125 3044.25 0
1e-06 0 1.55052e-06 0.0950125 3044.25 0
1e-06 0 1.55052e-06 0.281604 4328.35 0
1e-06 0 1.55052e-06 0.458017 7318.27 0
1e-06 0 1.55052e-06 0.617876 13187.7 0
1e-06 0 1.55052e-06 0.755404 25049.8 0
1e-06 0 1.55052e-06 0.865631 52726.6 0
1e-06 0 1.55052e-06 0.944575 140908 0
1e-06 0 1.55052e-06 0.989401 776891 0
1e-06 0 2.4041e-06 -0.989401 776890 0
1e-06 0 2.4041e-06 -0.944575 140908 0
1e-06 0 2.4041e-06 -0.865631 52726.5 0
1e-06 0 2.4041e-06 -0.755404 25049.8 0
1e-06 0 2.4041e-06 -0.617876 13187.7 0
1e-06 0 2.4041e-06 -0.458017 7318.26 0
1e-06 0 2.4041e-06 -0.281604 4328.35 0
1e-06 0 2.4041e-06 -0.0950125 3044.26 0
1e-06 0 2.4041e-06 0.0950125 3044.26 0
1e-06 0 2.4041e-06 0.281604 4328.35 0
1e-06 0 2.4041e-06 0.458017 7318.26 0
1e-06 0 2.4041e-06 0.617876 13187.7 0
1e-06 0 2.4041e-06 0.755404 25049.8 0
1e-06 0 2.4041e-06 0.865631 52726.5 0
1e-06 0 2.4041e-06 0.944575 140908 0
1e-06 0 2.4041e-06 0.989401 776890 0
1e-06 0 3.72759e-06 -0.989401 776888 0
1e-06 0 3.72759e-06 -0.944575 140907 0
1e-06 0 3.72759e-06 -0.865631 52726.4 0
1e-06 0 3.72759e-06 -0.755404 25049.7 0
1e-06 0 3.72759e-06 -0.617876 13187.7 0
1e-06 0 3.72759e-06 -0.458017 7318.26 0
1e-06 0 3.72759e-06 -0.281604 4328.35 0
1e-06 0 3.72759e-06 -0.0950125 3044.26 0
1e-06 0 3.72759e-06 0.0950125 3044.26 0
1e-06 0 3.72759e-06 0.281604 4328.35 0
1e-06 0 3.72759e-06 0.458017 7318.26 0
1e-06 0 3.72759e-06 0.617876 13187.7 0
1e-06 0 3.72759e-06 0.755404 25049.7 0
1e-06 0 3.72759e-06 0.865631 52726.4 0
1e-06 0 3.72759e-06 0.944575 140907 0
1e-06 0 3.72759e-06 0.989401 776888 0
1e-06 0 5.77969e-06 -0.989401 776885 0
1e-06 0 5.77969e-06 -0.944575 140907 0
1e-06 0 5.77969e-06 -0.865631 52726.2 0
1e-06 0 5.77969e-06 -0.755404 25049.7 0
1e-06 0 5.77969e-06 -0.617876 13187.6 0
1e-06 0 5.77969e-06 -0.458017 7318.26 0
1e-06 0 5.77969e-06 -0.281604 4328.35 0
1e-06 0 5.77969e-06 -0.0950125 3044.27 0
1e-06 0 5.77969e-06 0.0950125 3044.27 0
1e-06 0 5.77969e-06 0.281604 4328.35 0
1e-06 0 5.77969e-06 0.458017 7318.26 0
1e-06 0 5.77969e-06 0.617876 13187.6 0
1e-06 0 5.77969e-06 0.755404 25049.7 0
1e-06 0 5.77969e-06 0.865631 52726.2 0
1e-06 0 5.77969e-06 0.944575 140907 0
